DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Roland,141264,SPOT,10/28/15 20:01,Argos,1,41.7391,-68.1128,799,3671,173,98,,,,,,
Roland,141264,SPOT,10/28/15 20:07,Argos,1,41.739,-68.113,,,,,,,,,,
Roland,141264,SPOT,10/29/15 0:20,Argos,B,41.7487,-68.1284,5407,7730,3782,68,,,,,,
Roland,141264,SPOT,10/29/15 0:20,Argos,B,41.749,-68.128,,,,,,,,,,
Roland,141264,SPOT,10/29/15 0:58,Argos,B,41.7681,-68.1324,4466,8766,2274,74,,,,,,
Roland,141264,SPOT,10/29/15 0:58,Argos,A,41.7877,-68.1399,369,3883,35,78,,,,,,
Roland,141264,SPOT,10/29/15 0:58,Argos,B,41.768,-68.132,,,,,,,,,,
Roland,141264,SPOT,10/29/15 1:02,Argos,A,41.788,-68.14,,,,,,,,,,
Roland,141264,SPOT,10/29/15 6:17,Argos,B,41.8242,-68.1347,2346,3276,1679,79,,,,,,
Roland,141264,SPOT,10/29/15 6:17,Argos,B,41.824,-68.135,,,,,,,,,,
Roland,141264,SPOT,10/29/15 8:00,Argos,2,41.7366,-67.9505,389,1053,143,92,,,,,,
Roland,141264,SPOT,10/29/15 8:04,Argos,2,41.737,-67.951,,,,,,,,,,
Roland,141264,SPOT,10/29/15 8:56,Argos,1,41.7308,-67.9346,555,654,470,15,,,,,,
Roland,141264,SPOT,10/29/15 8:57,Argos,1,41.731,-67.935,,,,,,,,,,
Roland,141264,SPOT,10/29/15 8:57,Argos,A,41.734,-67.937,,,,,,,,,,
Roland,141264,SPOT,10/29/15 8:57,Argos,A,41.7339,-67.9367,207,309,138,73,,,,,,
Roland,141264,SPOT,10/29/15 10:31,Argos,B,41.73,-67.894,,,,,,,,,,
Roland,141264,SPOT,10/29/15 10:33,Argos,B,41.7298,-67.894,1194,2758,516,100,,,,,,
Roland,141264,SPOT,10/29/15 10:39,Argos,B,41.751,-67.887,,,,,,,,,,
Roland,141264,SPOT,10/29/15 10:39,Argos,B,41.7513,-67.8874,4559,35764,581,105,,,,,,
Roland,141264,SPOT,10/29/15 11:41,Argos,B,41.7744,-67.9456,2452,20879,287,46,,,,,,
Roland,141264,SPOT,10/29/15 11:41,Argos,B,41.774,-67.946,,,,,,,,,,
Roland,141264,SPOT,10/29/15 12:14,Argos,2,41.8083,-67.9392,418,1148,152,73,,,,,,
Roland,141264,SPOT,10/29/15 12:17,Argos,2,41.808,-67.939,,,,,,,,,,
Roland,141264,SPOT,10/29/15 13:18,Argos,B,41.8315,-67.9353,1803,2621,1239,84,,,,,,
Roland,141264,SPOT,10/29/15 13:18,Argos,B,41.831,-67.935,,,,,,,,,,
Roland,141264,SPOT,10/29/15 14:54,Argos,B,41.897,-67.894,,,,,,,,,,
Roland,141264,SPOT,10/29/15 14:56,Argos,B,41.8973,-67.8939,1556,29130,83,119,,,,,,
Roland,141264,SPOT,10/29/15 15:55,Argos,B,41.9231,-67.8827,1591,3901,648,114,,,,,,
Roland,141264,SPOT,10/29/15 15:55,Argos,B,41.923,-67.883,,,,,,,,,,
Roland,141264,SPOT,10/29/15 17:51,Argos,0,44.8807,-49.4348,241298,,,,,,,,,
Roland,141264,SPOT,10/29/15 17:52,Argos,0,44.881,-49.435,,,,,,,,,,
Roland,141264,SPOT,10/29/15 19:32,Argos,0,41.8763,-67.6206,3831,21661,677,67,,,,,,
Roland,141264,SPOT,10/29/15 19:32,Argos,0,41.876,-67.621,,,,,,,,,,
Roland,141264,SPOT,10/29/15 21:37,Argos,B,41.8763,-67.6208,8191,11711,5729,83,,,,,,
Roland,141264,SPOT,10/29/15 21:37,Argos,B,41.876,-67.621,,,,,,,,,,
Roland,141264,SPOT,10/30/15 2:18,Argos,A,41.8234,-67.5454,195,311,122,91,,,,,,
Roland,141264,SPOT,10/30/15 2:22,Argos,A,41.823,-67.545,,,,,,,,,,
Roland,141264,SPOT,10/30/15 6:05,Argos,B,41.8149,-67.403,1428,15417,132,175,,,,,,
Roland,141264,SPOT,10/30/15 6:05,Argos,B,41.815,-67.403,,,,,,,,,,
Roland,141264,SPOT,10/30/15 9:59,Argos,B,41.8075,-67.3454,2584,2789,2393,172,,,,,,
Roland,141264,SPOT,10/30/15 9:59,Argos,B,41.8103,-67.3784,3314,5425,2023,103,,,,,,
Roland,141264,SPOT,10/30/15 9:59,Argos,B,41.807,-67.345,,,,,,,,,,
Roland,141264,SPOT,10/30/15 9:59,Argos,B,41.81,-67.378,,,,,,,,,,
Roland,141264,SPOT,10/30/15 11:29,Argos,B,41.602,-67.457,,,,,,,,,,
Roland,141264,SPOT,10/30/15 11:30,Argos,B,41.6022,-67.4573,15263,158604,1468,112,,,,,,
Roland,141264,SPOT,10/30/15 12:55,Argos,B,41.5182,-67.366,10090,159610,637,114,,,,,,
Roland,141264,SPOT,10/30/15 12:55,Argos,B,41.518,-67.366,,,,,,,,,,
Roland,141264,SPOT,10/30/15 13:53,Argos,A,41.5183,-67.37,397,758,208,167,,,,,,
Roland,141264,SPOT,10/30/15 13:53,Argos,A,41.518,-67.37,,,,,,,,,,
