DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
Johnny,141261,SPOT,19:24:43 14-Oct-2015,,,1,41.5969,-68.4334,Temperature: 51.46,19:24:43 14-Oct-2015,Status,2,148,211,59,67,91,107,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,19:26:11 14-Oct-2015,,,1,41.5969,-68.4334,Temperature: 45.08,19:26:11 14-Oct-2015,Status,2,146,212,60,74,103,73,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,19:24:43 14-Oct-2015,,,1,41.5970,-68.4330,Temperature: 51.46,19:24:43 14-Oct-2015,Status,2,148,211,59,67,91,107,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,19:26:11 14-Oct-2015,,,1,41.5970,-68.4330,Temperature: 45.08,19:26:11 14-Oct-2015,Status,2,146,212,60,74,103,73,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,22:16:06 14-Oct-2015,,,1,41.5109,-68.3967,Temperature: 47.01,22:16:06 14-Oct-2015,Status,3,171,211,63,78,175,84,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,22:16:06 14-Oct-2015,,,1,41.5110,-68.3970,Temperature: 47.01,22:16:06 14-Oct-2015,Status,3,171,211,63,78,175,84,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,00:46:53 15-Oct-2015,,,,,,Temperature: 98.54,00:46:53 15-Oct-2015,Status,3,145,223,47,9,31,221,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,00:46:53 15-Oct-2015,,,,,,Temperature: 98.54,00:46:53 15-Oct-2015,Status,3,145,223,47,9,31,221,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,02:27:45 15-Oct-2015,,,,,,Temperature: 44.41,02:27:45 15-Oct-2015,Status,3,153,211,62,70,59,69,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,02:27:45 15-Oct-2015,,,,,,Temperature: 44.41,02:27:45 15-Oct-2015,Status,3,153,211,62,70,59,69,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,11:05:20 15-Oct-2015,,,B,41.4942,-68.3266,Voltage: 1.33,11:05:20 15-Oct-2015,Status,4,167,83,58,80,82,58,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,11:05:20 15-Oct-2015,,,B,41.4940,-68.3270,Voltage: 1.33,11:05:20 15-Oct-2015,Status,4,167,83,58,80,82,58,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,13:15:43 15-Oct-2015,,,2,41.5313,-68.5283,Temperature: -26.23,13:15:43 15-Oct-2015,Status,4,160,209,78,73,56,128,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,13:15:43 15-Oct-2015,,,2,41.5310,-68.5280,Temperature: -26.23,13:15:43 15-Oct-2015,Status,4,160,209,78,73,56,128,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,07:13:48 16-Oct-2015,,,B,41.4333,-68.7601,Voltage: 3.87,07:13:48 16-Oct-2015,Status,4,199,242,176,61,153,193,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,07:13:48 16-Oct-2015,,,B,41.4330,-68.7600,Voltage: 3.87,07:13:48 16-Oct-2015,Status,4,199,242,176,61,153,193,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,10:40:26 16-Oct-2015,,,3,41.4298,-68.6605,Voltage: 2.32,10:40:26 16-Oct-2015,Status,5,151,145,76,175,90,181,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,10:40:26 16-Oct-2015,,,3,41.4300,-68.6610,Voltage: 2.32,10:40:26 16-Oct-2015,Status,5,151,145,76,175,90,181,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,10:55:31 16-Oct-2015,,,3,41.4344,-68.6623,Voltage: 1.34,10:55:31 16-Oct-2015,Status,5,165,84,89,54,73,36,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,10:55:31 16-Oct-2015,,,3,41.4340,-68.6620,Voltage: 1.34,10:55:31 16-Oct-2015,Status,5,165,84,89,54,73,36,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,10:55:31 16-Oct-2015,,,3,41.4333,-68.6563,Temperature: 76.66,10:55:31 16-Oct-2015,Status,5,166,212,51,69,207,189,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,10:55:31 16-Oct-2015,,,3,41.4330,-68.6570,Temperature: 76.66,10:55:31 16-Oct-2015,Status,5,166,212,51,69,207,189,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,14:59:08 17-Oct-2015,,,A,41.9417,-68.0714,Temperature: 40.93,14:59:08 17-Oct-2015,Status,5,158,210,55,24,243,47,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,14:59:08 17-Oct-2015,,,A,41.9420,-68.0710,Temperature: 40.93,14:59:08 17-Oct-2015,Status,5,158,210,55,24,243,47,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,20:13:08 17-Oct-2015,,,A,41.9963,-67.8938,Temperature: 104.01,20:13:08 17-Oct-2015,Status,6,165,211,62,98,123,226,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,20:13:08 17-Oct-2015,,,A,41.9960,-67.8940,Temperature: 104.01,20:13:08 17-Oct-2015,Status,6,165,211,62,98,123,226,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,03:09:01 18-Oct-2015,,,1,42.0290,-67.5867,Voltage: 0.08,03:09:01 18-Oct-2015,Status,6,168,5,80,245,63,56,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,03:09:01 18-Oct-2015,,,1,42.0290,-67.5870,Voltage: 0.08,03:09:01 18-Oct-2015,Status,6,168,5,80,245,63,56,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,01:04:16 19-Oct-2015,,,2,42.0328,-66.7176,Voltage: 1.98,01:04:16 19-Oct-2015,Status,7,28,124,5,95,73,152,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,01:07:15 19-Oct-2015,,,2,42.0328,-66.7176,Voltage: 0.18,01:07:15 19-Oct-2015,Status,7,250,11,216,190,86,49,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,01:04:16 19-Oct-2015,,,2,42.0330,-66.7180,Voltage: 1.98,01:04:16 19-Oct-2015,Status,7,28,124,5,95,73,152,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,01:07:15 19-Oct-2015,,,2,42.0330,-66.7180,Voltage: 0.18,01:07:15 19-Oct-2015,Status,7,250,11,216,190,86,49,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,02:55:44 19-Oct-2015,,,1,42.0037,-66.6947,Voltage: 2.27,02:55:44 19-Oct-2015,Status,8,142,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,02:55:44 19-Oct-2015,,,1,42.0040,-66.6950,Voltage: 2.27,02:55:44 19-Oct-2015,Status,8,142,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,00:35:07 20-Oct-2015,,,1,41.5568,-65.8812,Voltage: 2.40,00:35:07 20-Oct-2015,Status,8,150,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,00:36:02 20-Oct-2015,,,1,41.5568,-65.8812,Voltage: 2.35,00:36:02 20-Oct-2015,Status,8,147,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,00:40:53 20-Oct-2015,,,1,41.5568,-65.8812,Voltage: 2.05,00:40:53 20-Oct-2015,Status,8,128,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,00:35:07 20-Oct-2015,,,1,41.5570,-65.8810,Voltage: 2.40,00:35:07 20-Oct-2015,Status,8,150,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,00:36:02 20-Oct-2015,,,1,41.5570,-65.8810,Voltage: 2.35,00:36:02 20-Oct-2015,Status,8,147,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,00:40:53 20-Oct-2015,,,1,41.5570,-65.8810,Voltage: 2.05,00:40:53 20-Oct-2015,Status,8,128,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,10:40:04 21-Oct-2015,,,B,40.7337,-64.4013,Temperature: -57.88,10:40:04 21-Oct-2015,Status,9,168,213,51,78,124,17,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny,141261,SPOT,10:40:04 21-Oct-2015,,,B,40.7340,-64.4010,Temperature: -57.88,10:40:04 21-Oct-2015,Status,9,168,213,51,78,124,17,,,,,,,,,,,,,,,,,,,,,,,,,
