DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
106746,106746,UT,22:48:49 17-Aug-2016,Argos,3,41.5325,-70.6666,159,325,77,118,,,,,,
106746,106746,UT,22:48:49 17-Aug-2016,Argos,3,41.5325,-70.6666,159,325,77,118,,,,,,
106746,106746,UT,22:49:55 17-Aug-2016,Argos,3,41.5330,-70.6670,,,,,,,,,,
106746,106746,UT,10:38:21 29-Aug-2016,Argos,A,41.6827,-69.1351,4427,45027,435,83,,,,,,
106746,106746,UT,10:39:16 29-Aug-2016,Argos,A,41.6830,-69.1350,,,,,,,,,,
106746,106746,UT,11:04:40 29-Aug-2016,Argos,A,41.6850,-69.2190,,,,,,,,,,
106746,106746,UT,13:16:20 29-Aug-2016,Argos,B,41.7420,-69.2820,,,,,,,,,,
106746,106746,UT,21:58:56 29-Aug-2016,Argos,A,41.6200,-69.2180,,,,,,,,,,
106746,106746,UT,22:00:49 29-Aug-2016,Argos,A,41.6201,-69.2181,,,,,,,,,,
106746,106746,UT,23:16:03 29-Aug-2016,Argos,B,41.6130,-69.2080,,,,,,,,,,
106746,106746,UT,23:17:39 29-Aug-2016,Argos,B,41.6125,-69.2078,,,,,,,,,,
106746,106746,UT,02:11:08 30-Aug-2016,Argos,B,41.6370,-69.1300,,,,,,,,,,
106746,106746,UT,02:11:32 30-Aug-2016,Argos,B,41.6370,-69.1296,,,,,,,,,,
106746,106746,UT,07:09:10 30-Aug-2016,Argos,0,41.4850,-69.1720,,,,,,,,,,
106746,106746,UT,07:14:51 30-Aug-2016,Argos,0,41.4852,-69.1718,6855,21880,2147,69,,,,,,
106746,106746,UT,16:09:07 30-Aug-2016,Argos,A,41.4670,-69.1200,,,,,,,,,,
106746,106746,UT,18:40:28 30-Aug-2016,Argos,B,41.3480,-69.6570,,,,,,,,,,
106746,106746,UT,18:43:27 30-Aug-2016,Argos,B,41.3481,-69.6568,6540,244944,174,79,,,,,,
106746,106746,UT,23:16:14 30-Aug-2016,Argos,B,41.3840,-69.4350,,,,,,,,,,
106746,106746,UT,23:16:39 30-Aug-2016,Argos,B,41.3842,-69.4351,3835,56144,262,79,,,,,,
106746,106746,UT,00:20:33 31-Aug-2016,Argos,B,41.3820,-69.3690,,,,,,,,,,
106746,106746,UT,00:24:17 31-Aug-2016,Argos,B,41.3821,-69.3692,1235,2016,756,126,,,,,,
106746,106746,UT,01:50:55 31-Aug-2016,Argos,B,41.4260,-69.4040,,,,,,,,,,
106746,106746,UT,01:53:38 31-Aug-2016,Argos,B,41.4263,-69.4035,1610,6120,423,68,,,,,,
106746,106746,UT,18:29:13 31-Aug-2016,Argos,0,41.3846,-69.4588,2083,9538,454,78,,,,,,
106746,106746,UT,18:33:54 31-Aug-2016,Argos,0,41.3850,-69.4590,,,,,,,,,,
106746,106746,UT,19:58:37 01-Sep-2016,Argos,1,41.6910,-69.4710,,,,,,,,,,
106746,106746,UT,21:40:06 01-Sep-2016,Argos,B,41.6790,-69.4430,,,,,,,,,,
106746,106746,UT,01:11:33 02-Sep-2016,Argos,0,41.6830,-69.6150,,,,,,,,,,
106746,106746,UT,02:03:47 02-Sep-2016,Argos,1,41.7170,-69.5350,,,,,,,,,,
106746,106746,UT,02:31:18 03-Sep-2016,Argos,A,41.9770,-69.8810,,,,,,,,,,Lat > 4 deviations from mean
106746,106746,UT,13:07:27 03-Sep-2016,Argos,0,41.7510,-69.7880,,,,,,,,,,
106746,106746,UT,17:55:23 03-Sep-2016,Argos,0,41.7640,-69.8530,,,,,,,,,,
106746,106746,UT,19:35:58 03-Sep-2016,Argos,1,41.7710,-69.8410,,,,,,,,,,
106746,106746,UT,22:05:28 03-Sep-2016,Argos,A,41.7830,-69.8050,,,,,,,,,,
106746,106746,UT,22:20:32 03-Sep-2016,Argos,A,41.7530,-69.8920,,,,,,,,,,
106746,106746,UT,00:02:51 04-Sep-2016,Argos,A,41.7710,-69.8740,,,,,,,,,,
106746,106746,UT,16:05:36 04-Sep-2016,Argos,0,41.7600,-69.7650,,,,,,,,,,
106746,106746,UT,17:43:46 04-Sep-2016,Argos,0,41.8200,-69.8320,,,,,,,,,,
106746,106746,UT,21:56:25 04-Sep-2016,Argos,B,41.6650,-69.8760,,,,,,,,,,
106746,106746,UT,23:29:11 04-Sep-2016,Argos,0,41.7280,-69.8480,,,,,,,,,,
106746,106746,UT,23:36:41 04-Sep-2016,Argos,0,41.7180,-69.8500,,,,,,,,,,
106746,106746,UT,23:29:11 05-Sep-2016,Argos,A,41.7430,-69.6580,,,,,,,,,,
106746,106746,UT,00:34:46 06-Sep-2016,Argos,A,41.7500,-69.7070,,,,,,,,,,
106746,106746,UT,00:41:52 06-Sep-2016,Argos,0,41.6980,-69.7210,,,,,,,,,,
106746,106746,UT,01:25:52 06-Sep-2016,Argos,1,41.7510,-69.7360,,,,,,,,,,
106746,106746,UT,03:08:19 06-Sep-2016,Argos,B,41.7280,-69.6370,,,,,,,,,,
