DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
106746,106746,UT,DS,5,1,0,,,22:48:49 17-Aug-2016,SR,3,41.5325,-70.6666,41.5325,-70.6666,60,,401677537,-121
106746,106746,UT,DS,5,1,0,,,22:49:55 17-Aug-2016,R,3,41.5330,-70.6670,,,60,,401677537,-121
106746,106746,UT,DS,1,0,1,,,00:27:34 18-Aug-2016,SR,,,,,,,,401650000,-136
106746,106746,UT,DS,1,0,1,,,00:27:34 18-Aug-2016,R,,,,,,,,401650000,-136
106746,106746,UT,DS,1,0,0,,,01:20:00 18-Aug-2016,MA,,,,,,,,401650000,-122
106746,106746,UT,DS,1,0,0,,,01:20:00 18-Aug-2016,A,,,,,,,,401650000,-122
106746,106746,UT,DS,1,0,0,,,09:07:03 29-Aug-2016,NP,,,,,,,,401650000,-129
106746,106746,UT,DS,1,0,0,,,09:07:03 29-Aug-2016,P,,,,,,,,401650000,-129
106746,106746,UT,DS,3,0,1,147,93,10:38:21 29-Aug-2016,NK,A,41.6827,-69.1351,39.3794,-58.6166,56,,401677544,-128
106746,106746,UT,DS,3,0,1,147,93,10:39:16 29-Aug-2016,K,A,41.6830,-69.1350,,,56,,401677544,-128
106746,106746,UT,DS,3,0,1,196,195,11:04:41 29-Aug-2016,SR,A,41.6846,-69.2185,36.3501,-95.6778,,,401677538,-126
106746,106746,UT,DS,3,0,1,196,195,11:04:40 29-Aug-2016,R,A,41.6850,-69.2190,,,,,401677538,-126
106746,106746,UT,DS,1,0,1,,,11:40:51 29-Aug-2016,NN,,,,,,,,401650000,-127
106746,106746,UT,DS,1,0,1,,,11:40:51 29-Aug-2016,N,,,,,,,,401650000,-127
106746,106746,UT,DS,1,0,1,,,13:14:44 29-Aug-2016,MA,,,,,,,,401650000,-133
106746,106746,UT,DS,1,0,1,,,13:14:44 29-Aug-2016,A,,,,,,,,401650000,-133
106746,106746,UT,DS,2,0,0,102,102,13:17:10 29-Aug-2016,NN,B,41.7421,-69.2818,52.6874,-124.4472,8,,401677538,-137
106746,106746,UT,DS,2,0,0,102,102,13:16:20 29-Aug-2016,N,B,41.7420,-69.2820,,,8,,401677538,-137
106746,106746,UT,DS,1,0,1,,,21:26:30 29-Aug-2016,NN,,,,,,,,401650000,-126
106746,106746,UT,DS,1,0,1,,,21:26:30 29-Aug-2016,N,,,,,,,,401650000,-126
106746,106746,UT,DS,3,0,2,204,91,22:00:49 29-Aug-2016,NK,A,41.6201,-69.2181,41.3683,-70.5385,8,,401677531,-124
106746,106746,UT,DS,3,0,2,204,91,21:58:56 29-Aug-2016,K,A,41.6200,-69.2180,,,8,,401677531,-124
106746,106746,UT,DS,2,0,1,193,193,23:17:39 29-Aug-2016,SR,B,41.6125,-69.2078,42.0322,-71.4424,,,401677538,-127
106746,106746,UT,DS,2,0,1,193,193,23:16:03 29-Aug-2016,R,B,41.6130,-69.2080,,,,,401677538,-127
106746,106746,UT,DS,1,0,0,,,00:39:14 30-Aug-2016,MA,,,,,,,,401650000,-133
106746,106746,UT,DS,1,0,0,,,00:39:14 30-Aug-2016,A,,,,,,,,401650000,-133
106746,106746,UT,DS,2,0,0,48,48,02:11:32 30-Aug-2016,MA,B,41.6370,-69.1296,37.9319,-88.1173,,,401677538,-119
106746,106746,UT,DS,2,0,0,48,48,02:11:08 30-Aug-2016,A,B,41.6370,-69.1300,,,,,401677538,-119
106746,106746,UT,DS,4,0,1,227,87,07:14:51 30-Aug-2016,NP,0,41.4852,-69.1718,36.9596,-48.7232,40,,401650000,-137
106746,106746,UT,DS,4,0,1,227,87,07:09:10 30-Aug-2016,P,0,41.4850,-69.1720,,,40,,401650000,-137
106746,106746,UT,DS,3,0,1,114,43,16:07:55 30-Aug-2016,MA,A,41.4670,-69.1196,50.2743,-114.1400,8,,401677583,-129
106746,106746,UT,DS,3,0,1,114,43,16:09:07 30-Aug-2016,A,A,41.4670,-69.1200,,,8,,401677583,-129
106746,106746,UT,DS,2,0,0,358,358,18:43:27 30-Aug-2016,NP,B,41.3481,-69.6568,42.3468,-64.6674,8,,401650000,-125
106746,106746,UT,DS,2,0,0,358,358,18:40:28 30-Aug-2016,P,B,41.3480,-69.6570,,,8,,401650000,-125
106746,106746,UT,DS,1,0,0,,,20:00:56 30-Aug-2016,NK,,,,,,,,401650000,-129
106746,106746,UT,DS,1,0,0,,,20:00:56 30-Aug-2016,K,,,,,,,,401650000,-129
106746,106746,UT,DS,2,0,1,51,51,23:16:39 30-Aug-2016,NK,B,41.3842,-69.4351,34.1755,-105.5456,,,401677535,-128
106746,106746,UT,DS,2,0,1,51,51,23:16:14 30-Aug-2016,K,B,41.3840,-69.4350,,,,,401677535,-128
106746,106746,UT,DS,2,0,0,448,448,00:24:17 31-Aug-2016,SR,B,41.3821,-69.3692,47.9605,-104.1280,,,401677535,-133
106746,106746,UT,DS,2,0,0,448,448,00:20:33 31-Aug-2016,R,B,41.3820,-69.3690,,,,,401677535,-133
106746,106746,UT,DS,2,0,0,326,326,01:53:38 31-Aug-2016,MA,B,41.4263,-69.4035,39.7887,-78.0036,,,401677535,-120
106746,106746,UT,DS,2,0,0,326,326,01:50:55 31-Aug-2016,A,B,41.4260,-69.4040,,,,,401677535,-120
106746,106746,UT,DS,11,2,0,,,18:29:13 31-Aug-2016,NP,0,41.3846,-69.4588,43.5420,-58.7854,56,,401677540,-123
106746,106746,UT,DS,11,2,0,,,18:33:54 31-Aug-2016,P,0,41.3850,-69.4590,,,56,,401677540,-123
106746,106746,UT,DS,14,5,0,,,19:58:37 01-Sep-2016,P,1,41.6910,-69.4710,,,56,,401677535,-127
