DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
106746,106746,,UT,,,22:47:02 17-Aug-2016,,3,41.5325,-70.6666,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,22:47:45 17-Aug-2016,,3,41.5325,-70.6666,,,,,,,,,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,22:49:55 17-Aug-2016,,3,41.5325,-70.6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,22:51:21 17-Aug-2016,,3,41.5325,-70.6666,,,,,,,,,27.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,01:20:00 18-Aug-2016,01:20:00 18-Aug-2016,0,,,,CRC,,,,250,3.475,,,27.45,,,,,,,,,,,,,,255,255,,,,,,,,,0,,,
106746,106746,,UT,,,09:07:03 29-Aug-2016,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,10:39:16 29-Aug-2016,,A,41.6827,-69.1351,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,10:40:49 29-Aug-2016,,A,41.6827,-69.1351,,,,,,,,,20.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,11:01:25 29-Aug-2016,,A,41.6846,-69.2185,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,11:07:57 29-Aug-2016,,A,41.6846,-69.2185,,,,,,,,,430.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,13:16:20 29-Aug-2016,,B,41.7421,-69.2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,13:18:02 29-Aug-2016,,B,41.7421,-69.2818,,,,,,,,,20.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,1.00a,,21:57:25 29-Aug-2016,,A,41.6201,-69.2181,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,23:19:16 29-Aug-2016,,B,41.6125,-69.2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,00:39:14 30-Aug-2016,,,,,,,,,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,02:11:08 30-Aug-2016,,B,41.6370,-69.1296,,,,,,,,,20.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,1.00a,,02:11:56 30-Aug-2016,,B,41.6370,-69.1296,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,07:10:47 30-Aug-2016,,0,41.4852,-69.1718,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,1.00a,,07:12:14 30-Aug-2016,,0,41.4852,-69.1718,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,07:20:29 30-Aug-2016,07:20:33 30-Aug-2016,4,0,41.4852,-69.1718,CRC,,,,485,3.500,,,19.95,,,,,,,,,,,,,,255,24,,,,,,,,,0,,,
106746,106746,,UT,1.00a,,16:09:07 30-Aug-2016,,A,41.4670,-69.1196,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,16:09:46 30-Aug-2016,16:09:50 30-Aug-2016,4,A,41.4670,-69.1196,CRC,,,,510,3.375,,,21.15,,,,,,,,,,,,,,255,24,,,,,,,,,0,,,
106746,106746,,UT,,18:40:24 30-Aug-2016,18:40:28 30-Aug-2016,4,B,41.3481,-69.6568,CRC,,,,540,3.475,,,20.90,,,,,,,,,,,,,,155,24,,,,,,,,,0,,,
106746,106746,,UT,,18:46:22 30-Aug-2016,18:46:26 30-Aug-2016,4,B,41.3481,-69.6568,CRC,,,,545,3.375,,,21.10,,,,,,,,,,,,,,255,24,,,,,,,,,0,,,
106746,106746,,UT,,,20:00:56 30-Aug-2016,,,,,,,,,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,1.00a,,23:16:14 30-Aug-2016,,B,41.3842,-69.4351,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,1.00a,,00:20:33 31-Aug-2016,,B,41.3821,-69.3692,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,00:28:01 31-Aug-2016,,B,41.3821,-69.3692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,1.00a,,01:50:55 31-Aug-2016,,B,41.4263,-69.4035,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,01:56:21 31-Aug-2016,,B,41.4263,-69.4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,18:23:50 31-Aug-2016,,0,41.3846,-69.4588,,,,,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,18:24:34 31-Aug-2016,,0,41.3846,-69.4588,,,,,,,,,15.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,18:25:56 31-Aug-2016,18:26:01 31-Aug-2016,5,0,41.3846,-69.4588,CRC,,,,910,3.475,,,15.15,,,,,,,,,,,,,,255,24,,,,,,,,,0,,,
106746,106746,,UT,,,18:27:27 31-Aug-2016,,0,41.3846,-69.4588,,,,,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,18:28:10 31-Aug-2016,,0,41.3846,-69.4588,,,,,,,,,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,1.00a,,18:28:53 31-Aug-2016,,0,41.3846,-69.4588,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,18:29:31 31-Aug-2016,18:29:36 31-Aug-2016,5,0,41.3846,-69.4588,CRC,,,,915,3.475,,,15.25,,,,,,,,,,,,,,255,24,,,,,,,,,0,,,
106746,106746,,UT,,,18:33:54 31-Aug-2016,,0,41.3846,-69.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,18:34:37 31-Aug-2016,,0,41.3846,-69.4588,,,,,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,19:53:51 01-Sep-2016,19:53:56 01-Sep-2016,5,1,41.6910,-69.4710,CRC,,,,1095,3.400,,,20.05,,,,,,,,,,,,,,255,24,,,,,,,,,0,,,
106746,106746,,UT,,,19:55:23 01-Sep-2016,,1,41.6910,-69.4710,,,,,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106746,106746,,UT,,,19:56:06 01-Sep-2016,,1,41.6910,-69.4710,,,,,,,,,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
