DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
106745,106745,UT,21:31:48 30-Aug-2016,Argos,B,41.3510,-69.4430,,,,,,,,,,
106745,106745,UT,21:32:09 30-Aug-2016,Argos,B,41.3515,-69.4433,25935,496348,1355,121,,,,,,
106745,106745,UT,00:19:46 31-Aug-2016,Argos,0,41.4113,-69.4801,9428,108175,821,115,,,,,,
106745,106745,UT,00:20:32 31-Aug-2016,Argos,0,41.4110,-69.4800,,,,,,,,,,
106745,106745,UT,18:28:15 31-Aug-2016,Argos,A,41.3119,-69.2954,321,2701,38,86,,,,,,
106745,106745,UT,18:28:16 31-Aug-2016,Argos,A,41.3120,-69.2950,,,,,,,,,,
106745,106745,UT,20:58:05 31-Aug-2016,Argos,1,41.2630,-69.3050,,,,,,,,,,
106745,106745,UT,21:02:55 31-Aug-2016,Argos,1,41.2630,-69.3046,1233,2007,757,121,,,,,,
106745,106745,UT,22:13:36 31-Aug-2016,Argos,2,41.2770,-69.3328,380,566,255,57,,,,,,
106745,106745,UT,22:17:50 31-Aug-2016,Argos,2,41.2770,-69.3330,,,,,,,,,,
106745,106745,UT,22:40:53 31-Aug-2016,Argos,0,41.2770,-69.3270,,,,,,,,,,
106745,106745,UT,22:44:39 31-Aug-2016,Argos,0,41.2771,-69.3265,2516,8888,712,43,,,,,,
106745,106745,UT,22:52:41 31-Aug-2016,Argos,1,41.2795,-69.3311,991,1773,553,71,,,,,,
106745,106745,UT,18:13:33 01-Sep-2016,Argos,A,41.3380,-69.0880,,,,,,,,,,
106745,106745,UT,22:24:32 01-Sep-2016,Argos,2,41.3680,-69.1410,,,,,,,,,,
106745,106745,UT,22:26:20 01-Sep-2016,Argos,0,40.1180,-77.0410,,,,,,,,,,Lat > 4 deviations from mean
106745,106745,UT,02:51:19 02-Sep-2016,Argos,A,41.4430,-69.1530,,,,,,,,,,
106745,106745,UT,06:39:12 02-Sep-2016,Argos,1,41.4790,-69.1470,,,,,,,,,,
106745,106745,UT,10:37:39 02-Sep-2016,Argos,1,41.4820,-69.1520,,,,,,,,,,
106745,106745,UT,10:39:01 02-Sep-2016,Argos,0,41.4780,-69.1470,,,,,,,,,,
106745,106745,UT,18:06:42 02-Sep-2016,Argos,1,41.6820,-69.2500,,,,,,,,,,
106745,106745,UT,17:58:17 03-Sep-2016,Argos,0,41.6860,-69.2280,,,,,,,,,,
106745,106745,UT,22:07:56 03-Sep-2016,Argos,0,41.6650,-69.1470,,,,,,,,,,
106745,106745,UT,22:19:37 03-Sep-2016,Argos,2,41.6630,-69.1410,,,,,,,,,,
106745,106745,UT,17:41:12 04-Sep-2016,Argos,A,41.6100,-68.9600,,,,,,,,,,
106745,106745,UT,19:26:07 04-Sep-2016,Argos,2,41.5320,-69.0780,,,,,,,,,,
106745,106745,UT,21:50:28 04-Sep-2016,Argos,0,41.4520,-69.0850,,,,,,,,,,
106745,106745,UT,21:56:33 04-Sep-2016,Argos,1,41.4430,-69.0660,,,,,,,,,,
106745,106745,UT,23:35:30 04-Sep-2016,Argos,0,41.4010,-69.1350,,,,,,,,,,
106745,106745,UT,17:33:14 05-Sep-2016,Argos,2,41.6170,-69.3330,,,,,,,,,,
106745,106745,UT,22:28:19 05-Sep-2016,Argos,1,41.7050,-69.3490,,,,,,,,,,
106745,106745,UT,23:26:20 05-Sep-2016,Argos,0,41.6790,-69.3440,,,,,,,,,,
106745,106745,UT,23:47:42 05-Sep-2016,Argos,0,41.6820,-69.3460,,,,,,,,,,
106745,106745,UT,00:36:47 06-Sep-2016,Argos,B,41.6660,-69.3420,,,,,,,,,,
106745,106745,UT,00:41:42 06-Sep-2016,Argos,B,41.7180,-69.3310,,,,,,,,,,
106745,106745,UT,01:26:28 06-Sep-2016,Argos,0,41.6600,-69.3910,,,,,,,,,,
106745,106745,UT,19:01:14 06-Sep-2016,Argos,1,41.3860,-69.3530,,,,,,,,,,
106745,106745,UT,20:23:39 06-Sep-2016,Argos,1,41.3690,-69.2930,,,,,,,,,,
106745,106745,UT,19:57:14 07-Sep-2016,Argos,A,41.6330,-69.2100,,,,,,,,,,
106745,106745,UT,21:22:26 07-Sep-2016,Argos,1,41.5950,-69.2210,,,,,,,,,,
106745,106745,UT,21:37:19 07-Sep-2016,Argos,1,41.5970,-69.2140,,,,,,,,,,
106745,106745,UT,17:03:02 08-Sep-2016,Argos,A,41.7710,-69.3400,,,,,,,,,,
106745,106745,UT,21:07:37 08-Sep-2016,Argos,A,41.8540,-69.2900,,,,,,,,,,
106745,106745,UT,20:09:49 09-Sep-2016,Argos,1,42.0780,-69.0960,,,,,,,,,,
106745,106745,UT,01:45:56 10-Sep-2016,Argos,1,42.0890,-69.1410,,,,,,,,,,
106745,106745,UT,18:16:24 10-Sep-2016,Argos,2,42.0370,-69.3160,,,,,,,,,,
106745,106745,UT,01:20:05 11-Sep-2016,Argos,B,42.0740,-69.4670,,,,,,,,,,
106745,106745,UT,01:24:07 11-Sep-2016,Argos,0,42.0810,-69.4600,,,,,,,,,,
106745,106745,UT,06:36:02 11-Sep-2016,Argos,B,42.0530,-69.6380,,,,,,,,,,
106745,106745,UT,09:21:44 11-Sep-2016,Argos,A,42.1040,-69.5860,,,,,,,,,,
106745,106745,UT,08:48:01 12-Sep-2016,Argos,1,42.1380,-69.6650,,,,,,,,,,
106745,106745,UT,07:53:58 13-Sep-2016,Argos,B,42.1560,-69.9080,,,,,,,,,,
106745,106745,UT,08:19:18 13-Sep-2016,Argos,A,42.1680,-69.9080,,,,,,,,,,
106745,106745,UT,09:35:01 13-Sep-2016,Argos,0,42.1390,-69.8490,,,,,,,,,,
106745,106745,UT,10:26:59 13-Sep-2016,Argos,0,42.1370,-69.8330,,,,,,,,,,
106745,106745,UT,11:38:03 13-Sep-2016,Argos,A,42.0940,-69.8710,,,,,,,,,,
106745,106745,UT,20:13:48 13-Sep-2016,Argos,A,42.1890,-69.5950,,,,,,,,,,
106745,106745,UT,02:02:17 14-Sep-2016,Argos,A,42.1460,-69.4930,,,,,,,,,,
106745,106745,UT,06:04:48 14-Sep-2016,Argos,B,42.0830,-69.3680,,,,,,,,,,
106745,106745,UT,17:32:25 14-Sep-2016,Argos,0,42.0400,-69.1620,,,,,,,,,,
106745,106745,UT,19:07:43 14-Sep-2016,Argos,0,42.0680,-69.0560,,,,,,,,,,
106745,106745,UT,23:15:30 14-Sep-2016,Argos,B,41.9280,-68.9970,,,,,,,,,,
106745,106745,UT,23:25:55 14-Sep-2016,Argos,A,41.9550,-69.4250,,,,,,,,,,
106745,106745,UT,01:40:40 15-Sep-2016,Argos,1,41.8970,-69.3030,,,,,,,,,,
106745,106745,UT,17:20:46 15-Sep-2016,Argos,0,41.7140,-69.3790,,,,,,,,,,
106745,106745,UT,19:01:39 15-Sep-2016,Argos,0,41.6540,-69.3450,,,,,,,,,,
106745,106745,UT,21:27:30 15-Sep-2016,Argos,1,41.6310,-69.2210,,,,,,,,,,
106745,106745,UT,17:07:44 16-Sep-2016,Argos,2,41.3820,-69.2420,,,,,,,,,,
106745,106745,UT,18:47:46 16-Sep-2016,Argos,1,41.3100,-69.2140,,,,,,,,,,
106745,106745,UT,18:33:18 17-Sep-2016,Argos,0,41.3400,-69.4020,,,,,,,,,,
106745,106745,UT,20:16:32 17-Sep-2016,Argos,2,41.3440,-69.4210,,,,,,,,,,
106745,106745,UT,20:56:04 18-Sep-2016,Argos,0,41.3960,-69.2150,,,,,,,,,,
106745,106745,UT,22:35:25 18-Sep-2016,Argos,2,41.3790,-69.2490,,,,,,,,,,
106745,106745,UT,22:51:55 18-Sep-2016,Argos,2,41.3770,-69.2570,,,,,,,,,,
106745,106745,UT,23:40:36 18-Sep-2016,Argos,B,41.3570,-69.3420,,,,,,,,,,
106745,106745,UT,00:18:13 19-Sep-2016,Argos,B,41.3880,-69.2950,,,,,,,,,,
106745,106745,UT,00:19:18 19-Sep-2016,Argos,1,41.3780,-69.3020,,,,,,,,,,
106745,106745,UT,00:33:05 19-Sep-2016,Argos,1,41.3900,-69.3090,,,,,,,,,,
106745,106745,UT,01:08:18 19-Sep-2016,Argos,B,41.3270,-69.1970,,,,,,,,,,
106745,106745,UT,20:45:03 19-Sep-2016,Argos,A,41.4310,-69.3550,,,,,,,,,,
106745,106745,UT,17:58:05 20-Sep-2016,Argos,A,41.6400,-69.2970,,,,,,,,,,
106745,106745,UT,19:39:23 20-Sep-2016,Argos,0,41.6250,-69.4100,,,,,,,,,,
106745,106745,UT,22:14:46 20-Sep-2016,Argos,A,41.5430,-69.4390,,,,,,,,,,
106745,106745,UT,23:30:22 20-Sep-2016,Argos,2,41.5150,-69.4340,,,,,,,,,,
106745,106745,UT,23:52:01 20-Sep-2016,Argos,B,41.5090,-69.4450,,,,,,,,,,
106745,106745,UT,00:29:39 21-Sep-2016,Argos,A,41.4770,-69.4830,,,,,,,,,,
106745,106745,UT,09:24:14 23-Sep-2016,Argos,2,41.5330,-69.3060,,,,,,,,,,
106745,106745,UT,09:45:55 23-Sep-2016,Argos,B,41.5440,-69.3210,,,,,,,,,,
106745,106745,UT,11:52:52 23-Sep-2016,Argos,0,41.5380,-69.3350,,,,,,,,,,
106745,106745,UT,01:51:56 24-Sep-2016,Argos,Z,40.6060,-71.1400,,,,,,,,,,
106745,106745,UT,18:57:25 24-Sep-2016,Argos,0,41.5120,-69.3980,,,,,,,,,,
106745,106745,UT,22:55:59 24-Sep-2016,Argos,1,41.5260,-69.3650,,,,,,,,,,
106745,106745,UT,17:06:42 25-Sep-2016,Argos,1,41.6560,-69.1320,,,,,,,,,,
106745,106745,UT,20:28:18 25-Sep-2016,Argos,B,41.6180,-69.1290,,,,,,,,,,
106745,106745,UT,21:17:59 25-Sep-2016,Argos,A,41.6820,-69.1050,,,,,,,,,,
106745,106745,UT,20:16:30 26-Sep-2016,Argos,1,41.3020,-69.2830,,,,,,,,,,
106745,106745,UT,22:01:59 26-Sep-2016,Argos,2,41.3090,-69.2530,,,,,,,,,,
106745,106745,UT,22:02:43 26-Sep-2016,Argos,0,41.3230,-69.1900,,,,,,,,,,
106745,106745,UT,23:18:25 27-Sep-2016,Argos,0,41.3140,-69.2930,,,,,,,,,,
106745,106745,UT,22:15:45 28-Sep-2016,Argos,Z,41.2180,-69.4900,,,,,,,,,,
106745,106745,UT,01:49:46 29-Sep-2016,Argos,B,41.3770,-69.2920,,,,,,,,,,
106745,106745,UT,18:00:22 29-Sep-2016,Argos,2,41.3950,-69.2690,,,,,,,,,,
106745,106745,UT,19:41:02 29-Sep-2016,Argos,2,41.3810,-69.3260,,,,,,,,,,
106745,106745,UT,21:37:27 30-Sep-2016,Argos,A,41.1820,-69.1940,,,,,,,,,,
106745,106745,UT,23:17:50 30-Sep-2016,Argos,B,41.1820,-69.1450,,,,,,,,,,
106745,106745,UT,23:32:31 30-Sep-2016,Argos,A,41.2220,-69.1840,,,,,,,,,,
106745,106745,UT,01:44:09 02-Oct-2016,Argos,B,41.4920,-68.3390,,,,,,,,,,
106745,106745,UT,09:25:02 02-Oct-2016,Argos,B,41.4220,-68.3280,,,,,,,,,,
106745,106745,UT,11:46:10 02-Oct-2016,Argos,A,41.3820,-68.2730,,,,,,,,,,
106745,106745,UT,17:16:01 03-Oct-2016,Argos,1,41.8860,-67.9090,,,,,,,,,,
106745,106745,UT,18:54:54 03-Oct-2016,Argos,0,41.9110,-67.8400,,,,,,,,,,
106745,106745,UT,23:22:09 03-Oct-2016,Argos,B,41.9470,-67.8160,,,,,,,,,,
106745,106745,UT,10:20:24 05-Oct-2016,Argos,1,42.1960,-66.7270,,,,,,,,,,
106745,106745,UT,20:58:27 05-Oct-2016,Argos,A,42.2420,-66.4180,,,,,,,,,,
106745,106745,UT,14:16:41 06-Oct-2016,Argos,A,42.1620,-66.5430,,,,,,,,,,
106745,106745,UT,15:02:42 06-Oct-2016,Argos,A,42.0770,-65.9650,,,,,,,,,,
106745,106745,UT,18:21:19 06-Oct-2016,Argos,0,42.0350,-65.9140,,,,,,,,,,
106745,106745,UT,20:01:14 06-Oct-2016,Argos,1,42.0210,-65.9050,,,,,,,,,,
106745,106745,UT,20:49:31 06-Oct-2016,Argos,A,42.0380,-65.8660,,,,,,,,,,
106745,106745,UT,14:43:42 07-Oct-2016,Argos,0,42.0210,-65.5330,,,,,,,,,,
106745,106745,UT,18:00:21 08-Oct-2016,Argos,2,42.4080,-64.9830,,,,,,,,,,
106745,106745,UT,20:25:23 08-Oct-2016,Argos,A,42.3660,-64.8550,,,,,,,,,,
106745,106745,UT,20:25:23 08-Oct-2016,Argos,A,42.3810,-64.9240,,,,,,,,,,
106745,106745,UT,19:29:02 09-Oct-2016,Argos,B,42.0190,-64.3410,,,,,,,,,,
106745,106745,UT,20:13:01 09-Oct-2016,Argos,A,41.9910,-64.2990,,,,,,,,,,
106745,106745,UT,19:34:02 10-Oct-2016,Argos,B,41.5440,-63.8380,,,,,,,,,,
106745,106745,UT,17:28:26 11-Oct-2016,Argos,B,41.1930,-63.5630,,,,,,,,,,
106745,106745,UT,09:04:00 12-Oct-2016,Argos,B,41.0100,-63.6880,,,,,,,,,,
106745,106745,UT,11:31:19 12-Oct-2016,Argos,0,40.8990,-63.5620,,,,,,,,,,
106745,106745,UT,12:41:47 13-Oct-2016,Argos,0,40.6010,-63.2330,,,,,,,,,,
106745,106745,UT,19:59:25 13-Oct-2016,Argos,1,40.6360,-63.1120,,,,,,,,,,
106745,106745,UT,01:17:17 15-Oct-2016,Argos,Z,41.7780,-60.2040,,,,,,,,,,
106745,106745,UT,13:34:30 15-Oct-2016,Argos,B,40.6800,-62.5960,,,,,,,,,,
106745,106745,UT,20:52:19 15-Oct-2016,Argos,1,40.6230,-62.5960,,,,,,,,,,
106745,106745,UT,22:09:00 15-Oct-2016,Argos,1,40.6180,-62.6080,,,,,,,,,,
106745,106745,UT,23:49:18 15-Oct-2016,Argos,1,40.6330,-62.5910,,,,,,,,,,
106745,106745,UT,00:58:20 16-Oct-2016,Argos,0,40.6410,-62.5950,,,,,,,,,,
106745,106745,UT,23:23:01 16-Oct-2016,Argos,0,40.6760,-62.4150,,,,,,,,,,
106745,106745,UT,02:19:40 17-Oct-2016,Argos,0,40.6810,-62.3740,,,,,,,,,,
106745,106745,UT,17:51:55 17-Oct-2016,Argos,B,40.6430,-62.1470,,,,,,,,,,
106745,106745,UT,21:08:20 17-Oct-2016,Argos,A,40.7070,-62.2430,,,,,,,,,,
106745,106745,UT,22:00:44 17-Oct-2016,Argos,0,40.6740,-62.2980,,,,,,,,,,
106745,106745,UT,22:52:51 17-Oct-2016,Argos,Z,40.7770,-63.3840,,,,,,,,,,
106745,106745,UT,07:56:42 19-Oct-2016,Argos,B,41.0530,-61.6720,,,,,,,,,,
106745,106745,UT,11:49:03 19-Oct-2016,Argos,1,41.1550,-61.6630,,,,,,,,,,
106745,106745,UT,14:00:09 19-Oct-2016,Argos,B,41.3250,-62.0050,,,,,,,,,,
106745,106745,UT,19:03:06 20-Oct-2016,Argos,1,41.5820,-60.5840,,,,,,,,,,
106745,106745,UT,22:03:05 20-Oct-2016,Argos,1,41.6430,-60.5180,,,,,,,,,,
106745,106745,UT,14:51:46 21-Oct-2016,Argos,A,41.9130,-59.9320,,,,,,,,,,
106745,106745,UT,17:11:13 21-Oct-2016,Argos,1,41.9130,-59.8810,,,,,,,,,,
106745,106745,UT,21:41:10 21-Oct-2016,Argos,1,41.9640,-59.8030,,,,,,,,,,
106745,106745,UT,22:26:20 21-Oct-2016,Argos,B,41.9760,-59.7430,,,,,,,,,,
106745,106745,UT,00:01:21 22-Oct-2016,Argos,A,42.0460,-59.7720,,,,,,,,,,
106745,106745,UT,00:35:31 22-Oct-2016,Argos,B,41.9690,-59.8330,,,,,,,,,,
106745,106745,UT,17:02:48 22-Oct-2016,Argos,0,42.3510,-59.5050,,,,,,,,,,
106745,106745,UT,18:39:27 22-Oct-2016,Argos,1,42.3880,-59.4390,,,,,,,,,,
106745,106745,UT,19:33:17 22-Oct-2016,Argos,B,42.4080,-59.4170,,,,,,,,,,
106745,106745,UT,18:34:49 23-Oct-2016,Argos,B,42.7240,-58.8130,,,,,,,,,,
106745,106745,UT,22:29:59 23-Oct-2016,Argos,2,42.5110,-58.7030,,,,,,,,,,
106745,106745,UT,22:33:52 23-Oct-2016,Argos,0,42.5120,-58.7020,,,,,,,,,,
106745,106745,UT,22:59:33 23-Oct-2016,Argos,B,42.5170,-58.7070,,,,,,,,,,
106745,106745,UT,12:21:36 25-Oct-2016,Argos,2,42.1300,-58.3260,,,,,,,,,,
106745,106745,UT,15:11:51 25-Oct-2016,Argos,1,42.0880,-58.3050,,,,,,,,,,
106745,106745,UT,09:19:12 26-Oct-2016,Argos,B,41.9000,-57.8640,,,,,,,,,,
106745,106745,UT,06:08:12 28-Oct-2016,Argos,A,41.2530,-56.9660,,,,,,,,,,
106745,106745,UT,07:44:25 28-Oct-2016,Argos,A,41.2270,-56.7660,,,,,,,,,,
106745,106745,UT,15:47:49 28-Oct-2016,Argos,A,41.3400,-56.5090,,,,,,,,,,
106745,106745,UT,20:26:41 28-Oct-2016,Argos,1,41.2630,-56.5820,,,,,,,,,,
106745,106745,UT,15:30:01 29-Oct-2016,Argos,B,41.4690,-56.0980,,,,,,,,,,
106745,106745,UT,17:20:40 29-Oct-2016,Argos,B,41.5190,-56.0290,,,,,,,,,,
106745,106745,UT,13:12:12 31-Oct-2016,Argos,B,42.2980,-54.8440,,,,,,,,,,
106745,106745,UT,18:17:28 02-Nov-2016,Argos,1,42.2900,-53.7890,,,,,,,,,,
106745,106745,UT,21:34:41 02-Nov-2016,Argos,A,43.5450,-52.1480,,,,,,,,,,
106745,106745,UT,09:54:19 03-Nov-2016,Argos,1,42.4390,-53.5210,,,,,,,,,,
106745,106745,UT,12:03:39 03-Nov-2016,Argos,A,42.3930,-53.5210,,,,,,,,,,
106745,106745,UT,21:14:32 03-Nov-2016,Argos,1,42.5130,-53.4820,,,,,,,,,,
106745,106745,UT,23:28:28 03-Nov-2016,Argos,B,42.4910,-53.4280,,,,,,,,,,
106745,106745,UT,20:10:45 04-Nov-2016,Argos,1,42.2280,-53.5170,,,,,,,,,,
106745,106745,UT,07:53:23 05-Nov-2016,Argos,1,42.0830,-53.6300,,,,,,,,,,
106745,106745,UT,13:02:31 05-Nov-2016,Argos,1,42.0560,-53.6650,,,,,,,,,,
106745,106745,UT,13:59:34 05-Nov-2016,Argos,A,42.0380,-53.6580,,,,,,,,,,
106745,106745,UT,14:42:26 05-Nov-2016,Argos,0,42.0210,-53.6450,,,,,,,,,,
106745,106745,UT,08:43:11 06-Nov-2016,Argos,A,42.0440,-53.6250,,,,,,,,,,
106745,106745,UT,00:06:47 07-Nov-2016,Argos,B,42.2080,-53.5320,,,,,,,,,,
106745,106745,UT,09:44:58 07-Nov-2016,Argos,2,42.3410,-53.4580,,,,,,,,,,
106745,106745,UT,12:18:21 07-Nov-2016,Argos,1,42.3870,-53.4930,,,,,,,,,,
106745,106745,UT,17:18:46 07-Nov-2016,Argos,2,42.4730,-53.5900,,,,,,,,,,
106745,106745,UT,21:11:17 07-Nov-2016,Argos,B,42.3770,-53.8860,,,,,,,,,,
106745,106745,UT,05:36:28 08-Nov-2016,Argos,0,42.6180,-53.7790,,,,,,,,,,
106745,106745,UT,17:06:07 08-Nov-2016,Argos,2,42.6530,-54.1630,,,,,,,,,,
106745,106745,UT,00:38:17 10-Nov-2016,Argos,B,42.0880,-54.7170,,,,,,,,,,
106745,106745,UT,06:55:13 10-Nov-2016,Argos,B,42.1350,-54.4430,,,,,,,,,,
106745,106745,UT,09:11:56 10-Nov-2016,Argos,0,42.0850,-54.7510,,,,,,,,,,
106745,106745,UT,16:43:44 10-Nov-2016,Argos,1,42.0060,-54.2990,,,,,,,,,,
106745,106745,UT,22:26:54 10-Nov-2016,Argos,0,41.9440,-54.1640,,,,,,,,,,
106745,106745,UT,19:38:00 11-Nov-2016,Argos,B,41.8010,-53.7150,,,,,,,,,,
106745,106745,UT,23:57:22 11-Nov-2016,Argos,0,41.7290,-53.7970,,,,,,,,,,
106745,106745,UT,06:37:44 12-Nov-2016,Argos,A,41.8340,-53.9910,,,,,,,,,,
106745,106745,UT,08:47:53 12-Nov-2016,Argos,1,41.6290,-53.5700,,,,,,,,,,
106745,106745,UT,08:52:06 12-Nov-2016,Argos,0,31.6590,-6.7790,,,,,,,,,,Lat > 4 deviations from mean
106745,106745,UT,13:17:31 12-Nov-2016,Argos,B,41.5560,-53.4590,,,,,,,,,,
106745,106745,UT,19:42:16 12-Nov-2016,Argos,0,41.6440,-53.5240,,,,,,,,,,
106745,106745,UT,21:01:32 12-Nov-2016,Argos,0,41.6520,-53.5100,,,,,,,,,,
106745,106745,UT,00:30:41 13-Nov-2016,Argos,B,41.8440,-52.5040,,,,,,,,,,
106745,106745,UT,23:21:44 13-Nov-2016,Argos,B,41.2150,-53.4180,,,,,,,,,,
106745,106745,UT,13:13:40 14-Nov-2016,Argos,0,40.9360,-53.7950,,,,,,,,,,
106745,106745,UT,06:02:19 15-Nov-2016,Argos,B,40.7220,-54.1460,,,,,,,,,,
106745,106745,UT,09:11:00 16-Nov-2016,Argos,A,40.4640,-54.9500,,,,,,,,,,
106745,106745,UT,11:29:32 16-Nov-2016,Argos,1,40.4730,-55.0000,,,,,,,,,,
106745,106745,UT,09:00:38 17-Nov-2016,Argos,B,40.3010,-55.2520,,,,,,,,,,
106745,106745,UT,11:15:49 17-Nov-2016,Argos,1,40.3420,-55.4240,,,,,,,,,,
106745,106745,UT,18:35:56 18-Nov-2016,Argos,A,40.3310,-56.1400,,,,,,,,,,
106745,106745,UT,21:08:35 18-Nov-2016,Argos,1,40.4190,-56.0560,,,,,,,,,,
106745,106745,UT,09:54:13 19-Nov-2016,Argos,2,40.7010,-56.1630,,,,,,,,,,
106745,106745,UT,12:56:17 20-Nov-2016,Argos,B,41.5980,-55.9430,,,,,,,,,,
106745,106745,UT,18:05:56 20-Nov-2016,Argos,B,42.0330,-55.2010,,,,,,,,,,Lon > 4 deviations from mean
106745,106745,UT,22:39:14 20-Nov-2016,Argos,B,41.8970,-55.9080,,,,,,,,,,
106745,106745,UT,07:29:11 21-Nov-2016,Argos,2,41.9620,-55.9580,,,,,,,,,,
106745,106745,UT,08:07:59 21-Nov-2016,Argos,B,41.9860,-55.9140,,,,,,,,,,
106745,106745,UT,10:24:09 21-Nov-2016,Argos,B,41.9020,-56.1500,,,,,,,,,,Lon > 4 deviations from mean
106745,106745,UT,16:18:58 21-Nov-2016,Argos,0,41.9100,-55.8990,,,,,,,,,,
106745,106745,UT,19:42:12 21-Nov-2016,Argos,1,41.9560,-55.9280,,,,,,,,,,
106745,106745,UT,21:17:07 21-Nov-2016,Argos,A,41.9530,-55.9270,,,,,,,,,,
106745,106745,UT,13:07:15 22-Nov-2016,Argos,A,42.0170,-55.9150,,,,,,,,,,
106745,106745,UT,13:54:25 22-Nov-2016,Argos,1,42.0210,-55.9040,,,,,,,,,,
106745,106745,UT,17:48:10 22-Nov-2016,Argos,1,42.0050,-55.8820,,,,,,,,,,
106745,106745,UT,19:16:42 23-Nov-2016,Argos,1,42.0320,-55.9830,,,,,,,,,,
106745,106745,UT,21:15:06 23-Nov-2016,Argos,B,42.0230,-56.0660,,,,,,,,,,
106745,106745,UT,09:30:48 24-Nov-2016,Argos,2,42.0590,-55.8990,,,,,,,,,,
106745,106745,UT,09:55:31 24-Nov-2016,Argos,1,42.0430,-55.8910,,,,,,,,,,
106745,106745,UT,19:03:10 24-Nov-2016,Argos,B,41.9740,-55.6840,,,,,,,,,,
106745,106745,UT,21:25:02 24-Nov-2016,Argos,1,41.9530,-55.6680,,,,,,,,,,
106745,106745,UT,22:52:53 24-Nov-2016,Argos,A,41.8630,-55.6620,,,,,,,,,,
106745,106745,UT,20:53:29 25-Nov-2016,Argos,1,41.6860,-55.4490,,,,,,,,,,
