"deploy_id","date","argos_lc","lon","lat"
"160424_2014_141195",2014-07-17 06:29:58,"B",-69.87,40.512
"160424_2014_141195",2014-07-17 08:53:10,"B",-69.874,40.524
"160424_2014_141195",2014-07-17 10:35:58,"1",-69.893,40.489
"160424_2014_141195",2014-07-17 10:46:11,"B",-69.891,40.49
"160424_2014_141195",2014-07-17 11:14:42,"B",-69.884,40.491
"160424_2014_141195",2014-07-17 15:54:24,"B",-69.842,40.519
"160424_2014_141195",2014-07-17 16:44:27,"A",-69.902,40.489
"160424_2014_141195",2014-07-17 17:51:20,"B",-69.902,40.517
"160424_2014_141195",2014-07-17 22:18:42,"B",-69.914,40.535
"160424_2014_141195",2014-07-17 23:08:58,"0",-69.817,40.599
"160424_2014_141195",2014-07-17 23:28:02,"2",-69.792,40.6
"160424_2014_141195",2014-07-18 01:09:20,"1",-69.794,40.596
"160424_2014_141195",2014-07-18 01:39:28,"0",-69.778,40.597
"160424_2014_141195",2014-07-18 02:23:39,"3",-69.817,40.588
"160424_2014_141195",2014-07-19 02:02:44,"B",-69.81,40.693
"160424_2014_141195",2014-07-19 02:58:49,"B",-69.807,40.639
"160424_2014_141195",2014-07-19 03:50:18,"B",-69.766,40.635
"160424_2014_141195",2014-07-19 08:19:46,"B",-69.704,40.673
"160424_2014_141195",2014-07-19 09:22:17,"B",-69.8,40.678
"160424_2014_141195",2014-07-19 10:13:06,"B",-69.81,40.683
"160424_2014_141195",2014-07-20 00:04:28,"1",-69.947,40.659
"160424_2014_141195",2014-07-20 00:05:19,"3",-69.949,40.657
"160424_2014_141195",2014-07-20 05:52:47,"B",-70.036,40.633
"160424_2014_141195",2014-07-20 07:38:59,"B",-69.962,40.595
"160424_2014_141195",2014-07-20 09:12:22,"B",-70.03,40.596
"160424_2014_141195",2014-07-20 09:35:51,"B",-70.03,40.594
"160424_2014_141195",2014-07-20 11:42:58,"1",-69.971,40.55
"160424_2014_141195",2014-07-20 18:56:53,"1",-69.994,40.524
"160424_2014_141195",2014-07-20 19:22:40,"1",-70.013,40.531
"160424_2014_141195",2014-07-20 19:47:44,"3",-70.022,40.531
"160424_2014_141195",2014-07-20 21:00:46,"2",-70.022,40.536
"160424_2014_141195",2014-07-21 01:26:08,"B",-70.035,40.527
"160424_2014_141195",2014-07-21 05:42:48,"B",-70.04,40.495
"160424_2014_141195",2014-07-21 09:19:04,"B",-70.042,40.48
"160424_2014_141195",2014-07-21 10:51:20,"2",-70.033,40.506
"160424_2014_141195",2014-07-21 10:52:17,"3",-70.032,40.505
"160424_2014_141195",2014-07-21 11:29:01,"B",-70.032,40.505
"160424_2014_141195",2014-07-21 12:30:39,"B",-70.035,40.515
"160424_2014_141195",2014-07-21 13:45:09,"3",-70.012,40.507
"160424_2014_141195",2014-07-22 08:41:19,"B",-70.086,40.496
"160424_2014_141195",2014-07-22 09:38:43,"B",-70.107,40.506
"160424_2014_141195",2014-07-22 10:19:03,"B",-70.197,40.518
"160424_2014_141195",2014-07-22 10:31:06,"1",-70.151,40.518
"160424_2014_141195",2014-07-22 15:07:05,"B",-70.219,40.488
"160424_2014_141195",2014-07-22 16:00:06,"B",-70.371,40.481
"160424_2014_141195",2014-07-22 16:40:44,"B",-70.287,40.488
"160424_2014_141195",2014-07-22 16:53:16,"B",-70.274,40.493
"160424_2014_141195",2014-07-22 18:33:59,"2",-70.158,40.467
"160424_2014_141195",2014-07-23 00:00:31,"B",-70.059,40.467
"160424_2014_141195",2014-07-23 00:10:15,"2",-70.099,40.451
"160424_2014_141195",2014-07-23 00:41:44,"3",-70.096,40.449
"160424_2014_141195",2014-07-23 01:43:13,"B",-70.074,40.439
"160424_2014_141195",2014-07-23 08:39:06,"B",-69.963,40.404
"160424_2014_141195",2014-07-23 10:08:54,"0",-70.093,40.508
"160424_2014_141195",2014-07-23 11:08:08,"2",-70.136,40.534
"160424_2014_141195",2014-07-23 11:28:31,"2",-70.133,40.541
"160424_2014_141195",2014-07-23 12:56:55,"2",-70.121,40.544
"160424_2014_141195",2014-07-24 00:21:25,"2",-70.086,40.62
"160424_2014_141195",2014-07-24 01:16:56,"B",-70.082,40.619
"160424_2014_141195",2014-07-24 03:44:35,"B",-70.014,40.62
"160424_2014_141195",2014-07-24 05:04:42,"B",-69.997,40.605
"160424_2014_141195",2014-07-24 06:52:13,"0",-70.037,40.544
"160424_2014_141195",2014-07-24 08:25:41,"1",-70.049,40.53
"160424_2014_141195",2014-07-24 09:12:43,"0",-70.057,40.511
"160424_2014_141195",2014-07-24 09:14:49,"A",-70.059,40.518
"160424_2014_141195",2014-07-24 09:36:01,"1",-70.056,40.521
"160424_2014_141195",2014-07-25 03:23:31,"B",-70.132,40.473
"160424_2014_141195",2014-07-25 07:24:49,"B",-70.052,40.569
"160424_2014_141195",2014-07-25 09:10:09,"A",-70.152,40.603
"160424_2014_141195",2014-07-25 09:17:51,"A",-70.178,40.611
"160424_2014_141195",2014-07-25 10:21:47,"2",-70.21,40.63
"160424_2014_141195",2014-07-25 10:44:34,"2",-70.213,40.64
"160424_2014_141195",2014-07-25 10:50:10,"A",-70.211,40.638
"160424_2014_141195",2014-07-25 12:04:25,"1",-70.222,40.655
"160424_2014_141195",2014-07-26 00:18:36,"1",-70.192,40.751
"160424_2014_141195",2014-07-26 00:35:01,"3",-70.189,40.753
"160424_2014_141195",2014-07-26 01:23:49,"A",-70.186,40.745
"160424_2014_141195",2014-07-26 02:19:08,"B",-70.19,40.749
"160424_2014_141195",2014-07-26 02:59:19,"1",-70.119,40.714
"160424_2014_141195",2014-07-26 06:21:52,"B",-70.019,40.651
"160424_2014_141195",2014-07-26 07:15:47,"B",-70.003,40.634
"160424_2014_141195",2014-07-26 09:53:25,"3",-70.114,40.583
"160424_2014_141195",2014-07-26 10:28:10,"2",-70.111,40.584
"160424_2014_141195",2014-07-26 10:34:00,"2",-70.111,40.586
"160424_2014_141195",2014-07-27 00:14:56,"B",-70.135,40.463
"160424_2014_141195",2014-07-27 01:22:26,"B",-70.131,40.472
"160424_2014_141195",2014-07-27 01:52:13,"A",-70.105,40.5
"160424_2014_141195",2014-07-27 02:36:37,"A",-70.104,40.477
"160424_2014_141195",2014-07-27 06:15:31,"B",-70.091,40.484
"160424_2014_141195",2014-07-27 08:50:51,"B",-70.08,40.455
"160424_2014_141195",2014-07-27 10:07:49,"B",-70.079,40.457
"160424_2014_141195",2014-07-27 11:00:12,"3",-70.072,40.458
"160424_2014_141195",2014-07-28 09:39:45,"2",-69.797,40.426
"160424_2014_141195",2014-07-28 10:09:52,"3",-69.801,40.421
"160424_2014_141195",2014-07-28 10:32:21,"2",-69.797,40.423
"160424_2014_141195",2014-07-28 11:17:31,"2",-69.819,40.424
"160424_2014_141195",2014-07-28 12:07:44,"B",-69.824,40.42
"160424_2014_141195",2014-07-29 00:21:23,"B",-69.689,40.504
"160424_2014_141195",2014-07-29 01:14:54,"B",-69.698,40.488
"160424_2014_141195",2014-07-29 05:47:58,"3",-69.565,40.498
"160424_2014_141195",2014-07-29 07:39:54,"B",-69.532,40.475
"160424_2014_141195",2014-07-29 08:24:43,"B",-69.519,40.472
"160424_2014_141195",2014-07-29 09:17:40,"B",-69.497,40.456
"160424_2014_141195",2014-07-29 09:58:39,"2",-69.478,40.454
"160424_2014_141195",2014-07-29 10:59:04,"2",-69.473,40.443
"160424_2014_141195",2014-07-30 00:02:58,"B",-69.284,40.465
"160424_2014_141195",2014-07-30 00:54:59,"B",-69.332,40.454
"160424_2014_141195",2014-07-30 07:51:45,"B",-69.239,40.419
"160424_2014_141195",2014-07-30 10:37:00,"B",-69.13,40.506
"160424_2014_141195",2014-07-30 11:01:58,"B",-69.118,40.509
"160424_2014_141195",2014-07-30 14:02:21,"B",-69.047,40.521
"160424_2014_141195",2014-07-30 14:44:53,"B",-69.185,40.487
"160424_2014_141195",2014-07-30 15:39:45,"B",-69.252,40.511
"160424_2014_141195",2014-07-30 18:00:18,"B",-69.394,40.537
"160424_2014_141195",2014-07-30 18:55:13,"B",-69.34,40.553
"160424_2014_141195",2014-07-30 19:40:33,"B",-69.464,40.555
"160424_2014_141195",2014-07-30 21:12:29,"A",-69.265,40.659
"160424_2014_141195",2014-07-30 21:38:54,"1",-69.261,40.665
"160424_2014_141195",2014-07-30 21:58:30,"A",-69.261,40.661
"160424_2014_141195",2014-07-30 23:13:58,"B",-69.258,40.703
"160424_2014_141195",2014-07-31 00:29:58,"B",-69.257,40.715
"160424_2014_141195",2014-07-31 01:24:16,"A",-69.28,40.713
"160424_2014_141195",2014-07-31 02:55:14,"B",-69.365,40.652
"160424_2014_141195",2014-07-31 05:31:29,"A",-69.319,40.665
"160424_2014_141195",2014-07-31 07:06:35,"B",-69.337,40.671
"160424_2014_141195",2014-07-31 09:34:11,"2",-69.243,40.597
"160424_2014_141195",2014-07-31 10:02:56,"B",-69.24,40.597
"160424_2014_141195",2014-07-31 11:42:16,"B",-69.243,40.584
"160424_2014_141195",2014-07-31 12:16:04,"0",-69.353,40.548
"160424_2014_141195",2014-08-01 00:57:03,"B",-69.824,40.256
"160424_2014_141195",2014-08-01 02:42:28,"B",-69.767,40.157
"160424_2014_141195",2014-08-01 07:48:49,"B",-69.536,40.397
"160424_2014_141195",2014-08-01 09:26:47,"A",-69.564,40.422
"160424_2014_141195",2014-08-01 10:06:04,"1",-69.604,40.423
"160424_2014_141195",2014-08-01 15:00:17,"1",-69.692,40.396
"160424_2014_141195",2014-08-01 15:51:43,"B",-69.689,40.413
"160424_2014_141195",2014-08-02 00:34:17,"B",-69.682,40.433
"160424_2014_141195",2014-08-02 01:34:23,"B",-69.694,40.442
"160424_2014_141195",2014-08-02 05:07:50,"B",-69.726,40.478
"160424_2014_141195",2014-08-02 06:44:34,"0",-69.669,40.572
"160424_2014_141195",2014-08-02 07:36:58,"1",-69.678,40.596
"160424_2014_141195",2014-08-02 08:26:28,"B",-69.685,40.604
"160424_2014_141195",2014-08-02 09:19:40,"A",-69.701,40.617
"160424_2014_141195",2014-08-02 09:37:49,"B",-69.706,40.625
"160424_2014_141195",2014-08-03 00:12:47,"1",-69.903,40.659
"160424_2014_141195",2014-08-03 01:10:42,"B",-69.902,40.656
"160424_2014_141195",2014-08-03 04:55:13,"B",-69.915,40.685
"160424_2014_141195",2014-08-03 06:37:54,"B",-69.915,40.636
"160424_2014_141195",2014-08-03 08:50:03,"B",-69.919,40.638
"160424_2014_141195",2014-08-03 09:07:08,"B",-69.894,40.613
"160424_2014_141195",2014-08-03 12:14:47,"B",-69.939,40.536
"160424_2014_141195",2014-08-03 13:23:58,"B",-69.906,40.521
"160424_2014_141195",2014-08-04 01:41:23,"B",-69.899,40.419
"160424_2014_141195",2014-08-04 06:33:42,"B",-69.909,40.407
"160424_2014_141195",2014-08-04 07:12:17,"B",-69.95,40.504
"160424_2014_141195",2014-08-04 08:05:31,"B",-70.003,40.508
"160424_2014_141195",2014-08-04 08:32:44,"B",-70.003,40.508
"160424_2014_141195",2014-08-04 08:50:13,"0",-70.008,40.511
"160424_2014_141195",2014-08-04 10:04:06,"2",-70.005,40.522
"160424_2014_141195",2014-08-04 10:10:46,"1",-70.011,40.517
"160424_2014_141195",2014-08-04 10:32:21,"2",-69.988,40.521
"160424_2014_141195",2014-08-05 00:03:44,"1",-70.094,40.524
"160424_2014_141195",2014-08-05 00:28:23,"B",-70.094,40.524
"160424_2014_141195",2014-08-05 09:32:41,"B",-70.233,40.634
"160424_2014_141195",2014-08-05 10:25:34,"A",-70.243,40.59
"160424_2014_141195",2014-08-05 15:06:19,"B",-70.413,40.644
"160424_2014_141195",2014-08-05 16:05:47,"B",-70.351,40.557
"160424_2014_141195",2014-08-05 17:47:18,"B",-70.357,40.574
"160424_2014_141195",2014-08-05 20:04:31,"B",-70.321,40.57
"160424_2014_141195",2014-08-05 20:58:24,"B",-70.376,40.583
"160424_2014_141195",2014-08-06 06:08:03,"B",-70.324,40.6
"160424_2014_141195",2014-08-06 13:08:36,"A",-70.087,40.53
"160424_2014_141195",2014-08-06 14:49:28,"0",-69.998,40.523
"160424_2014_141195",2014-08-06 15:49:38,"B",-69.997,40.524
"160424_2014_141195",2014-08-07 00:36:53,"A",-69.846,40.525
"160424_2014_141195",2014-08-07 08:52:10,"B",-69.784,40.442
"160424_2014_141195",2014-08-07 09:56:17,"3",-69.736,40.471
"160424_2014_141195",2014-08-07 10:33:18,"1",-69.717,40.466
"160424_2014_141195",2014-08-07 16:07:22,"B",-69.571,40.468
"160424_2014_141195",2014-08-07 17:26:05,"B",-69.614,40.482
"160424_2014_141195",2014-08-07 18:09:03,"B",-69.601,40.481
"160424_2014_141195",2014-08-08 00:03:34,"B",-69.465,40.494
"160424_2014_141195",2014-08-08 01:55:51,"B",-69.449,40.5
"160424_2014_141195",2014-08-08 08:08:42,"B",-69.42,40.349
"160424_2014_141195",2014-08-08 09:40:45,"0",-69.427,40.332
"160424_2014_141195",2014-08-08 13:22:42,"B",-69.369,40.318
"160424_2014_141195",2014-08-08 19:32:53,"2",-69.238,40.217
"160424_2014_141195",2014-08-08 21:35:15,"A",-69.263,40.188
"160424_2014_141195",2014-08-09 01:31:16,"B",-69.222,40.169
"160424_2014_141195",2014-08-09 08:52:35,"B",-69.189,40.089
"160424_2014_141195",2014-08-09 09:35:39,"1",-69.123,40.007
"160424_2014_141195",2014-08-09 09:39:45,"B",-69.123,40.007
"160424_2014_141195",2014-08-09 13:56:50,"B",-68.915,39.778
"160424_2014_141195",2014-08-09 16:54:57,"B",-68.761,39.63
"160424_2014_141195",2014-08-09 21:23:42,"B",-69.01,39.818
"160424_2014_141195",2014-08-10 14:28:41,"B",-68.689,39.424
"160424_2014_141195",2014-08-10 19:15:35,"B",-68.943,39.767
"160424_2014_141195",2014-08-10 20:49:04,"A",-69.325,39.833
"160424_2014_141195",2014-08-11 01:43:13,"B",-69.325,39.834
"160424_2014_141195",2014-08-11 05:13:28,"B",-69.624,39.864
"160424_2014_141195",2014-08-11 11:29:24,"2",-69.45,39.827
"160424_2014_141195",2014-08-11 14:01:20,"B",-69.617,39.816
"160424_2014_141195",2014-08-11 15:44:16,"A",-69.48,39.782
"160424_2014_141195",2014-08-12 05:01:06,"B",-69.756,39.675
"160424_2014_141195",2014-08-12 09:07:47,"B",-69.743,39.686
"160424_2014_141195",2014-08-12 10:43:03,"2",-69.64,39.74
"160424_2014_141195",2014-08-12 10:57:56,"3",-69.645,39.739
"160424_2014_141195",2014-08-12 15:18:06,"A",-69.627,39.771
"160424_2014_141195",2014-08-13 00:07:17,"1",-69.581,39.795
"160424_2014_141195",2014-08-13 00:45:42,"B",-69.576,39.799
"160424_2014_141195",2014-08-13 06:35:59,"B",-69.537,39.832
"160424_2014_141195",2014-08-13 08:51:54,"B",-69.512,39.851
"160424_2014_141195",2014-08-13 14:11:07,"2",-69.495,39.813
"160424_2014_141195",2014-08-13 15:49:30,"1",-69.475,39.803
"160424_2014_141195",2014-08-13 16:12:17,"A",-69.488,39.82
"160424_2014_141195",2014-08-13 17:57:41,"1",-69.449,39.809
"160424_2014_141195",2014-08-13 19:35:39,"A",-69.459,39.828
"160424_2014_141195",2014-08-14 00:19:25,"0",-69.42,39.8
"160424_2014_141195",2014-08-14 02:20:11,"B",-69.394,39.791
"160424_2014_141195",2014-08-14 03:11:46,"A",-69.374,39.735
"160424_2014_141195",2014-08-14 06:12:36,"B",-69.319,39.67
"160424_2014_141195",2014-08-14 09:19:08,"1",-69.412,39.664
"160424_2014_141195",2014-08-14 10:22:47,"A",-69.383,39.672
"160424_2014_141195",2014-08-14 10:57:08,"2",-69.392,39.678
"160424_2014_141195",2014-08-14 11:33:15,"A",-69.384,39.666
"160424_2014_141195",2014-08-15 01:27:51,"B",-69.275,39.623
"160424_2014_141195",2014-08-15 07:52:34,"B",-69.23,39.589
"160424_2014_141195",2014-08-15 12:15:07,"B",-69.172,39.644
"160424_2014_141195",2014-08-15 13:25:25,"1",-69.095,39.631
"160424_2014_141195",2014-08-15 14:14:13,"3",-69.101,39.637
"160424_2014_141195",2014-08-15 17:27:39,"B",-69.037,39.65
"160424_2014_141195",2014-08-16 01:41:51,"0",-68.886,39.558
"160424_2014_141195",2014-08-16 08:16:36,"B",-68.803,39.491
"160424_2014_141195",2014-08-16 09:56:29,"1",-68.821,39.474
"160424_2014_141195",2014-08-16 10:12:22,"B",-68.821,39.474
"160424_2014_141195",2014-08-16 10:35:03,"B",-68.818,39.472
"160424_2014_141195",2014-08-16 11:48:42,"B",-68.815,39.475
"160424_2014_141195",2014-08-16 13:04:26,"B",-68.828,39.458
"160424_2014_141195",2014-08-17 11:27:22,"A",-68.64,39.307
"160424_2014_141195",2014-08-17 11:27:35,"B",-68.64,39.307
"160424_2014_141195",2014-08-17 11:38:51,"0",-68.647,39.308
"160424_2014_141195",2014-08-17 14:28:49,"1",-68.653,39.281
"160424_2014_141195",2014-08-17 16:04:46,"B",-68.648,39.269
"160424_2014_141195",2014-08-17 19:34:31,"B",-68.615,39.231
"160424_2014_141195",2014-08-18 00:09:56,"B",-68.599,39.195
"160424_2014_141195",2014-08-18 00:58:24,"B",-68.6,39.194
"160424_2014_141195",2014-08-18 09:20:06,"B",-68.538,39.064
"160424_2014_141195",2014-08-18 11:05:28,"2",-68.523,39.099
"160424_2014_141195",2014-08-18 11:07:15,"2",-68.524,39.1
"160424_2014_141195",2014-08-18 14:07:40,"B",-68.501,39.095
"160424_2014_141195",2014-08-18 14:57:28,"B",-68.512,39.109
"160424_2014_141195",2014-08-19 10:39:57,"B",-68.476,39.243
"160424_2014_141195",2014-08-20 01:53:37,"B",-68.594,39.423
"160424_2014_141195",2014-08-20 02:44:50,"B",-68.619,39.417
"160424_2014_141195",2014-08-20 06:47:49,"B",-68.612,39.505
"160424_2014_141195",2014-08-20 11:45:58,"B",-68.621,39.55
"160424_2014_141195",2014-08-20 13:22:51,"2",-68.618,39.545
"160424_2014_141195",2014-08-21 01:36:03,"B",-68.638,39.641
"160424_2014_141195",2014-08-21 11:26:42,"B",-68.772,39.665
"160424_2014_141195",2014-08-21 12:56:54,"1",-68.818,39.682
"160424_2014_141195",2014-08-21 14:43:57,"A",-68.872,39.688
"160424_2014_141195",2014-08-22 06:25:59,"2",-68.986,39.571
"160424_2014_141195",2014-08-22 08:16:52,"B",-69.018,39.576
"160424_2014_141195",2014-08-22 09:07:54,"B",-68.988,39.564
"160424_2014_141195",2014-08-22 10:28:54,"B",-68.985,39.554
"160424_2014_141195",2014-08-22 10:48:08,"A",-68.994,39.519
"160424_2014_141195",2014-08-22 16:16:01,"B",-69.039,39.49
"160424_2014_141195",2014-08-22 17:49:58,"B",-69.049,39.483
"160424_2014_141195",2014-08-22 19:40:15,"B",-69.06,39.46
"160424_2014_141195",2014-08-23 00:06:40,"A",-69.088,39.401
"160424_2014_141195",2014-08-23 02:30:51,"B",-69.085,39.372
"160424_2014_141195",2014-08-23 06:24:46,"A",-69.118,39.327
"160424_2014_141195",2014-08-23 08:33:41,"B",-69.142,39.307
"160424_2014_141195",2014-08-23 10:37:26,"1",-69.141,39.279
"160424_2014_141195",2014-08-24 00:02:42,"B",-69.174,39.138
"160424_2014_141195",2014-08-24 01:15:49,"1",-69.218,39.189
"160424_2014_141195",2014-08-24 06:03:51,"2",-69.183,39.147
"160424_2014_141195",2014-08-24 08:23:50,"2",-69.176,39.114
"160424_2014_141195",2014-08-24 08:36:10,"1",-69.184,39.112
"160424_2014_141195",2014-08-24 09:36:08,"B",-69.181,39.102
"160424_2014_141195",2014-08-25 00:57:21,"B",-69.202,39.046
"160424_2014_141195",2014-08-25 05:54:55,"3",-69.131,38.963
"160424_2014_141195",2014-08-25 08:21:40,"B",-69.128,38.935
"160424_2014_141195",2014-08-25 10:00:01,"B",-69.124,38.904
"160424_2014_141195",2014-08-26 10:17:42,"B",-69.094,38.52
"160424_2014_141195",2014-08-26 11:02:26,"1",-69.264,38.563
"160424_2014_141195",2014-08-26 11:26:40,"B",-69.291,38.566
"160424_2014_141195",2014-08-27 10:45:17,"B",-69.24,38.371
"160424_2014_141195",2014-08-27 11:14:49,"B",-69.38,38.367
"160424_2014_141195",2014-08-27 19:22:20,"1",-69.527,38.226
"160424_2014_141195",2014-08-28 07:01:32,"0",-69.35,38.045
"160424_2014_141195",2014-08-28 14:02:15,"3",-69.164,37.981
"160424_2014_141195",2014-08-29 00:33:08,"B",-69.019,37.874
"160424_2014_141195",2014-08-29 15:23:14,"0",-67.824,38.18
"160424_2014_141195",2014-08-29 20:34:43,"0",-67.566,38.309
"160424_2014_141195",2014-08-29 20:57:25,"B",-67.566,38.309
"160424_2014_141195",2014-08-30 11:04:21,"B",-66.643,38.398
"160424_2014_141195",2014-08-30 13:11:48,"B",-66.7,38.536
"160424_2014_141195",2014-08-31 10:38:48,"B",-66.698,38.655
"160424_2014_141195",2014-08-31 16:14:56,"B",-66.698,38.655
"160424_2014_141195",2014-08-31 22:01:56,"B",-66.761,38.663
"160424_2014_141195",2014-09-01 06:16:34,"2",-66.849,38.715
"160424_2014_141195",2014-09-01 08:00:03,"1",-66.861,38.707
"160424_2014_141195",2014-09-01 08:40:00,"2",-66.878,38.707
"160424_2014_141195",2014-09-01 08:41:11,"1",-66.879,38.703
"160424_2014_141195",2014-09-01 08:45:38,"B",-66.88,38.705
"160424_2014_141195",2014-09-01 15:51:59,"B",-66.917,38.724
"160424_2014_141195",2014-09-02 03:16:06,"1",-66.892,38.661
"160424_2014_141195",2014-09-02 06:08:00,"1",-66.873,38.627
"160424_2014_141195",2014-09-02 08:11:49,"B",-66.873,38.621
"160424_2014_141195",2014-09-02 08:22:26,"B",-66.874,38.621
"160424_2014_141195",2014-09-02 22:11:55,"B",-66.909,38.563
"160424_2014_141195",2014-09-03 07:35:43,"A",-66.972,38.66
"160424_2014_141195",2014-09-03 15:44:38,"B",-66.995,38.666
"160424_2014_141195",2014-09-03 18:02:38,"B",-66.991,38.667
"160424_2014_141195",2014-09-03 19:39:31,"B",-67.023,38.66
"160424_2014_141195",2014-09-03 20:43:58,"B",-67.03,38.645
"160424_2014_141195",2014-09-04 07:23:36,"B",-67.123,38.592
"160424_2014_141195",2014-09-04 13:11:03,"B",-67.094,38.498
"160424_2014_141195",2014-09-04 22:48:34,"B",-67.002,38.434
"160424_2014_141195",2014-09-06 18:32:34,"B",-67.466,38.097
"160424_2014_141195",2014-09-06 23:29:57,"B",-67.496,38.623
"160424_2014_141195",2014-09-07 01:03:27,"B",-67.622,38.841
"160424_2014_141195",2014-09-07 08:33:05,"B",-68.013,38.896
"160424_2014_141195",2014-09-07 09:25:28,"B",-67.87,38.868
"160424_2014_141195",2014-09-07 10:41:58,"1",-67.765,38.843
"160424_2014_141195",2014-09-07 13:51:55,"A",-67.788,38.821
"160424_2014_141195",2014-09-07 14:44:44,"A",-67.795,38.828
"160424_2014_141195",2014-09-08 02:57:00,"B",-67.681,38.891
"160424_2014_141195",2014-09-08 10:37:39,"B",-67.942,38.754
"160424_2014_141195",2014-09-08 13:33:24,"B",-68.292,39.193
"160424_2014_141195",2014-09-08 15:11:15,"A",-68.401,39.231
"160424_2014_141195",2014-09-08 20:23:56,"B",-68.475,39.352
"160424_2014_141195",2014-09-08 20:26:15,"B",-68.468,39.354
"160424_2014_141195",2014-09-09 00:49:27,"2",-68.659,39.43
"160424_2014_141195",2014-09-09 02:30:17,"1",-68.661,39.488
"160424_2014_141195",2014-09-09 08:51:06,"1",-68.683,39.663
"160424_2014_141195",2014-09-10 06:27:13,"B",-68.963,40.284
"160424_2014_141195",2014-09-10 08:01:18,"B",-68.868,40.034
"160424_2014_141195",2014-09-10 08:42:20,"B",-68.855,40.001
"160424_2014_141195",2014-09-10 09:05:04,"B",-68.845,39.979
"160424_2014_141195",2014-09-10 10:15:17,"B",-68.831,39.957
"160424_2014_141195",2014-09-10 10:44:00,"B",-68.779,39.92
"160424_2014_141195",2014-09-11 01:44:50,"B",-68.665,39.842
"160424_2014_141195",2014-09-11 06:09:06,"B",-68.679,39.829
"160424_2014_141195",2014-09-11 08:22:34,"B",-68.516,39.856
"160424_2014_141195",2014-09-11 14:58:08,"B",-67.859,39.846
"160424_2014_141195",2014-09-11 19:55:51,"B",-67.869,39.924
"160424_2014_141195",2014-09-12 09:11:28,"B",-67.49,39.844
"160424_2014_141195",2014-09-12 13:51:55,"A",-67.357,39.799
"160424_2014_141195",2014-09-12 21:54:34,"B",-67.099,39.61
"160424_2014_141195",2014-09-13 05:43:39,"0",-67.118,39.488
"160424_2014_141195",2014-09-13 20:01:31,"B",-66.589,39.292
"160424_2014_141195",2014-09-13 21:47:48,"B",-66.881,39.289
