"deploy_id","date","argos_lc","lon","lat"
"160424_2016_106746",2016-09-03 13:07:27,"0",-69.788,41.751
"160424_2016_106746",2016-09-03 17:55:23,"0",-69.853,41.764
"160424_2016_106746",2016-09-03 19:35:58,"1",-69.841,41.771
"160424_2016_106746",2016-09-03 22:20:32,"A",-69.892,41.753
"160424_2016_106746",2016-09-04 00:02:51,"A",-69.874,41.771
"160424_2016_106746",2016-09-04 16:05:36,"0",-69.765,41.76
"160424_2016_106746",2016-09-04 17:43:46,"0",-69.832,41.82
"160424_2016_106746",2016-09-04 21:56:25,"B",-69.876,41.665
"160424_2016_106746",2016-09-04 23:29:11,"0",-69.848,41.728
"160424_2016_106746",2016-09-04 23:36:41,"0",-69.85,41.718
"160424_2016_106746",2016-09-05 23:29:11,"A",-69.658,41.743
"160424_2016_106746",2016-09-06 00:34:46,"A",-69.707,41.75
"160424_2016_106746",2016-09-06 01:25:52,"1",-69.736,41.751
"160424_2016_106746",2016-09-06 03:08:19,"B",-69.637,41.728
"160424_2016_106746",2016-09-06 17:22:25,"0",-69.702,41.72
"160424_2016_106746",2016-09-06 19:03:15,"B",-69.665,41.752
"160424_2016_106746",2016-09-06 20:23:50,"B",-69.7,41.738
"160424_2016_106746",2016-09-06 23:14:03,"1",-69.765,41.721
"160424_2016_106746",2016-09-06 23:42:19,"A",-69.687,41.744
"160424_2016_106746",2016-09-07 17:08:09,"A",-70.22,41.322
"160424_2016_106746",2016-09-07 20:30:40,"B",-69.723,41.748
"160424_2016_106746",2016-09-07 21:56:31,"0",-69.81,41.71
"160424_2016_106746",2016-09-07 23:16:04,"A",-69.779,41.704
"160424_2016_106746",2016-09-08 18:42:03,"0",-69.892,41.734
"160424_2016_106746",2016-09-09 00:45:11,"A",-69.767,41.56
"160424_2016_106746",2016-09-09 02:07:55,"B",-69.934,41.625
"160424_2016_106746",2016-09-09 16:03:41,"B",-69.764,41.686
"160424_2016_106746",2016-09-09 18:28:24,"0",-69.832,41.67
"160424_2016_106746",2016-09-10 18:16:24,"1",-69.483,41.593
"160424_2016_106746",2016-09-11 18:03:29,"1",-69.351,41.419
"160424_2016_106746",2016-09-11 19:44:08,"A",-69.389,41.427
"160424_2016_106746",2016-09-12 17:54:37,"B",-69.479,41.431
"160424_2016_106746",2016-09-12 19:33:43,"1",-69.418,41.416
"160424_2016_106746",2016-09-13 16:20:02,"0",-69.361,41.372
"160424_2016_106746",2016-09-14 16:00:35,"B",-69.385,41.381
"160424_2016_106746",2016-09-14 17:31:21,"0",-69.4,41.415
"160424_2016_106746",2016-09-14 19:09:36,"0",-69.443,41.425
"160424_2016_106746",2016-09-15 20:41:47,"B",-69.119,41.408
"160424_2016_106746",2016-09-16 21:12:47,"0",-69.465,41.373
"160424_2016_106746",2016-09-16 22:11:23,"0",-69.497,41.408
"160424_2016_106746",2016-09-16 23:00:25,"B",-69.46,41.394
"160424_2016_106746",2016-09-17 16:59:25,"0",-69.804,41.43
"160424_2016_106746",2016-09-17 18:38:09,"0",-69.394,41.401
"160424_2016_106746",2016-09-17 20:16:36,"0",-69.281,41.323
"160424_2016_106746",2016-09-18 18:27:38,"0",-69.392,41.419
"160424_2016_106746",2016-09-18 20:07:48,"2",-69.393,41.38
"160424_2016_106746",2016-09-18 20:23:31,"0",-69.39,41.412
"160424_2016_106746",2016-09-19 19:56:10,"0",-69.388,41.416
"160424_2016_106746",2016-09-19 20:42:52,"0",-69.394,41.409
"160424_2016_106746",2016-09-20 18:04:22,"B",-69.403,41.451
"160424_2016_106746",2016-09-20 19:42:10,"1",-69.366,41.466
"160424_2016_106746",2016-09-21 19:29:38,"0",-69.299,41.388
"160424_2016_106746",2016-09-21 22:30:22,"1",-69.411,41.31
"160424_2016_106746",2016-09-22 17:40:47,"B",-69.396,41.403
"160424_2016_106746",2016-09-22 19:22:07,"0",-69.474,41.407
"160424_2016_106746",2016-09-22 22:23:51,"A",-69.691,41.338
"160424_2016_106746",2016-09-22 23:30:15,"0",-69.401,41.396
"160424_2016_106746",2016-09-23 01:29:15,"0",-69.588,41.318
"160424_2016_106746",2016-09-23 02:15:41,"B",-69.396,41.39
"160424_2016_106746",2016-09-23 16:13:57,"1",-69.407,41.371
"160424_2016_106746",2016-09-23 21:34:03,"0",-69.369,41.38
"160424_2016_106746",2016-09-23 23:21:45,"0",-69.362,41.375
"160424_2016_106746",2016-09-23 23:38:11,"1",-69.392,41.372
"160424_2016_106746",2016-09-24 17:20:20,"B",-69.409,41.351
"160424_2016_106746",2016-09-25 18:48:50,"B",-69.425,41.401
"160424_2016_106746",2016-09-25 20:30:36,"B",-69.296,41.431
"160424_2016_106746",2016-09-25 22:34:52,"B",-69.401,41.458
"160424_2016_106746",2016-09-25 22:54:34,"0",-69.391,41.478
"160424_2016_106746",2016-09-26 20:23:55,"0",-69.366,41.363
"160424_2016_106746",2016-09-26 21:01:02,"0",-69.377,41.41
"160424_2016_106746",2016-09-26 22:03:18,"0",-69.233,41.448
"160424_2016_106746",2016-09-26 22:44:24,"A",-69.33,41.462
"160424_2016_106746",2016-09-28 01:26:16,"1",-69.347,41.388
"160424_2016_106746",2016-09-28 21:15:33,"3",-69.432,41.314
"160424_2016_106746",2016-09-28 22:40:46,"0",-69.418,41.372
"160424_2016_106746",2016-09-29 00:22:04,"B",-69.368,41.42
"160424_2016_106746",2016-09-29 20:26:08,"A",-69.244,41.552
"160424_2016_106746",2016-09-29 23:48:23,"1",-69.352,41.39
"160424_2016_106746",2016-09-30 01:32:41,"0",-69.825,41.396
"160424_2016_106746",2016-09-30 17:48:08,"0",-69.292,41.368
"160424_2016_106746",2016-09-30 21:53:57,"A",-68.869,41.337
"160424_2016_106746",2016-10-01 21:49:16,"B",-69.388,41.337
"160424_2016_106746",2016-10-02 16:26:56,"A",-69.388,41.427
"160424_2016_106746",2016-10-02 17:26:52,"B",-69.542,41.357
"160424_2016_106746",2016-10-04 18:42:56,"B",-69.487,41.476
"160424_2016_106746",2016-10-04 20:25:12,"A",-69.524,41.471
"160424_2016_106746",2016-10-04 21:13:13,"B",-69.48,41.503
"160424_2016_106746",2016-10-06 16:43:40,"B",-69.408,41.361
"160424_2016_106746",2016-10-06 21:13:17,"B",-69.279,41.348
"160424_2016_106746",2016-10-07 13:04:10,"0",-69.414,41.29
"160424_2016_106746",2016-10-07 16:21:58,"A",-69.324,41.237
"160424_2016_106746",2016-10-07 18:04:47,"B",-69.506,41.227
"160424_2016_106746",2016-10-07 19:55:59,"B",-69.638,41.356
"160424_2016_106746",2016-10-08 12:22:23,"A",-69.384,41.225
"160424_2016_106746",2016-10-08 16:03:27,"0",-69.332,41.237
"160424_2016_106746",2016-10-08 19:41:25,"0",-69.379,41.233
"160424_2016_106746",2016-10-08 20:24:11,"B",-69.399,41.23
"160424_2016_106746",2016-10-09 17:51:40,"B",-69.198,41.483
"160424_2016_106746",2016-10-09 19:26:11,"A",-69.4,41.244
"160424_2016_106746",2016-10-10 06:08:51,"A",-69.294,41.443
"160424_2016_106746",2016-10-10 17:38:04,"B",-68.989,41.132
"160424_2016_106746",2016-10-10 21:14:24,"B",-69.287,41.063
"160424_2016_106746",2016-10-10 23:21:50,"A",-69.321,41.221
"160424_2016_106746",2016-10-11 01:04:41,"1",-69.329,41.201
"160424_2016_106746",2016-10-11 02:48:23,"0",-69.4,41.123
"160424_2016_106746",2016-10-11 17:26:20,"B",-69.335,41.198
"160424_2016_106746",2016-10-11 23:10:32,"1",-69.219,41.31
"160424_2016_106746",2016-10-12 17:14:44,"0",-69.328,41.196
"160424_2016_106746",2016-10-12 18:53:30,"0",-69.293,41.228
"160424_2016_106746",2016-10-12 20:28:09,"A",-69.537,41.281
"160424_2016_106746",2016-10-13 18:43:25,"1",-69.391,41.156
"160424_2016_106746",2016-10-15 18:20:41,"0",-69.387,41.439
"160424_2016_106746",2016-10-15 23:23:29,"A",-69.592,41.508
"160424_2016_106746",2016-10-16 23:20:04,"A",-69.046,41.276
"160424_2016_106746",2016-10-17 10:18:16,"B",-69.023,41.082
"160424_2016_106746",2016-10-17 17:58:06,"1",-69.028,41.183
"160424_2016_106746",2016-10-18 19:28:32,"B",-68.919,40.854
"160424_2016_106746",2016-10-18 21:49:00,"1",-68.757,40.714
"160424_2016_106746",2016-10-19 13:56:28,"B",-68.791,40.437
"160424_2016_106746",2016-10-20 17:25:20,"A",-69.123,40.066
"160424_2016_106746",2016-10-20 20:42:58,"B",-69.379,40.064
"160424_2016_106746",2016-10-20 21:23:38,"B",-69.43,40.079
"160424_2016_106746",2016-10-22 21:51:11,"1",-70.154,40.409
"160424_2016_106746",2016-10-22 22:41:12,"0",-70.087,40.39
"160424_2016_106746",2016-10-23 00:13:43,"B",-70.147,40.364
"160424_2016_106746",2016-10-23 07:01:21,"0",-69.98,40.453
"160424_2016_106746",2016-10-23 09:05:58,"B",-70.113,40.49
"160424_2016_106746",2016-10-23 20:52:05,"0",-69.557,40.339
"160424_2016_106746",2016-10-23 22:59:38,"1",-69.487,40.345
"160424_2016_106746",2016-10-24 00:14:07,"B",-69.471,40.344
"160424_2016_106746",2016-10-24 18:20:27,"0",-68.979,40.557
"160424_2016_106746",2016-10-25 06:38:28,"B",-68.895,40.71
"160424_2016_106746",2016-10-25 21:59:53,"2",-68.871,40.773
"160424_2016_106746",2016-10-25 23:37:26,"0",-68.934,40.83
"160424_2016_106746",2016-10-27 22:37:06,"A",-69.111,41.264
"160424_2016_106746",2016-10-28 00:13:44,"0",-69.176,41.308
"160424_2016_106746",2016-10-28 00:15:37,"1",-69.166,41.308
"160424_2016_106746",2016-10-28 01:04:58,"B",-69.211,41.337
"160424_2016_106746",2016-10-28 01:53:21,"0",-69.17,41.359
"160424_2016_106746",2016-10-28 17:31:14,"1",-69.279,41.236
"160424_2016_106746",2016-10-28 19:12:31,"3",-69.28,41.165
"160424_2016_106746",2016-10-30 09:03:17,"2",-69.153,40.144
"160424_2016_106746",2016-10-31 07:12:55,"0",-69.667,40.009
"160424_2016_106746",2016-10-31 08:22:14,"B",-69.649,40.062
"160424_2016_106746",2016-11-01 02:09:35,"B",-70.325,40.138
"160424_2016_106746",2016-11-01 16:03:52,"B",-70.697,40.267
"160424_2016_106746",2016-11-01 22:06:11,"B",-70.944,40.347
"160424_2016_106746",2016-11-02 10:53:01,"A",-71.292,40.492
"160424_2016_106746",2016-11-03 09:58:04,"B",-71.696,40.563
"160424_2016_106746",2016-11-03 11:36:55,"B",-71.689,40.633
"160424_2016_106746",2016-11-03 11:47:11,"B",-71.702,40.661
"160424_2016_106746",2016-11-03 19:44:25,"B",-71.847,40.838
"160424_2016_106746",2016-11-03 21:19:09,"0",-71.83,40.753
"160424_2016_106746",2016-11-03 23:43:05,"B",-71.821,40.803
"160424_2016_106746",2016-11-04 00:01:23,"0",-71.874,40.814
"160424_2016_106746",2016-11-04 01:07:48,"1",-71.803,40.759
"160424_2016_106746",2016-11-04 17:55:50,"A",-71.526,40.68
"160424_2016_106746",2016-11-06 00:30:17,"B",-71.767,40.816
"160424_2016_106746",2016-11-06 02:05:10,"A",-71.715,40.839
"160424_2016_106746",2016-11-06 08:36:26,"A",-71.665,40.949
"160424_2016_106746",2016-11-06 22:25:59,"0",-71.791,40.939
"160424_2016_106746",2016-11-06 23:10:07,"1",-71.785,40.941
"160424_2016_106746",2016-11-07 00:06:13,"A",-71.781,40.943
"160424_2016_106746",2016-11-07 18:54:53,"A",-72.107,40.747
"160424_2016_106746",2016-11-08 07:21:48,"A",-71.536,40.737
"160424_2016_106746",2016-11-08 09:32:44,"B",-71.655,40.786
"160424_2016_106746",2016-11-10 02:25:39,"A",-71.64,40.932
"160424_2016_106746",2016-11-10 07:00:13,"0",-71.64,40.895
"160424_2016_106746",2016-11-10 22:26:44,"0",-71.631,40.952
"160424_2016_106746",2016-11-10 23:19:59,"0",-71.562,40.946
"160424_2016_106746",2016-11-11 02:03:47,"0",-71.572,40.958
"160424_2016_106746",2016-11-11 22:55:33,"B",-71.387,40.72
"160424_2016_106746",2016-11-12 00:01:18,"A",-71.371,40.725
"160424_2016_106746",2016-11-12 08:18:34,"0",-71.269,40.863
"160424_2016_106746",2016-11-12 13:58:10,"0",-71.261,40.937
"160424_2016_106746",2016-11-12 18:03:26,"A",-71.107,40.896
"160424_2016_106746",2016-11-13 09:42:25,"B",-71.303,40.785
"160424_2016_106746",2016-11-13 09:56:34,"0",-71.286,40.811
"160424_2016_106746",2016-11-14 23:16:47,"1",-71.785,40.929
"160424_2016_106746",2016-11-14 23:18:40,"3",-71.791,40.929
"160424_2016_106746",2016-11-14 23:19:41,"A",-71.79,40.928
"160424_2016_106746",2016-11-15 00:42:08,"0",-71.736,40.934
"160424_2016_106746",2016-11-15 01:32:52,"B",-71.66,40.943
"160424_2016_106746",2016-11-15 17:31:25,"0",-71.849,40.718
"160424_2016_106746",2016-11-15 22:47:50,"B",-71.58,40.866
"160424_2016_106746",2016-11-15 22:56:46,"0",-71.583,40.875
"160424_2016_106746",2016-11-15 23:06:15,"1",-71.574,40.872
"160424_2016_106746",2016-11-16 22:12:29,"A",-71.645,40.959
"160424_2016_106746",2016-11-16 22:29:58,"B",-71.645,40.971
"160424_2016_106746",2016-11-17 07:18:17,"1",-71.673,40.955
"160424_2016_106746",2016-11-17 20:25:20,"1",-71.736,40.934
"160424_2016_106746",2016-11-17 21:02:06,"0",-71.72,40.889
"160424_2016_106746",2016-11-17 21:43:19,"B",-71.693,40.887
"160424_2016_106746",2016-11-18 18:33:53,"1",-71.755,40.622
"160424_2016_106746",2016-11-19 00:15:26,"B",-71.803,40.686
"160424_2016_106746",2016-11-20 14:35:46,"3",-71.698,40.603
"160424_2016_106746",2016-11-20 22:32:08,"1",-71.709,40.573
"160424_2016_106746",2016-11-20 23:28:25,"0",-71.686,40.563
"160424_2016_106746",2016-11-20 23:48:17,"0",-71.715,40.556
"160424_2016_106746",2016-11-21 00:15:32,"0",-71.686,40.56
"160424_2016_106746",2016-11-21 18:00:02,"0",-71.552,40.216
"160424_2016_106746",2016-11-23 21:35:28,"A",-71.493,40.734
"160424_2016_106746",2016-11-23 23:15:16,"0",-71.516,40.757
"160424_2016_106746",2016-11-26 20:56:15,"B",-71.223,40.698
"160424_2016_106746",2016-11-28 00:50:43,"A",-71.801,40.357
"160424_2016_106746",2016-11-28 01:09:58,"3",-71.843,40.355
"160424_2016_106746",2016-11-29 08:21:05,"A",-72.144,40.213
"160424_2016_106746",2016-11-29 09:54:35,"B",-72.075,40.204
"160424_2016_106746",2016-11-29 16:29:11,"B",-71.999,40.223
"160424_2016_106746",2016-11-30 01:26:44,"0",-72.177,40.191
"160424_2016_106746",2016-11-30 02:09:05,"0",-72.076,40.228
"160424_2016_106746",2016-11-30 16:11:07,"B",-72.116,40.201
"160424_2016_106746",2016-12-01 19:22:56,"B",-70.001,40.969
"160424_2016_106746",2016-12-02 17:36:29,"A",-72.195,40.18
"160424_2016_106746",2016-12-02 19:14:20,"0",-72.104,40.245
"160424_2016_106746",2016-12-02 20:51:31,"A",-72.15,40.232
"160424_2016_106746",2016-12-03 23:22:37,"0",-72.133,40.04
"160424_2016_106746",2016-12-05 16:02:24,"1",-72.499,39.967
"160424_2016_106746",2016-12-05 20:54:23,"A",-72.515,39.955
"160424_2016_106746",2016-12-06 22:24:14,"1",-72.496,40.091
"160424_2016_106746",2016-12-06 22:32:21,"1",-72.462,40.104
"160424_2016_106746",2016-12-06 23:29:02,"0",-72.513,40.085
"160424_2016_106746",2016-12-07 01:25:00,"0",-72.524,40.006
"160424_2016_106746",2016-12-08 10:17:38,"0",-72.387,39.966
"160424_2016_106746",2016-12-08 21:43:44,"0",-72.228,40.138
"160424_2016_106746",2016-12-08 22:01:00,"1",-72.21,40.142
"160424_2016_106746",2016-12-08 23:23:30,"0",-72.141,40.175
"160424_2016_106746",2016-12-08 23:42:11,"1",-72.137,40.158
"160424_2016_106746",2016-12-09 00:05:42,"0",-72.092,40.16
"160424_2016_106746",2016-12-09 00:44:31,"1",-72.109,40.173
"160424_2016_106746",2016-12-09 17:54:20,"0",-71.539,40.091
"160424_2016_106746",2016-12-09 19:35:10,"1",-71.495,40.041
"160424_2016_106746",2016-12-11 01:41:49,"A",-71.037,39.628
"160424_2016_106746",2016-12-13 09:22:08,"B",-71.178,38.52
"160424_2016_106746",2016-12-13 14:12:50,"B",-71.303,38.444
"160424_2016_106746",2016-12-14 02:22:17,"0",-71.546,38.208
"160424_2016_106746",2016-12-14 07:12:31,"B",-71.544,38.145
"160424_2016_106746",2016-12-14 09:33:02,"B",-71.725,38.084
"160424_2016_106746",2016-12-14 10:26:59,"0",-71.65,38.048
"160424_2016_106746",2016-12-17 09:58:54,"0",-70.014,37.693
"160424_2016_106746",2016-12-17 10:31:17,"1",-69.985,37.707
"160424_2016_106746",2016-12-17 10:34:02,"1",-69.981,37.71
"160424_2016_106746",2016-12-18 01:49:09,"1",-70.273,37.743
"160424_2016_106746",2016-12-18 02:36:35,"2",-70.294,37.718
"160424_2016_106746",2016-12-19 11:12:43,"B",-69.876,37.62
"160424_2016_106746",2016-12-19 23:12:20,"2",-69.965,37.838
"160424_2016_106746",2016-12-19 23:25:56,"1",-69.965,37.836
"160424_2016_106746",2016-12-19 23:44:39,"A",-69.975,37.82
"160424_2016_106746",2016-12-20 01:54:48,"1",-70.035,37.828
"160424_2016_106746",2016-12-21 22:54:39,"A",-69.637,37.679
"160424_2016_106746",2016-12-22 01:12:05,"0",-69.649,37.642
"160424_2016_106746",2016-12-22 02:53:44,"B",-69.645,37.608
"160424_2016_106746",2016-12-22 09:03:26,"A",-69.317,37.632
"160424_2016_106746",2016-12-24 06:59:29,"B",-69.238,38.344
"160424_2016_106746",2016-12-25 01:47:49,"B",-70.028,38.178
"160424_2016_106746",2016-12-26 06:35:00,"A",-69.161,37.575
"160424_2016_106746",2016-12-28 01:39:38,"B",-67.797,38.077
"160424_2016_106746",2016-12-28 06:16:14,"B",-67.455,38.275
"160424_2016_106746",2016-12-29 02:07:19,"B",-66.918,38.659
"160424_2016_106746",2016-12-29 09:52:02,"A",-66.612,38.895
"160424_2016_106746",2016-12-29 16:04:23,"B",-66.529,38.98
"160424_2016_106746",2016-12-30 00:09:11,"A",-66.672,39.016
"160424_2016_106746",2016-12-30 00:53:49,"B",-66.766,39.063
"160424_2016_106746",2016-12-30 01:48:02,"0",-66.689,39.061
"160424_2016_106746",2016-12-31 01:26:23,"0",-66.376,38.96
"160424_2016_106746",2016-12-31 07:19:46,"B",-66.529,38.836
"160424_2016_106746",2016-12-31 18:41:37,"B",-66.701,38.871
"160424_2016_106746",2016-12-31 20:26:05,"0",-66.438,38.911
"160424_2016_106746",2016-12-31 20:54:12,"A",-66.417,38.912
"160424_2016_106746",2017-01-01 18:32:03,"0",-65.594,38.854
"160424_2016_106746",2017-01-01 20:15:03,"B",-65.63,38.831
"160424_2016_106746",2017-01-01 20:44:03,"B",-65.585,38.798
"160424_2016_106746",2017-01-08 09:06:31,"0",-65.964,35.187
"160424_2016_106746",2017-01-10 10:00:52,"2",-67.244,34.701
"160424_2016_106746",2017-01-10 10:56:42,"1",-67.25,34.68
"160424_2016_106746",2017-01-18 18:37:18,"A",-70.536,32.888
"160424_2016_106746",2017-01-22 16:10:43,"B",-72.428,32.773
"160424_2016_106746",2017-01-22 17:56:38,"B",-72.293,32.647
"160424_2016_106746",2017-01-23 03:33:04,"B",-72.688,32.576
"160424_2016_106746",2017-01-24 03:10:39,"B",-73.077,32.771
"160424_2016_106746",2017-01-24 23:47:55,"0",-73.232,32.868
"160424_2016_106746",2017-01-25 01:07:54,"1",-73.185,32.839
"160424_2016_106746",2017-01-26 02:28:45,"B",-73.497,32.705
"160424_2016_106746",2017-01-26 11:12:52,"B",-73.589,32.426
"160424_2016_106746",2017-01-29 02:19:31,"A",-75.287,32.231
"160424_2016_106746",2017-01-29 08:37:46,"B",-75.272,32.239
"160424_2016_106746",2017-01-29 10:41:00,"B",-75.385,32.141
"160424_2016_106746",2017-01-30 02:43:49,"0",-75.564,31.975
"160424_2016_106746",2017-01-30 22:51:27,"B",-75.843,31.344
"160424_2016_106746",2017-01-31 02:26:45,"B",-75.432,31.411
"160424_2016_106746",2017-01-31 16:28:15,"B",-75.541,31.111
"160424_2016_106746",2017-01-31 19:31:53,"0",-75.516,31.092
"160424_2016_106746",2017-02-01 16:09:02,"B",-75.661,31.02
"160424_2016_106746",2017-02-04 01:58:34,"B",-76.299,31.154
"160424_2016_106746",2017-02-04 09:06:16,"3",-76.361,31.072
"160424_2016_106746",2017-02-04 10:03:34,"B",-76.504,31.085
"160424_2016_106746",2017-02-05 09:34:48,"A",-76.378,31.087
"160424_2016_106746",2017-02-05 11:11:04,"B",-76.364,31.072
"160424_2016_106746",2017-02-05 18:34:31,"A",-76.34,31.202
"160424_2016_106746",2017-02-08 09:41:12,"A",-76.222,31.462
"160424_2016_106746",2017-02-09 15:03:20,"0",-76.104,30.902
"160424_2016_106746",2017-02-11 13:09:06,"B",-75.675,31
"160424_2016_106746",2017-02-12 01:33:48,"B",-75.902,31.006
"160424_2016_106746",2017-02-12 15:35:04,"B",-75.692,30.998
"160424_2016_106746",2017-02-13 22:04:43,"0",-75.933,31.289
"160424_2016_106746",2017-02-13 22:28:30,"B",-75.98,31.291
"160424_2016_106746",2017-02-14 21:41:55,"0",-76.121,31.321
"160424_2016_106746",2017-02-16 01:55:57,"1",-76.23,30.833
"160424_2016_106746",2017-02-16 03:35:41,"B",-76.216,30.793
"160424_2016_106746",2017-02-16 06:44:37,"B",-76.098,30.753
"160424_2016_106746",2017-02-16 10:27:47,"B",-76.122,30.806
"160424_2016_106746",2017-02-17 18:00:02,"B",-76.22,30.937
"160424_2016_106746",2017-02-17 21:37:35,"B",-76.256,30.955
"160424_2016_106746",2017-02-17 22:17:30,"B",-76.274,30.939
"160424_2016_106746",2017-02-18 02:52:54,"1",-76.312,30.933
"160424_2016_106746",2017-02-19 19:20:04,"B",-76.2,31.158
"160424_2016_106746",2017-02-19 22:56:13,"A",-76.233,31.288
"160424_2016_106746",2017-02-20 16:10:09,"A",-76.544,31.573
"160424_2016_106746",2017-02-21 15:06:30,"A",-76.388,31.881
"160424_2016_106746",2017-02-21 20:35:05,"0",-76.438,31.951
"160424_2016_106746",2017-02-21 22:06:46,"A",-76.453,32.026
"160424_2016_106746",2017-02-22 03:14:08,"B",-76.7,32.261
"160424_2016_106746",2017-02-22 20:22:58,"0",-76.432,32.594
"160424_2016_106746",2017-02-23 00:42:26,"B",-76.452,32.655
"160424_2016_106746",2017-02-23 02:48:39,"2",-76.421,32.738
"160424_2016_106746",2017-02-24 21:57:32,"B",-75.294,32.902
"160424_2016_106746",2017-02-24 22:31:20,"A",-75.296,32.878
"160424_2016_106746",2017-02-25 23:07:39,"2",-75.261,32.299
"160424_2016_106746",2017-02-26 01:47:28,"0",-75.291,32.24
"160424_2016_106746",2017-02-26 12:06:06,"B",-75.397,31.959
"160424_2016_106746",2017-02-26 22:34:31,"A",-75.189,31.785
"160424_2016_106746",2017-02-27 19:27:23,"B",-74.991,31.461
"160424_2016_106746",2017-02-28 19:12:46,"A",-74.655,31.536
"160424_2016_106746",2017-03-02 02:02:20,"B",-75.05,31.637
"160424_2016_106746",2017-03-02 09:07:14,"2",-74.028,31.905
"160424_2016_106746",2017-03-02 09:53:57,"A",-74.028,31.901
"160424_2016_106746",2017-03-02 15:23:12,"B",-73.923,31.91
"160424_2016_106746",2017-03-03 03:23:25,"A",-73.657,32.007
"160424_2016_106746",2017-03-03 08:58:54,"0",-73.608,31.908
"160424_2016_106746",2017-03-04 15:25:02,"B",-73.351,31.751
"160424_2016_106746",2017-03-04 20:05:48,"0",-73.325,31.656
"160424_2016_106746",2017-03-06 12:06:31,"0",-73.265,30.681
"160424_2016_106746",2017-03-06 19:46:31,"B",-73.264,30.582
"160424_2016_106746",2017-03-07 21:12:58,"A",-73.08,30.092
"160424_2016_106746",2017-03-08 10:12:46,"B",-72.833,30.403
"160424_2016_106746",2017-03-09 09:32:24,"B",-72.614,30.087
"160424_2016_106746",2017-03-09 10:52:54,"0",-72.59,30.079
"160424_2016_106746",2017-03-09 11:15:36,"A",-72.552,30.075
"160424_2016_106746",2017-03-09 11:25:08,"A",-72.528,30.077
"160424_2016_106746",2017-03-09 13:04:39,"B",-72.59,30.118
"160424_2016_106746",2017-03-09 19:12:17,"B",-72.579,30.146
"160424_2016_106746",2017-03-10 18:56:15,"0",-72.257,30.212
"160424_2016_106746",2017-03-11 09:12:58,"A",-72.722,30.012
"160424_2016_106746",2017-03-12 12:34:36,"2",-72.067,30.198
"160424_2016_106746",2017-03-14 02:10:12,"B",-72.536,30.691
"160424_2016_106746",2017-03-15 11:30:13,"1",-73.407,30.701
"160424_2016_106746",2017-03-16 01:23:58,"B",-73.5,30.742
"160424_2016_106746",2017-03-16 08:05:06,"B",-73.806,30.715
"160424_2016_106746",2017-03-17 11:34:46,"0",-73.9,30.654
"160424_2016_106746",2017-03-18 07:45:29,"B",-74.017,30.298
"160424_2016_106746",2017-03-19 09:26:06,"A",-74.121,30.388
"160424_2016_106746",2017-03-19 10:02:11,"1",-74.14,30.406
"160424_2016_106746",2017-03-20 02:29:23,"B",-74.43,30.347
"160424_2016_106746",2017-03-20 12:41:16,"B",-74.788,30.232
"160424_2016_106746",2017-03-22 10:38:33,"A",-74.598,30.311
"160424_2016_106746",2017-03-23 01:30:21,"B",-74.5,30.367
"160424_2016_106746",2017-03-24 01:10:18,"0",-74.83,30.408
"160424_2016_106746",2017-03-25 02:26:22,"A",-75.017,30.776
"160424_2016_106746",2017-03-29 10:51:14,"B",-74.33,30.05
