"deploy_id","date","argos_lc","lon","lat"
"160424_2016_141263",2016-09-18 13:45:12,"A",-60.33,42.178
"160424_2016_141263",2016-09-18 14:32:19,"B",-60.29,42.203
"160424_2016_141263",2016-09-19 09:12:49,"B",-59.32,42.715
"160424_2016_141263",2016-09-19 10:05:56,"B",-59.162,42.688
"160424_2016_141263",2016-09-20 07:56:27,"B",-58.63,42.548
"160424_2016_141263",2016-09-20 10:43:25,"B",-58.766,42.477
"160424_2016_141263",2016-09-20 12:23:07,"B",-58.582,42.413
"160424_2016_141263",2016-09-21 09:09:52,"B",-58.447,42.159
"160424_2016_141263",2016-09-22 01:48:38,"B",-57.607,42.181
"160424_2016_141263",2016-09-23 22:00:43,"A",-56.119,42.442
"160424_2016_141263",2016-09-24 07:24:14,"B",-55.25,42.411
"160424_2016_141263",2016-09-24 19:00:03,"B",-55.71,42.464
"160424_2016_141263",2016-09-25 10:19:15,"B",-55.402,42.413
"160424_2016_141263",2016-09-25 13:52:17,"B",-55.357,42.446
"160424_2016_141263",2016-09-26 14:25:30,"B",-55.274,42.687
"160424_2016_141263",2016-09-26 16:53:45,"B",-55.415,42.913
"160424_2016_141263",2016-09-27 05:15:36,"B",-55.5,43.284
"160424_2016_141263",2016-09-28 11:30:32,"B",-55.096,43.529
"160424_2016_141263",2016-09-29 10:36:40,"A",-54.663,43.526
"160424_2016_141263",2016-09-30 06:16:58,"1",-54.279,43.464
"160424_2016_141263",2016-09-30 12:07:06,"B",-54.181,43.412
"160424_2016_141263",2016-10-01 10:35:11,"B",-54.078,43.371
"160424_2016_141263",2016-10-01 13:30:28,"2",-54.074,43.383
"160424_2016_141263",2016-10-01 15:09:42,"B",-54.091,43.375
"160424_2016_141263",2016-10-02 11:26:29,"B",-54.014,43.285
"160424_2016_141263",2016-10-02 17:26:26,"A",-54.098,43.423
"160424_2016_141263",2016-10-03 13:38:37,"B",-54.058,43.489
"160424_2016_141263",2016-10-04 13:16:47,"B",-53.985,43.414
"160424_2016_141263",2016-10-04 15:42:42,"B",-53.779,43.449
"160424_2016_141263",2016-10-04 18:39:17,"B",-53.701,43.471
"160424_2016_141263",2016-10-07 20:49:01,"B",-52.954,43.241
"160424_2016_141263",2016-10-07 23:35:09,"B",-52.915,43.252
"160424_2016_141263",2016-10-09 14:02:53,"B",-52.888,42.959
"160424_2016_141263",2016-10-09 21:34:33,"B",-52.527,42.827
"160424_2016_141263",2016-10-10 11:49:08,"B",-52.503,42.657
"160424_2016_141263",2016-10-10 17:31:15,"0",-52.68,42.294
"160424_2016_141263",2016-10-10 19:15:30,"B",-52.696,42.251
"160424_2016_141263",2016-10-10 19:35:25,"B",-52.697,42.256
"160424_2016_141263",2016-10-10 19:56:36,"B",-52.697,42.246
"160424_2016_141263",2016-10-10 21:15:22,"A",-52.735,42.274
"160424_2016_141263",2016-10-10 21:30:37,"1",-52.736,42.283
"160424_2016_141263",2016-10-10 21:37:57,"B",-52.732,42.274
"160424_2016_141263",2016-10-10 23:19:03,"B",-52.746,42.259
"160424_2016_141263",2016-10-11 06:00:13,"A",-52.76,42.145
"160424_2016_141263",2016-10-11 07:35:07,"2",-52.895,42.193
"160424_2016_141263",2016-10-11 09:29:04,"2",-52.863,42.201
"160424_2016_141263",2016-10-11 15:40:40,"B",-52.959,42.24
"160424_2016_141263",2016-10-12 05:41:57,"B",-52.446,42.262
"160424_2016_141263",2016-10-12 21:18:16,"B",-52.274,41.999
"160424_2016_141263",2016-10-13 21:05:01,"0",-52.374,41.852
"160424_2016_141263",2016-10-13 21:28:53,"2",-52.318,41.875
"160424_2016_141263",2016-10-13 21:38:46,"1",-52.316,41.871
"160424_2016_141263",2016-10-15 01:22:40,"B",-52.845,42.329
"160424_2016_141263",2016-10-15 09:28:17,"B",-52.906,42.544
"160424_2016_141263",2016-10-15 12:51:00,"B",-52.907,42.571
"160424_2016_141263",2016-10-15 14:34:15,"B",-52.908,42.576
"160424_2016_141263",2016-10-16 07:46:29,"B",-52.9,42.792
"160424_2016_141263",2016-10-16 16:27:01,"A",-53.552,42.917
"160424_2016_141263",2016-10-17 14:35:27,"B",-53.632,43.155
"160424_2016_141263",2016-10-18 10:05:40,"B",-53.738,43.574
"160424_2016_141263",2016-10-19 13:52:32,"B",-54.291,43.842
"160424_2016_141263",2016-10-19 17:30:01,"1",-53.432,43.525
"160424_2016_141263",2016-10-19 20:49:26,"B",-53.286,43.51
"160424_2016_141263",2016-10-20 07:23:28,"B",-53.19,43.418
"160424_2016_141263",2016-10-20 13:32:12,"B",-53.026,43.227
"160424_2016_141263",2016-10-21 07:24:13,"A",-53.411,43.188
"160424_2016_141263",2016-10-21 14:51:26,"B",-53.298,43.185
"160424_2016_141263",2016-10-22 11:17:13,"B",-53.363,42.939
"160424_2016_141263",2016-10-22 12:55:52,"B",-53.45,42.966
"160424_2016_141263",2016-10-22 13:44:15,"B",-53.461,42.968
"160424_2016_141263",2016-10-22 18:39:14,"A",-53.597,43.005
"160424_2016_141263",2016-10-22 21:15:22,"B",-53.636,43.002
"160424_2016_141263",2016-10-23 11:07:27,"B",-53.81,43.012
"160424_2016_141263",2016-10-23 16:47:07,"3",-53.746,42.911
"160424_2016_141263",2016-10-24 08:40:17,"B",-53.778,42.922
"160424_2016_141263",2016-10-24 09:16:45,"B",-53.738,42.92
"160424_2016_141263",2016-10-24 10:45:05,"B",-53.755,42.922
"160424_2016_141263",2016-10-24 18:15:49,"B",-53.764,42.973
"160424_2016_141263",2016-10-28 00:08:27,"B",-53.613,42.113
"160424_2016_141263",2016-10-28 12:28:00,"B",-53.597,41.862
"160424_2016_141263",2016-10-28 14:11:02,"B",-53.572,41.853
"160424_2016_141263",2016-10-28 17:31:18,"B",-53.583,41.698
"160424_2016_141263",2016-10-28 21:31:09,"B",-53.605,41.627
"160424_2016_141263",2016-10-28 22:02:45,"B",-53.605,41.629
"160424_2016_141263",2016-10-28 23:50:21,"A",-53.663,41.59
"160424_2016_141263",2016-10-29 01:29:23,"B",-53.684,41.558
"160424_2016_141263",2016-10-29 09:52:01,"B",-53.79,41.404
"160424_2016_141263",2016-10-30 01:07:45,"B",-53.252,41.475
"160424_2016_141263",2016-10-31 11:14:20,"B",-53.144,41.865
"160424_2016_141263",2016-10-31 21:03:12,"B",-53.087,41.955
"160424_2016_141263",2016-11-01 09:03:44,"1",-53.46,41.79
"160424_2016_141263",2016-11-01 09:17:51,"B",-53.461,41.792
"160424_2016_141263",2016-11-01 09:25:03,"B",-53.463,41.788
"160424_2016_141263",2016-11-01 11:00:52,"B",-53.465,41.793
"160424_2016_141263",2016-11-01 12:45:45,"B",-53.463,41.795
"160424_2016_141263",2016-11-02 05:06:20,"B",-53.457,41.843
"160424_2016_141263",2016-11-02 21:10:08,"B",-53.454,41.895
"160424_2016_141263",2016-11-03 08:28:19,"B",-53.433,41.935
