"deploy_id","date","argos_lc","lon","lat"
"160424_2016_106745",2016-09-04 19:26:07,"2",-69.078,41.532
"160424_2016_106745",2016-09-04 21:50:28,"0",-69.085,41.452
"160424_2016_106745",2016-09-04 21:56:33,"1",-69.066,41.443
"160424_2016_106745",2016-09-04 23:35:30,"0",-69.135,41.401
"160424_2016_106745",2016-09-05 17:33:14,"2",-69.333,41.617
"160424_2016_106745",2016-09-05 22:28:19,"1",-69.349,41.705
"160424_2016_106745",2016-09-05 23:26:20,"0",-69.344,41.679
"160424_2016_106745",2016-09-05 23:47:42,"0",-69.346,41.682
"160424_2016_106745",2016-09-06 00:36:47,"B",-69.342,41.666
"160424_2016_106745",2016-09-06 01:26:28,"0",-69.391,41.66
"160424_2016_106745",2016-09-06 19:01:14,"1",-69.353,41.386
"160424_2016_106745",2016-09-06 20:23:39,"1",-69.293,41.369
"160424_2016_106745",2016-09-07 19:57:14,"A",-69.21,41.633
"160424_2016_106745",2016-09-07 21:22:26,"1",-69.221,41.595
"160424_2016_106745",2016-09-07 21:37:19,"1",-69.214,41.597
"160424_2016_106745",2016-09-08 17:03:02,"A",-69.34,41.771
"160424_2016_106745",2016-09-08 21:07:37,"A",-69.29,41.854
"160424_2016_106745",2016-09-09 20:09:49,"1",-69.096,42.078
"160424_2016_106745",2016-09-10 01:45:56,"1",-69.141,42.089
"160424_2016_106745",2016-09-10 18:16:24,"2",-69.316,42.037
"160424_2016_106745",2016-09-11 01:20:05,"B",-69.467,42.074
"160424_2016_106745",2016-09-11 01:24:07,"0",-69.46,42.081
"160424_2016_106745",2016-09-11 06:36:02,"B",-69.638,42.053
"160424_2016_106745",2016-09-11 09:21:44,"A",-69.586,42.104
"160424_2016_106745",2016-09-12 08:48:01,"1",-69.665,42.138
"160424_2016_106745",2016-09-13 07:53:58,"B",-69.908,42.156
"160424_2016_106745",2016-09-13 08:19:18,"A",-69.908,42.168
"160424_2016_106745",2016-09-13 09:35:01,"0",-69.849,42.139
"160424_2016_106745",2016-09-13 10:26:59,"0",-69.833,42.137
"160424_2016_106745",2016-09-13 11:38:03,"A",-69.871,42.094
"160424_2016_106745",2016-09-13 20:13:48,"A",-69.595,42.189
"160424_2016_106745",2016-09-14 02:02:17,"A",-69.493,42.146
"160424_2016_106745",2016-09-14 06:04:48,"B",-69.368,42.083
"160424_2016_106745",2016-09-14 17:32:25,"0",-69.162,42.04
"160424_2016_106745",2016-09-14 19:07:43,"0",-69.056,42.068
"160424_2016_106745",2016-09-14 23:25:55,"A",-69.425,41.955
"160424_2016_106745",2016-09-15 01:40:40,"1",-69.303,41.897
"160424_2016_106745",2016-09-15 17:20:46,"0",-69.379,41.714
"160424_2016_106745",2016-09-15 19:01:39,"0",-69.345,41.654
"160424_2016_106745",2016-09-15 21:27:30,"1",-69.221,41.631
"160424_2016_106745",2016-09-16 17:07:44,"2",-69.242,41.382
"160424_2016_106745",2016-09-16 18:47:46,"1",-69.214,41.31
"160424_2016_106745",2016-09-17 18:33:18,"0",-69.402,41.34
"160424_2016_106745",2016-09-17 20:16:32,"2",-69.421,41.344
"160424_2016_106745",2016-09-18 20:56:04,"0",-69.215,41.396
"160424_2016_106745",2016-09-18 22:35:25,"2",-69.249,41.379
"160424_2016_106745",2016-09-18 22:51:55,"2",-69.257,41.377
"160424_2016_106745",2016-09-18 23:40:36,"B",-69.342,41.357
"160424_2016_106745",2016-09-19 00:18:13,"B",-69.295,41.388
"160424_2016_106745",2016-09-19 00:33:05,"1",-69.309,41.39
"160424_2016_106745",2016-09-19 01:08:18,"B",-69.197,41.327
"160424_2016_106745",2016-09-19 20:45:03,"A",-69.355,41.431
"160424_2016_106745",2016-09-20 17:58:05,"A",-69.297,41.64
"160424_2016_106745",2016-09-20 19:39:23,"0",-69.41,41.625
"160424_2016_106745",2016-09-20 22:14:46,"A",-69.439,41.543
"160424_2016_106745",2016-09-20 23:30:22,"2",-69.434,41.515
"160424_2016_106745",2016-09-20 23:52:01,"B",-69.445,41.509
"160424_2016_106745",2016-09-21 00:29:39,"A",-69.483,41.477
"160424_2016_106745",2016-09-23 09:24:14,"2",-69.306,41.533
"160424_2016_106745",2016-09-23 09:45:55,"B",-69.321,41.544
"160424_2016_106745",2016-09-23 11:52:52,"0",-69.335,41.538
"160424_2016_106745",2016-09-24 18:57:25,"0",-69.398,41.512
"160424_2016_106745",2016-09-24 22:55:59,"1",-69.365,41.526
"160424_2016_106745",2016-09-25 17:06:42,"1",-69.132,41.656
"160424_2016_106745",2016-09-25 20:28:18,"B",-69.129,41.618
"160424_2016_106745",2016-09-25 21:17:59,"A",-69.105,41.682
"160424_2016_106745",2016-09-26 20:16:30,"1",-69.283,41.302
"160424_2016_106745",2016-09-26 22:01:59,"2",-69.253,41.309
"160424_2016_106745",2016-09-27 23:18:25,"0",-69.293,41.314
"160424_2016_106745",2016-09-29 01:49:46,"B",-69.292,41.377
"160424_2016_106745",2016-09-29 18:00:22,"2",-69.269,41.395
"160424_2016_106745",2016-09-29 19:41:02,"2",-69.326,41.381
"160424_2016_106745",2016-09-30 21:37:27,"A",-69.194,41.182
"160424_2016_106745",2016-09-30 23:17:50,"B",-69.145,41.182
"160424_2016_106745",2016-09-30 23:32:31,"A",-69.184,41.222
"160424_2016_106745",2016-10-02 01:44:09,"B",-68.339,41.492
"160424_2016_106745",2016-10-02 09:25:02,"B",-68.328,41.422
"160424_2016_106745",2016-10-02 11:46:10,"A",-68.273,41.382
"160424_2016_106745",2016-10-03 17:16:01,"1",-67.909,41.886
"160424_2016_106745",2016-10-03 18:54:54,"0",-67.84,41.911
"160424_2016_106745",2016-10-03 23:22:09,"B",-67.816,41.947
"160424_2016_106745",2016-10-05 10:20:24,"1",-66.727,42.196
"160424_2016_106745",2016-10-05 20:58:27,"A",-66.418,42.242
"160424_2016_106745",2016-10-06 15:02:42,"A",-65.965,42.077
"160424_2016_106745",2016-10-06 18:21:19,"0",-65.914,42.035
"160424_2016_106745",2016-10-06 20:01:14,"1",-65.905,42.021
"160424_2016_106745",2016-10-06 20:49:31,"A",-65.866,42.038
"160424_2016_106745",2016-10-07 14:43:42,"0",-65.533,42.021
"160424_2016_106745",2016-10-08 18:00:21,"2",-64.983,42.408
"160424_2016_106745",2016-10-08 20:25:23,"A",-64.855,42.366
"160424_2016_106745",2016-10-09 19:29:02,"B",-64.341,42.019
"160424_2016_106745",2016-10-09 20:13:01,"A",-64.299,41.991
"160424_2016_106745",2016-10-10 19:34:02,"B",-63.838,41.544
"160424_2016_106745",2016-10-11 17:28:26,"B",-63.563,41.193
"160424_2016_106745",2016-10-12 09:04:00,"B",-63.688,41.01
"160424_2016_106745",2016-10-12 11:31:19,"0",-63.562,40.899
"160424_2016_106745",2016-10-13 12:41:47,"0",-63.233,40.601
"160424_2016_106745",2016-10-13 19:59:25,"1",-63.112,40.636
"160424_2016_106745",2016-10-15 13:34:30,"B",-62.596,40.68
"160424_2016_106745",2016-10-15 20:52:19,"1",-62.596,40.623
"160424_2016_106745",2016-10-15 22:09:00,"1",-62.608,40.618
"160424_2016_106745",2016-10-15 23:49:18,"1",-62.591,40.633
"160424_2016_106745",2016-10-16 00:58:20,"0",-62.595,40.641
"160424_2016_106745",2016-10-16 23:23:01,"0",-62.415,40.676
"160424_2016_106745",2016-10-17 02:19:40,"0",-62.374,40.681
"160424_2016_106745",2016-10-17 17:51:55,"B",-62.147,40.643
"160424_2016_106745",2016-10-17 21:08:20,"A",-62.243,40.707
"160424_2016_106745",2016-10-17 22:00:44,"0",-62.298,40.674
"160424_2016_106745",2016-10-19 07:56:42,"B",-61.672,41.053
"160424_2016_106745",2016-10-19 11:49:03,"1",-61.663,41.155
"160424_2016_106745",2016-10-19 14:00:09,"B",-62.005,41.325
"160424_2016_106745",2016-10-20 19:03:06,"1",-60.584,41.582
"160424_2016_106745",2016-10-20 22:03:05,"1",-60.518,41.643
"160424_2016_106745",2016-10-21 14:51:46,"A",-59.932,41.913
"160424_2016_106745",2016-10-21 17:11:13,"1",-59.881,41.913
"160424_2016_106745",2016-10-21 21:41:10,"1",-59.803,41.964
"160424_2016_106745",2016-10-21 22:26:20,"B",-59.743,41.976
"160424_2016_106745",2016-10-22 00:01:21,"A",-59.772,42.046
"160424_2016_106745",2016-10-22 00:35:31,"B",-59.833,41.969
"160424_2016_106745",2016-10-22 17:02:48,"0",-59.505,42.351
"160424_2016_106745",2016-10-22 18:39:27,"1",-59.439,42.388
"160424_2016_106745",2016-10-22 19:33:17,"B",-59.417,42.408
"160424_2016_106745",2016-10-23 18:34:49,"B",-58.813,42.724
"160424_2016_106745",2016-10-23 22:29:59,"2",-58.703,42.511
"160424_2016_106745",2016-10-23 22:33:52,"0",-58.702,42.512
"160424_2016_106745",2016-10-23 22:59:33,"B",-58.707,42.517
"160424_2016_106745",2016-10-25 12:21:36,"2",-58.326,42.13
"160424_2016_106745",2016-10-25 15:11:51,"1",-58.305,42.088
"160424_2016_106745",2016-10-26 09:19:12,"B",-57.864,41.9
"160424_2016_106745",2016-10-28 06:08:12,"A",-56.966,41.253
"160424_2016_106745",2016-10-28 07:44:25,"A",-56.766,41.227
"160424_2016_106745",2016-10-28 15:47:49,"A",-56.509,41.34
"160424_2016_106745",2016-10-28 20:26:41,"1",-56.582,41.263
"160424_2016_106745",2016-10-29 15:30:01,"B",-56.098,41.469
"160424_2016_106745",2016-10-29 17:20:40,"B",-56.029,41.519
"160424_2016_106745",2016-10-31 13:12:12,"B",-54.844,42.298
"160424_2016_106745",2016-11-02 18:17:28,"1",-53.789,42.29
"160424_2016_106745",2016-11-03 09:54:19,"1",-53.521,42.439
"160424_2016_106745",2016-11-03 12:03:39,"A",-53.521,42.393
"160424_2016_106745",2016-11-03 21:14:32,"1",-53.482,42.513
"160424_2016_106745",2016-11-03 23:28:28,"B",-53.428,42.491
"160424_2016_106745",2016-11-04 20:10:45,"1",-53.517,42.228
"160424_2016_106745",2016-11-05 07:53:23,"1",-53.63,42.083
"160424_2016_106745",2016-11-05 13:02:31,"1",-53.665,42.056
"160424_2016_106745",2016-11-05 13:59:34,"A",-53.658,42.038
"160424_2016_106745",2016-11-05 14:42:26,"0",-53.645,42.021
"160424_2016_106745",2016-11-06 08:43:11,"A",-53.625,42.044
"160424_2016_106745",2016-11-07 00:06:47,"B",-53.532,42.208
"160424_2016_106745",2016-11-07 09:44:58,"2",-53.458,42.341
"160424_2016_106745",2016-11-07 12:18:21,"1",-53.493,42.387
"160424_2016_106745",2016-11-07 17:18:46,"2",-53.59,42.473
"160424_2016_106745",2016-11-07 21:11:17,"B",-53.886,42.377
"160424_2016_106745",2016-11-08 05:36:28,"0",-53.779,42.618
"160424_2016_106745",2016-11-08 17:06:07,"2",-54.163,42.653
"160424_2016_106745",2016-11-10 00:38:17,"B",-54.717,42.088
"160424_2016_106745",2016-11-10 06:55:13,"B",-54.443,42.135
"160424_2016_106745",2016-11-10 09:11:56,"0",-54.751,42.085
"160424_2016_106745",2016-11-10 16:43:44,"1",-54.299,42.006
"160424_2016_106745",2016-11-10 22:26:54,"0",-54.164,41.944
"160424_2016_106745",2016-11-11 19:38:00,"B",-53.715,41.801
"160424_2016_106745",2016-11-11 23:57:22,"0",-53.797,41.729
"160424_2016_106745",2016-11-12 06:37:44,"A",-53.991,41.834
"160424_2016_106745",2016-11-12 08:47:53,"1",-53.57,41.629
"160424_2016_106745",2016-11-12 13:17:31,"B",-53.459,41.556
"160424_2016_106745",2016-11-12 19:42:16,"0",-53.524,41.644
"160424_2016_106745",2016-11-12 21:01:32,"0",-53.51,41.652
"160424_2016_106745",2016-11-13 23:21:44,"B",-53.418,41.215
"160424_2016_106745",2016-11-14 13:13:40,"0",-53.795,40.936
"160424_2016_106745",2016-11-15 06:02:19,"B",-54.146,40.722
"160424_2016_106745",2016-11-16 09:11:00,"A",-54.95,40.464
"160424_2016_106745",2016-11-16 11:29:32,"1",-55,40.473
"160424_2016_106745",2016-11-17 09:00:38,"B",-55.252,40.301
"160424_2016_106745",2016-11-17 11:15:49,"1",-55.424,40.342
"160424_2016_106745",2016-11-18 18:35:56,"A",-56.14,40.331
"160424_2016_106745",2016-11-18 21:08:35,"1",-56.056,40.419
"160424_2016_106745",2016-11-19 09:54:13,"2",-56.163,40.701
"160424_2016_106745",2016-11-20 12:56:17,"B",-55.943,41.598
"160424_2016_106745",2016-11-20 18:05:56,"B",-55.201,42.033
"160424_2016_106745",2016-11-20 22:39:14,"B",-55.908,41.897
"160424_2016_106745",2016-11-21 07:29:11,"2",-55.958,41.962
"160424_2016_106745",2016-11-21 08:07:59,"B",-55.914,41.986
"160424_2016_106745",2016-11-21 10:24:09,"B",-56.15,41.902
"160424_2016_106745",2016-11-21 16:18:58,"0",-55.899,41.91
"160424_2016_106745",2016-11-21 19:42:12,"1",-55.928,41.956
"160424_2016_106745",2016-11-21 21:17:07,"A",-55.927,41.953
"160424_2016_106745",2016-11-22 13:07:15,"A",-55.915,42.017
"160424_2016_106745",2016-11-22 13:54:25,"1",-55.904,42.021
"160424_2016_106745",2016-11-22 17:48:10,"1",-55.882,42.005
"160424_2016_106745",2016-11-23 19:16:42,"1",-55.983,42.032
"160424_2016_106745",2016-11-23 21:15:06,"B",-56.066,42.023
"160424_2016_106745",2016-11-24 09:30:48,"2",-55.899,42.059
"160424_2016_106745",2016-11-24 09:55:31,"1",-55.891,42.043
"160424_2016_106745",2016-11-24 19:03:10,"B",-55.684,41.974
"160424_2016_106745",2016-11-24 21:25:02,"1",-55.668,41.953
"160424_2016_106745",2016-11-24 22:52:53,"A",-55.662,41.863
"160424_2016_106745",2016-11-25 20:53:29,"1",-55.449,41.686
"160424_2016_106745",2016-11-26 11:09:39,"2",-54.981,41.696
"160424_2016_106745",2016-11-26 13:23:32,"B",-54.883,41.744
"160424_2016_106745",2016-11-27 10:58:43,"0",-54.345,41.497
"160424_2016_106745",2016-11-28 21:00:38,"1",-53.471,40.966
"160424_2016_106745",2016-11-30 14:22:48,"0",-53.457,39.615
"160424_2016_106745",2016-12-02 06:06:29,"2",-53.82,39.481
"160424_2016_106745",2016-12-04 21:09:12,"B",-54.992,39.731
"160424_2016_106745",2016-12-05 09:53:39,"A",-55.453,39.796
"160424_2016_106745",2016-12-05 20:58:47,"0",-55.196,39.866
"160424_2016_106745",2016-12-06 13:20:54,"A",-55.325,39.957
"160424_2016_106745",2016-12-06 14:02:10,"2",-55.317,39.983
"160424_2016_106745",2016-12-09 06:29:19,"2",-54.37,40.383
"160424_2016_106745",2016-12-09 20:09:08,"A",-53.979,40.311
"160424_2016_106745",2016-12-10 20:52:53,"0",-53.893,40.203
"160424_2016_106745",2016-12-11 11:40:15,"0",-53.932,39.789
"160424_2016_106745",2016-12-11 12:17:00,"2",-53.898,39.785
"160424_2016_106745",2016-12-11 13:12:20,"1",-53.919,39.765
"160424_2016_106745",2016-12-11 14:00:59,"1",-53.909,39.729
"160424_2016_106745",2016-12-12 01:17:10,"0",-54.028,39.612
"160424_2016_106745",2016-12-12 23:21:13,"B",-54.408,39.549
"160424_2016_106745",2016-12-12 23:43:51,"A",-54.375,39.505
"160424_2016_106745",2016-12-13 09:56:48,"0",-54.457,39.622
"160424_2016_106745",2016-12-16 06:49:41,"1",-53.868,40.023
"160424_2016_106745",2016-12-16 07:46:54,"1",-53.81,40.032
"160424_2016_106745",2016-12-16 08:26:59,"0",-53.832,40.033
"160424_2016_106745",2016-12-16 08:41:23,"0",-53.775,40.024
"160424_2016_106745",2016-12-16 18:15:54,"1",-53.445,40.045
"160424_2016_106745",2016-12-18 10:04:44,"1",-53.648,38.799
"160424_2016_106745",2016-12-18 10:19:20,"1",-53.619,38.804
"160424_2016_106745",2016-12-19 23:14:13,"A",-54.254,38.766
"160424_2016_106745",2016-12-20 10:19:12,"1",-54.419,38.808
"160424_2016_106745",2016-12-21 17:22:21,"0",-55.151,39.013
"160424_2016_106745",2016-12-23 00:51:25,"0",-55.78,39.046
"160424_2016_106745",2016-12-23 10:59:02,"1",-55.977,39.146
"160424_2016_106745",2016-12-24 21:38:30,"1",-56.743,39.392
"160424_2016_106745",2016-12-24 22:13:54,"2",-56.755,39.419
"160424_2016_106745",2016-12-24 22:29:55,"1",-56.786,39.434
"160424_2016_106745",2016-12-25 10:38:37,"A",-56.963,39.906
"160424_2016_106745",2016-12-25 12:17:08,"0",-57.055,39.972
"160424_2016_106745",2016-12-25 12:32:02,"B",-57.053,39.97
"160424_2016_106745",2016-12-26 06:39:11,"0",-57.244,40.544
"160424_2016_106745",2016-12-26 08:15:03,"B",-57.28,40.567
"160424_2016_106745",2016-12-26 09:11:37,"B",-57.313,40.552
"160424_2016_106745",2016-12-26 09:33:32,"0",-57.3,40.582
"160424_2016_106745",2016-12-26 10:27:32,"1",-57.311,40.58
"160424_2016_106745",2016-12-26 10:54:46,"1",-57.318,40.562
"160424_2016_106745",2016-12-26 11:11:26,"B",-57.316,40.575
"160424_2016_106745",2016-12-26 12:05:57,"A",-57.35,40.57
"160424_2016_106745",2016-12-26 21:27:24,"1",-57.424,40.553
"160424_2016_106745",2016-12-27 00:24:36,"2",-57.368,40.555
"160424_2016_106745",2016-12-28 06:09:38,"B",-56.24,40.582
"160424_2016_106745",2016-12-28 08:43:14,"B",-56.06,40.561
"160424_2016_106745",2016-12-28 10:05:17,"2",-56.016,40.519
"160424_2016_106745",2016-12-29 17:27:39,"1",-54.844,40.174
"160424_2016_106745",2016-12-29 23:12:28,"A",-54.741,40.051
"160424_2016_106745",2016-12-30 00:06:02,"B",-54.752,39.969
"160424_2016_106745",2016-12-30 23:45:45,"1",-54.33,39.531
"160424_2016_106745",2016-12-31 01:27:18,"2",-54.324,39.517
"160424_2016_106745",2016-12-31 09:56:50,"A",-54.258,39.373
"160424_2016_106745",2016-12-31 10:47:55,"1",-54.23,39.346
"160424_2016_106745",2016-12-31 11:08:49,"2",-54.226,39.34
"160424_2016_106745",2016-12-31 17:02:28,"1",-54.131,39.159
"160424_2016_106745",2017-01-02 08:35:42,"B",-53.8,38.617
"160424_2016_106745",2017-01-02 09:57:02,"1",-53.773,38.634
"160424_2016_106745",2017-01-02 21:18:28,"0",-53.506,38.723
"160424_2016_106745",2017-01-04 06:33:29,"1",-53.404,38.439
"160424_2016_106745",2017-01-05 08:39:32,"A",-53.367,38.384
"160424_2016_106745",2017-01-05 21:14:45,"0",-53.274,38.298
"160424_2016_106745",2017-01-06 21:20:22,"B",-54.42,38.435
"160424_2016_106745",2017-01-06 22:27:05,"B",-54.198,38.361
"160424_2016_106745",2017-01-07 09:50:36,"B",-53.64,38.382
"160424_2016_106745",2017-01-08 01:14:51,"B",-53.936,38.397
"160424_2016_106745",2017-01-08 22:07:24,"1",-54.267,38.678
"160424_2016_106745",2017-01-08 22:59:16,"1",-54.264,38.685
"160424_2016_106745",2017-01-10 21:15:53,"0",-54.891,38.714
"160424_2016_106745",2017-01-10 22:01:09,"1",-54.836,38.708
"160424_2016_106745",2017-01-10 22:17:16,"2",-54.84,38.704
"160424_2016_106745",2017-01-10 22:56:47,"A",-54.871,38.678
"160424_2016_106745",2017-01-10 23:19:44,"1",-54.822,38.675
"160424_2016_106745",2017-01-11 00:58:16,"1",-54.828,38.645
"160424_2016_106745",2017-01-11 21:28:43,"1",-54.851,38.104
"160424_2016_106745",2017-01-11 23:07:40,"A",-54.883,38.048
"160424_2016_106745",2017-01-11 23:49:25,"B",-54.976,38.047
"160424_2016_106745",2017-01-12 00:37:26,"0",-54.791,38.065
"160424_2016_106745",2017-01-12 02:19:09,"A",-54.875,37.955
"160424_2016_106745",2017-01-12 21:53:03,"1",-55.406,37.833
"160424_2016_106745",2017-01-12 22:05:37,"1",-55.38,37.831
"160424_2016_106745",2017-01-12 22:38:08,"3",-55.419,37.827
"160424_2016_106745",2017-01-12 23:35:48,"B",-55.446,37.817
"160424_2016_106745",2017-01-13 01:59:30,"A",-55.5,37.811
"160424_2016_106745",2017-01-14 10:06:45,"0",-56.139,37.636
"160424_2016_106745",2017-01-15 21:20:33,"A",-56.933,38.135
"160424_2016_106745",2017-01-18 22:50:57,"A",-59.103,39.354
"160424_2016_106745",2017-01-19 00:48:13,"B",-59.163,39.247
"160424_2016_106745",2017-01-19 01:34:25,"1",-59.086,39.32
"160424_2016_106745",2017-01-21 01:44:46,"B",-58.824,40.166
"160424_2016_106745",2017-01-27 05:27:06,"B",-56.481,41.081
"160424_2016_106745",2017-01-27 21:29:34,"A",-56.282,41.028
"160424_2016_106745",2017-01-28 06:59:32,"2",-56.426,40.972
"160424_2016_106745",2017-01-28 12:23:50,"B",-56.539,41.048
"160424_2016_106745",2017-01-28 14:06:24,"2",-56.507,41.036
"160424_2016_106745",2017-01-28 20:58:35,"2",-56.553,41.093
"160424_2016_106745",2017-01-28 22:35:58,"B",-56.502,41.051
"160424_2016_106745",2017-01-28 23:45:14,"B",-56.634,41.04
"160424_2016_106745",2017-01-29 09:57:46,"B",-56.813,41.057
"160424_2016_106745",2017-01-29 12:14:24,"B",-56.823,41.13
"160424_2016_106745",2017-01-29 18:13:09,"0",-57.002,41.214
"160424_2016_106745",2017-01-30 18:02:52,"1",-57.116,41.482
"160424_2016_106745",2017-01-31 19:34:20,"A",-57.501,41.417
"160424_2016_106745",2017-02-01 14:23:15,"2",-57.384,41.308
"160424_2016_106745",2017-02-04 22:19:05,"0",-57.82,42.372
"160424_2016_106745",2017-02-04 22:29:40,"2",-57.808,42.373
"160424_2016_106745",2017-02-04 23:03:52,"0",-57.786,42.377
"160424_2016_106745",2017-02-05 02:25:21,"A",-57.653,42.329
"160424_2016_106745",2017-02-06 02:03:04,"2",-57.521,42.256
"160424_2016_106745",2017-02-08 13:35:59,"1",-57.637,42.407
"160424_2016_106745",2017-02-08 15:18:49,"B",-57.546,42.446
"160424_2016_106745",2017-02-08 23:34:15,"1",-57.368,42.498
"160424_2016_106745",2017-02-09 10:45:15,"0",-57.025,42.247
"160424_2016_106745",2017-02-09 11:48:57,"2",-57.035,42.238
"160424_2016_106745",2017-02-09 23:03:44,"1",-57.155,42.053
"160424_2016_106745",2017-02-10 00:37:06,"0",-57.293,42.032
"160424_2016_106745",2017-02-10 01:32:11,"B",-57.239,42.03
"160424_2016_106745",2017-02-10 02:21:41,"1",-57.231,42.077
"160424_2016_106745",2017-02-11 09:41:58,"0",-57.116,41.851
"160424_2016_106745",2017-02-12 09:10:40,"A",-57.622,41.769
"160424_2016_106745",2017-02-12 23:10:33,"1",-57.85,41.804
"160424_2016_106745",2017-02-13 03:00:25,"B",-58.048,41.828
"160424_2016_106745",2017-02-13 17:06:16,"A",-58.16,41.878
"160424_2016_106745",2017-02-14 07:02:43,"0",-58.226,41.73
"160424_2016_106745",2017-02-14 08:43:55,"B",-58.07,41.719
"160424_2016_106745",2017-02-14 10:26:16,"1",-58.092,41.708
"160424_2016_106745",2017-02-14 18:33:50,"1",-58.029,41.571
"160424_2016_106745",2017-02-15 06:52:58,"1",-58.273,41.674
"160424_2016_106745",2017-02-15 08:35:09,"2",-58.278,41.705
"160424_2016_106745",2017-02-16 11:13:59,"2",-57.924,41.84
"160424_2016_106745",2017-02-16 12:29:46,"B",-57.862,41.823
"160424_2016_106745",2017-02-17 06:32:41,"1",-58.321,41.545
"160424_2016_106745",2017-02-17 17:58:57,"2",-58.656,41.443
"160424_2016_106745",2017-02-17 19:38:52,"A",-58.626,41.41
"160424_2016_106745",2017-02-17 20:01:29,"B",-58.718,41.398
"160424_2016_106745",2017-02-17 20:27:35,"A",-58.707,41.402
"160424_2016_106745",2017-02-17 22:07:18,"1",-58.744,41.389
"160424_2016_106745",2017-02-17 23:31:55,"A",-58.451,41.541
"160424_2016_106745",2017-02-19 13:11:02,"B",-59.27,41.084
"160424_2016_106745",2017-02-19 23:01:29,"B",-59.353,40.933
"160424_2016_106745",2017-02-20 17:23:20,"B",-59.452,40.791
"160424_2016_106745",2017-02-20 22:22:04,"0",-59.444,40.764
"160424_2016_106745",2017-02-21 10:51:38,"1",-59.514,40.782
"160424_2016_106745",2017-02-21 11:07:28,"0",-59.553,40.78
"160424_2016_106745",2017-02-21 12:29:13,"0",-59.505,40.736
"160424_2016_106745",2017-02-21 12:47:49,"B",-59.488,40.735
"160424_2016_106745",2017-02-21 17:13:31,"0",-59.437,40.699
"160424_2016_106745",2017-02-21 20:50:26,"B",-59.302,40.666
"160424_2016_106745",2017-02-21 23:29:14,"3",-59.369,40.631
"160424_2016_106745",2017-02-21 23:50:18,"1",-59.361,40.629
"160424_2016_106745",2017-02-22 00:42:42,"1",-59.357,40.615
