DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
106744,106744,UT,22:48:16 17-Aug-2016,Argos,3,41.5324,-70.6673,159,359,70,101,,,,,,
106744,106744,UT,22:48:16 17-Aug-2016,Argos,3,41.5324,-70.6673,159,359,70,101,,,,,,
106744,106744,UT,22:48:40 17-Aug-2016,Argos,3,41.5320,-70.6670,,,,,,,,,,
106744,106744,UT,23:29:04 27-Aug-2016,Argos,0,41.4160,-69.1570,,,,,,,,,,
106744,106744,UT,23:29:35 27-Aug-2016,Argos,0,41.4156,-69.1574,2823,4350,1831,78,,,,,,
106744,106744,UT,23:34:48 27-Aug-2016,Argos,0,41.3510,-69.1830,,,,,,,,,,
106744,106744,UT,23:34:51 27-Aug-2016,Argos,0,41.3514,-69.1832,33802,123082,9283,166,,,,,,
106744,106744,UT,09:16:22 28-Aug-2016,Argos,0,48.7950,-108.1410,,,,,,,,,,Lat > 4 deviations from mean
106744,106744,UT,09:19:30 28-Aug-2016,Argos,0,48.7955,-108.1407,3777,15952,894,71,,,,,,Lat > 4 deviations from mean
106744,106744,UT,09:26:17 28-Aug-2016,Argos,1,41.3268,-69.1326,1474,2227,975,159,,,,,,
106744,106744,UT,09:29:55 28-Aug-2016,Argos,1,41.3270,-69.1330,,,,,,,,,,
106744,106744,UT,09:49:14 28-Aug-2016,Argos,0,41.3090,-69.0750,,,,,,,,,,
106744,106744,UT,09:55:12 28-Aug-2016,Argos,0,41.3091,-69.0750,2876,24774,333,76,,,,,,
106744,106744,UT,10:05:47 28-Aug-2016,Argos,B,41.3140,-68.9260,,,,,,,,,,
106744,106744,UT,10:06:09 28-Aug-2016,Argos,B,41.3135,-68.9260,22163,445616,1102,58,,,,,,
106744,106744,UT,11:06:13 28-Aug-2016,Argos,0,41.3101,-69.1432,6555,79427,541,100,,,,,,
106744,106744,UT,11:08:32 28-Aug-2016,Argos,0,41.3100,-69.1430,,,,,,,,,,
106744,106744,UT,19:01:44 28-Aug-2016,Argos,0,40.1650,-75.6080,,,,,,,,,,Lat > 4 deviations from mean
106744,106744,UT,19:03:27 28-Aug-2016,Argos,0,40.1645,-75.6085,6136,29436,1279,93,,,,,,Lat > 4 deviations from mean
106744,106744,UT,20:49:15 28-Aug-2016,Argos,A,41.4194,-69.3032,20398,175822,2366,102,,,,,,
106744,106744,UT,20:50:02 28-Aug-2016,Argos,A,41.4190,-69.3030,,,,,,,,,,
106744,106744,UT,21:31:53 28-Aug-2016,Argos,1,41.3680,-69.1480,,,,,,,,,,
