Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,106744,3,P,0,1,01-Sep-2016,18:15:57,41.2930,-68.8520,,401677421,-130,50,0,01-Sep-2016,18:13:01,,,353,,,,,,,38,238,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,P,0,1,01-Sep-2016,18:15:57,41.2930,-68.8520,,401677421,-130,50,0,01-Sep-2016,18:13:47,,,353,,,,,,,75,166,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,P,0,1,01-Sep-2016,18:15:57,41.2930,-68.8520,,401677421,-130,50,0,01-Sep-2016,18:14:34,,,353,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,23,P,0,1,01-Sep-2016,18:15:57,41.2930,-68.8520,,401677421,-130,50,0,01-Sep-2016,18:15:43,,,353,,,,,,,71,112,193,69,219,129,230,156,76,57,168,147,151,69,156,52,181,226,45,141,188,114,229,,,,,,,,,
5171,106744,3,P,0,1,01-Sep-2016,18:15:57,41.2930,-68.8520,,401677421,-130,50,0,01-Sep-2016,18:16:33,,,353,,,,,,,90,49,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,P,0,1,01-Sep-2016,18:15:57,41.2930,-68.8520,,401677421,-130,50,0,01-Sep-2016,18:18:08,,,353,,,,,,,47,243,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,P,0,1,01-Sep-2016,18:15:57,41.2930,-68.8520,,401677421,-130,50,0,01-Sep-2016,18:18:54,,,353,,,,,,,77,168,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,P,0,2,01-Sep-2016,19:59:28,41.3160,-68.8670,,401677424,-127,58,0,01-Sep-2016,19:54:07,,,642,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,23,P,0,2,01-Sep-2016,19:59:28,41.3160,-68.8670,,401677424,-127,58,0,01-Sep-2016,19:56:10,,,642,,,,,,,81,48,90,11,232,135,242,55,32,207,129,89,84,10,91,14,1,238,20,200,240,0,0,,,,,,,,,
5171,106744,3,P,0,2,01-Sep-2016,19:59:28,41.3160,-68.8670,,401677424,-127,58,0,01-Sep-2016,19:58:03,,,642,,,,,,,37,47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,P,0,2,01-Sep-2016,19:59:28,41.3160,-68.8670,,401677424,-127,58,0,01-Sep-2016,19:59:25,,,642,,,,,,,70,143,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,23,P,0,2,01-Sep-2016,19:59:28,41.3160,-68.8670,,401677424,-127,58,0,01-Sep-2016,20:02:17,,,642,,,,,,,95,80,90,11,232,135,242,55,32,208,35,25,150,10,101,16,1,108,20,200,192,0,0,,,,,,,,,
5171,106744,3,P,0,2,01-Sep-2016,19:59:28,41.3160,-68.8670,,401677424,-127,58,0,01-Sep-2016,20:03:40,,,642,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,P,0,2,01-Sep-2016,19:59:28,41.3160,-68.8670,,401677424,-127,58,0,01-Sep-2016,20:04:49,,,642,,,,,,,34,52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,K,0,3,01-Sep-2016,20:46:53,41.3200,-68.8380,,401677423,-131,58,0,01-Sep-2016,20:43:01,,,419,,,,,,,44,77,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,K,0,3,01-Sep-2016,20:46:53,41.3200,-68.8380,,401677423,-131,58,0,01-Sep-2016,20:43:48,,,419,,,,,,,71,138,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,K,0,3,01-Sep-2016,20:46:53,41.3200,-68.8380,,401677423,-131,58,0,01-Sep-2016,20:45:25,,,419,,,,,,,10,64,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,K,0,3,01-Sep-2016,20:46:53,41.3200,-68.8380,,401677423,-131,58,0,01-Sep-2016,20:47:25,,,419,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,K,0,3,01-Sep-2016,20:46:53,41.3200,-68.8380,,401677423,-131,58,0,01-Sep-2016,20:48:17,,,419,,,,,,,47,82,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,K,0,3,01-Sep-2016,20:46:53,41.3200,-68.8380,,401677423,-131,58,0,01-Sep-2016,20:49:08,,,419,,,,,,,66,139,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106744,3,K,0,3,01-Sep-2016,20:46:53,41.3200,-68.8380,,401677423,-131,58,0,01-Sep-2016,20:50:00,,,419,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
