DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
106744,106744,UT,DS,8,1,1,,,22:48:16 17-Aug-2016,SR,3,41.5324,-70.6673,39.0554,-58.1505,66,,401677407,-118
106744,106744,UT,DS,8,1,1,,,22:48:40 17-Aug-2016,R,3,41.5320,-70.6670,,,66,,401677407,-118
106744,106744,UT,DS,7,1,1,,,23:29:35 27-Aug-2016,NN,0,41.4156,-69.1574,34.0189,-103.9234,46,,401677395,-129
106744,106744,UT,DS,7,1,1,,,23:29:04 27-Aug-2016,N,0,41.4160,-69.1570,,,46,,401677395,-129
106744,106744,UT,DS,4,0,1,62,45,23:34:51 27-Aug-2016,MA,0,41.3514,-69.1832,51.9772,-11.7302,46,,401677440,-128
106744,106744,UT,DS,4,0,1,62,45,23:34:48 27-Aug-2016,A,0,41.3510,-69.1830,,,46,,401677440,-128
106744,106744,UT,DS,1,0,0,,,08:14:25 28-Aug-2016,SR,,,,,,,,401650000,-134
106744,106744,UT,DS,1,0,0,,,08:14:25 28-Aug-2016,R,,,,,,,,401650000,-134
106744,106744,UT,DS,7,1,3,,,09:19:30 28-Aug-2016,NP,0,48.7955,-108.1407,41.2234,-69.0491,56,,401650000,-133
106744,106744,UT,DS,7,1,3,,,09:16:22 28-Aug-2016,P,0,48.7950,-108.1410,,,56,,401650000,-133
106744,106744,UT,DS,6,1,1,,,09:26:17 28-Aug-2016,NK,1,41.3268,-69.1326,32.0123,-24.0051,56,,401677428,-130
106744,106744,UT,DS,6,1,1,,,09:29:55 28-Aug-2016,K,1,41.3270,-69.1330,,,56,,401677428,-130
106744,106744,UT,DS,7,2,0,,,09:55:12 28-Aug-2016,SR,0,41.3091,-69.0750,42.4722,-63.1381,56,,401650000,-140
106744,106744,UT,DS,7,2,0,,,09:49:14 28-Aug-2016,R,0,41.3090,-69.0750,,,56,,401650000,-140
106744,106744,UT,DS,2,0,2,46,46,10:06:09 28-Aug-2016,NN,B,41.3135,-68.9260,33.3049,-34.5905,8,,401677386,-140
106744,106744,UT,DS,2,0,2,46,46,10:05:47 28-Aug-2016,N,B,41.3140,-68.9260,,,8,,401677386,-140
106744,106744,UT,DS,11,2,3,,,11:06:13 28-Aug-2016,NK,0,41.3101,-69.1432,41.7183,-71.1722,58,,401650000,-121
106744,106744,UT,DS,11,2,3,,,11:08:32 28-Aug-2016,K,0,41.3100,-69.1430,,,58,,401650000,-121
106744,106744,UT,DS,5,0,2,145,46,19:03:27 28-Aug-2016,NP,0,40.1645,-75.6085,41.4006,-69.1030,50,,401677425,-129
106744,106744,UT,DS,5,0,2,145,46,19:01:44 28-Aug-2016,P,0,40.1650,-75.6080,,,50,,401677425,-129
106744,106744,UT,DS,1,0,0,,,19:59:44 28-Aug-2016,NN,,,,,,,,401650000,-135
106744,106744,UT,DS,1,0,0,,,19:59:44 28-Aug-2016,N,,,,,,,,401650000,-135
106744,106744,UT,DS,3,0,0,92,46,20:49:15 28-Aug-2016,NK,A,41.4194,-69.3032,48.3291,-34.5653,8,,401677360,-132
106744,106744,UT,DS,3,0,0,92,46,20:50:02 28-Aug-2016,K,A,41.4190,-69.3030,,,8,,401677360,-132
106744,106744,UT,DS,1,0,1,,,20:48:29 28-Aug-2016,NP,,,,,,,,401650000,-135
106744,106744,UT,DS,1,0,1,,,20:48:29 28-Aug-2016,P,,,,,,,,401650000,-135
106744,106744,UT,DS,5,0,0,134,45,21:35:35 28-Aug-2016,NN,1,41.3676,-69.1481,45.1754,-51.0169,58,,401677435,-130
106744,106744,UT,DS,5,0,0,134,45,21:31:53 28-Aug-2016,N,1,41.3680,-69.1480,,,58,,401677435,-130
106744,106744,UT,DS,3,0,1,152,108,22:08:33 28-Aug-2016,SR,A,41.4074,-69.0486,35.7382,-39.5412,5,,401677438,-124
106744,106744,UT,DS,3,0,1,152,108,22:07:49 28-Aug-2016,R,A,41.4070,-69.0490,,,5,,401677438,-124
106744,106744,UT,DS,2,0,0,157,157,22:30:29 28-Aug-2016,NK,B,41.3606,-69.0464,,,8,,401677432,-124
106744,106744,UT,DS,2,0,0,,,22:31:48 28-Aug-2016,K,,,,,,,,401650000,-128
106744,106744,UT,DS,1,0,0,,,23:15:37 28-Aug-2016,NN,,,,,,,,401650000,-130
106744,106744,UT,DS,1,0,0,,,23:15:37 28-Aug-2016,N,,,,,,,,401650000,-130
106744,106744,UT,DS,5,0,1,80,45,23:43:54 28-Aug-2016,SR,0,41.4247,-69.0242,44.7762,-86.8571,55,,401677432,-120
106744,106744,UT,DS,5,0,1,80,45,23:45:50 28-Aug-2016,R,0,41.4250,-69.0240,,,55,,401677432,-120
106744,106744,UT,DS,1,0,1,,,00:50:09 29-Aug-2016,MA,,,,,,,,401650000,-129
106744,106744,UT,DS,1,0,1,,,00:50:09 29-Aug-2016,A,,,,,,,,401650000,-129
106744,106744,UT,DS,1,0,0,,,01:24:50 29-Aug-2016,SR,,,,,,,,401650000,-137
106744,106744,UT,DS,1,0,0,,,01:24:50 29-Aug-2016,R,,,,,,,,401650000,-137
106744,106744,UT,DS,2,0,1,60,60,01:51:39 29-Aug-2016,MB,B,41.5446,-69.9649,40.1936,-75.0017,8,,401677432,-132
106744,106744,UT,DS,2,0,1,60,60,01:51:09 29-Aug-2016,B,B,41.5450,-69.9650,,,8,,401677432,-132
106744,106744,UT,DS,2,0,2,51,51,09:20:48 29-Aug-2016,SR,B,41.3096,-69.1534,44.9902,-48.7178,8,,401677432,-127
106744,106744,UT,DS,2,0,2,51,51,09:20:23 29-Aug-2016,R,B,41.3100,-69.1530,,,8,,401677432,-127
106744,106744,UT,DS,3,0,0,94,45,09:56:01 29-Aug-2016,NN,A,41.3556,-69.3076,32.8446,-30.1200,8,,401677427,-130
106744,106744,UT,DS,3,0,0,94,45,09:55:12 29-Aug-2016,N,A,41.3560,-69.3080,,,8,,401677427,-130
106744,106744,UT,DS,2,0,2,60,60,10:36:20 29-Aug-2016,NK,B,41.3727,-69.1989,37.5642,-58.0935,8,,401677432,-135
106744,106744,UT,DS,2,0,2,60,60,10:35:51 29-Aug-2016,K,B,41.3730,-69.1990,,,8,,401677432,-135
106744,106744,UT,DS,1,0,1,,,11:38:36 29-Aug-2016,NN,,,,,,,,401650000,-126
106744,106744,UT,DS,1,0,1,,,11:38:36 29-Aug-2016,N,,,,,,,,401650000,-126
106744,106744,UT,DS,2,0,0,46,46,12:17:34 29-Aug-2016,NK,B,41.3359,-69.2712,49.1068,-105.1917,,,401677432,-130
106744,106744,UT,DS,2,0,0,46,46,12:17:11 29-Aug-2016,K,B,41.3360,-69.2710,,,,,401677432,-130
106744,106744,UT,DS,7,1,1,,,18:55:19 29-Aug-2016,NP,Z,41.2274,-69.6209,41.2115,-69.6978,38,,401650000,-121
106744,106744,UT,DS,7,1,1,,,18:52:38 29-Aug-2016,P,Z,41.2270,-69.6210,,,38,,401650000,-121
106744,106744,UT,DS,5,1,1,,,20:22:29 29-Aug-2016,NK,1,41.3723,-69.1202,50.1155,-22.8671,50,,401650000,-131
106744,106744,UT,DS,5,1,1,,,20:19:45 29-Aug-2016,K,1,41.3720,-69.1200,,,50,,401650000,-131
106744,106744,UT,DS,5,0,1,114,46,21:24:27 29-Aug-2016,NN,0,41.3317,-69.0851,46.1033,-45.2076,47,,401650000,-135
106744,106744,UT,DS,5,0,1,114,46,21:20:39 29-Aug-2016,N,0,41.3320,-69.0850,,,47,,401650000,-135
106744,106744,UT,DS,1,0,0,,,21:36:33 29-Aug-2016,SR,,,,,,,,401650000,-134
106744,106744,UT,DS,1,0,0,,,21:36:33 29-Aug-2016,R,,,,,,,,401650000,-134
106744,106744,UT,DS,4,0,0,161,48,21:56:11 29-Aug-2016,NK,,,,,,,,401650000,-121
106744,106744,UT,DS,4,0,0,161,48,21:56:11 29-Aug-2016,K,,,,,,,,401650000,-121
106744,106744,UT,DS,1,0,0,,,23:03:48 29-Aug-2016,NN,,,,,,,,401650000,-135
106744,106744,UT,DS,1,0,0,,,23:03:48 29-Aug-2016,N,,,,,,,,401650000,-135
106744,106744,UT,DS,1,0,0,,,01:25:12 30-Aug-2016,MB,,,,,,,,401650000,-131
106744,106744,UT,DS,1,0,0,,,01:25:12 30-Aug-2016,B,,,,,,,,401650000,-131
106744,106744,UT,DS,2,0,1,480,480,02:14:13 30-Aug-2016,MA,B,41.5296,-68.9887,37.8538,-88.4713,8,,401650000,-124
106744,106744,UT,DS,2,0,1,480,480,02:10:14 30-Aug-2016,A,B,41.5300,-68.9890,,,8,,401650000,-124
106744,106744,UT,DS,1,0,0,,,07:15:41 30-Aug-2016,NP,,,,,,,,401650000,-125
106744,106744,UT,DS,1,0,0,,,07:15:41 30-Aug-2016,P,,,,,,,,401650000,-125
106744,106744,UT,DS,6,0,0,118,46,08:55:43 30-Aug-2016,NP,0,41.4893,-69.0900,47.1347,-96.3679,50,,401677425,-130
106744,106744,UT,DS,3,0,0,46,46,08:51:33 30-Aug-2016,SR,A,41.4734,-69.1563,48.1240,-33.6480,56,,401677425,-134
106744,106744,UT,DS,6,0,0,118,46,08:59:55 30-Aug-2016,P,0,41.4890,-69.0900,,,50,,401677425,-130
106744,106744,UT,DS,3,0,0,46,46,08:51:33 30-Aug-2016,R,A,41.4730,-69.1560,,,56,,401677425,-134
106744,106744,UT,DS,3,0,2,68,45,09:44:20 30-Aug-2016,NN,A,41.6977,-69.3798,31.9159,-24.2618,8,,401677525,-133
106744,106744,UT,DS,3,0,2,68,45,09:44:44 30-Aug-2016,N,A,41.6980,-69.3800,,,8,,401677525,-133
106744,106744,UT,DS,9,0,1,66,45,10:15:49 30-Aug-2016,NK,1,41.5027,-69.1609,37.0473,-47.4168,58,,401677429,-131
106744,106744,UT,DS,9,0,1,66,45,10:12:55 30-Aug-2016,K,1,41.5030,-69.1610,,,58,,401677429,-131
106744,106744,UT,DS,1,0,1,,,19:57:04 30-Aug-2016,NK,,,,,,,,401650000,-135
106744,106744,UT,DS,1,0,1,,,19:57:04 30-Aug-2016,K,,,,,,,,401650000,-135
106744,106744,UT,DS,1,0,0,,,21:03:59 30-Aug-2016,SR,,,,,,,,401650000,-134
106744,106744,UT,DS,1,0,0,,,21:03:59 30-Aug-2016,R,,,,,,,,401650000,-134
106744,106744,UT,DS,5,0,1,132,68,21:13:10 30-Aug-2016,NN,1,41.3668,-69.2841,47.3820,-39.5666,50,,401677434,-124
106744,106744,UT,DS,5,0,1,132,68,21:15:48 30-Aug-2016,N,1,41.3670,-69.2840,,,50,,401677434,-124
106744,106744,UT,DS,1,0,0,,,21:31:18 30-Aug-2016,NK,,,,,,,,401650000,-137
106744,106744,UT,DS,1,0,0,,,21:31:18 30-Aug-2016,K,,,,,,,,401650000,-137
106744,106744,UT,DS,5,0,1,150,77,22:45:11 30-Aug-2016,SR,0,41.3655,-69.3212,39.0248,-56.8477,58,,401677438,-124
106744,106744,UT,DS,5,0,1,150,77,22:41:28 30-Aug-2016,R,0,41.3660,-69.3210,,,58,,401677438,-124
106744,106744,UT,DS,5,2,0,,,22:53:22 30-Aug-2016,NN,0,41.3540,-69.3079,37.4991,-87.1238,58,,401677427,-127
106744,106744,UT,DS,5,2,0,,,22:57:59 30-Aug-2016,N,0,41.3540,-69.3080,,,58,,401677427,-127
106744,106744,UT,DS,1,0,0,,,23:13:24 30-Aug-2016,NK,,,,,,,,401650000,-131
106744,106744,UT,DS,1,0,0,,,23:13:24 30-Aug-2016,K,,,,,,,,401650000,-131
106744,106744,UT,DS,2,0,1,170,170,01:50:09 31-Aug-2016,MA,B,41.4464,-69.0642,39.6646,-78.4165,8,,401650000,-129
106744,106744,UT,DS,2,0,1,170,170,01:48:44 31-Aug-2016,A,B,41.4460,-69.0640,,,8,,401650000,-129
106744,106744,UT,DS,4,0,1,111,46,07:05:25 31-Aug-2016,NP,0,41.2126,-69.3497,36.0548,-43.8105,58,,401677390,-125
106744,106744,UT,DS,4,0,1,111,46,07:04:13 31-Aug-2016,P,0,41.2130,-69.3500,,,58,,401677390,-125
106744,106744,UT,DS,1,0,0,,,20:13:03 31-Aug-2016,NP,,,,,,,,401650000,-137
106744,106744,UT,DS,1,0,0,,,20:13:03 31-Aug-2016,P,,,,,,,,401650000,-137
