DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
132346,132346,,SPOT,,,00:03:04 01-Jan-2014,,B,12.1630,-73.0180,,,,,27520,3.232,,0.236,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,02:10:21 01-Jan-2014,,B,12.1810,-73.0240,,,,,27520,3.264,,0.180,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,07:28:16 01-Jan-2014,,0,12.1970,-73.1130,,,,,27520,3.296,,0.176,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,07:29:12 01-Jan-2014,,0,12.1970,-73.1130,,,,,27520,3.280,,0.172,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,07:32:05 01-Jan-2014,,0,12.1970,-73.1130,,,,,27520,3.280,,0.176,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,07:32:50 01-Jan-2014,,0,12.1970,-73.1130,,,,,27520,3.280,,0.168,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,09:09:32 01-Jan-2014,,B,12.2100,-73.1110,,,,,27776,3.280,,0.184,25.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,00:50:04 02-Jan-2014,,B,12.1940,-73.1090,,,,,27776,3.264,,0.176,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,01:52:32 02-Jan-2014,,A,12.2060,-73.0380,,,,,27776,3.264,,0.180,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,01:53:32 02-Jan-2014,,A,12.2060,-73.0380,,,,,27776,3.248,,0.192,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,01:54:17 02-Jan-2014,,A,12.2060,-73.0380,,,,,27776,3.216,,0.220,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,07:08:09 02-Jan-2014,,3,12.2790,-73.0190,,,,,27776,3.216,,0.236,-18.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,07:09:55 02-Jan-2014,,3,12.2790,-73.0190,,,,,27776,3.264,,0.172,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,07:11:56 02-Jan-2014,,3,12.2790,-73.0190,,,,,27776,3.136,,0.540,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,08:56:48 02-Jan-2014,,0,12.3460,-73.0410,,,,,27776,3.264,,0.176,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,09:05:33 02-Jan-2014,,0,12.3460,-73.0410,,,,,27776,3.296,,0.172,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,09:06:18 02-Jan-2014,,0,12.3460,-73.0410,,,,,27776,3.216,,0.228,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,09:31:45 02-Jan-2014,,A,12.3890,-73.0510,,,,,27776,3.232,,0.196,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,09:33:21 02-Jan-2014,,A,12.3890,-73.0510,,,,,27776,3.088,,0.332,32.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,09:44:52 02-Jan-2014,,A,12.3890,-73.0510,,,,,27776,3.280,,0.184,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,10:28:05 02-Jan-2014,,3,12.3710,-73.0620,,,,,28032,3.296,,0.176,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,10:28:50 02-Jan-2014,,3,12.3710,-73.0620,,,,,28032,3.264,,0.192,8.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,10:29:39 02-Jan-2014,,3,12.3710,-73.0620,,,,,28032,3.264,,0.180,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,10:30:36 02-Jan-2014,,3,12.3710,-73.0620,,,,,28032,3.248,,0.192,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,10:31:40 02-Jan-2014,,3,12.3710,-73.0620,,,,,28032,3.280,,0.164,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,10:32:25 02-Jan-2014,,3,12.3710,-73.0620,,,,,28032,3.104,,0.336,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,10:34:51 02-Jan-2014,,3,12.3710,-73.0620,,,,,28032,3.232,,0.308,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,00:38:21 03-Jan-2014,,B,12.3090,-73.0280,,,,,28032,3.280,,0.168,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,02:19:38 03-Jan-2014,,B,12.1930,-73.0640,,,,,28032,3.264,,0.188,25.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,02:22:20 03-Jan-2014,,B,12.1930,-73.0640,,,,,28032,3.232,,0.196,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,02:23:53 03-Jan-2014,,B,12.1950,-73.0440,,,,,28032,3.232,,0.208,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,02:29:17 03-Jan-2014,,B,12.1950,-73.0440,,,,,28032,3.264,,0.176,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,03:12:32 03-Jan-2014,,1,12.1730,-73.0930,,,,,28032,3.168,,0.260,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,03:13:19 03-Jan-2014,,1,12.1730,-73.0930,,,,,28032,3.040,,0.384,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,03:14:06 03-Jan-2014,,1,12.1730,-73.0930,,,,,28032,3.232,,0.200,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,03:15:45 03-Jan-2014,,1,12.1730,-73.0930,,,,,28032,3.264,,0.172,26.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,03:16:31 03-Jan-2014,,1,12.1730,-73.0930,,,,,28032,3.280,,0.172,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,03:17:16 03-Jan-2014,,1,12.1730,-73.0930,,,,,28032,3.264,,0.176,26.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,03:18:03 03-Jan-2014,,1,12.1730,-73.0930,,,,,28032,3.232,,0.216,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,03:18:50 03-Jan-2014,,1,12.1730,-73.0930,,,,,28032,3.280,,0.172,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
132346,132346,,SPOT,,,05:13:35 03-Jan-2014,,1,12.1490,-73.0940,,,,,28288,3.072,,0.196,-6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
