DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Thomas,141270,SPOT,DS,1,0,0,,,19:30:04 22-Oct-2015,NN,,,,,,,,401650000,-130
Thomas,141270,SPOT,DS,1,0,0,,,19:30:04 22-Oct-2015,N,,,,,,,,401650000,-130
Thomas,141270,SPOT,DS,1,0,0,,,02:20:41 23-Oct-2015,MB,,,,,,,,401650000,-127
Thomas,141270,SPOT,DS,1,0,0,,,02:20:41 23-Oct-2015,B,,,,,,,,401650000,-127
Thomas,141270,SPOT,DS,1,0,0,,,03:04:27 23-Oct-2015,MA,,,,,,,,401650000,-126
Thomas,141270,SPOT,DS,1,0,0,,,03:04:27 23-Oct-2015,A,,,,,,,,401650000,-126
Thomas,141270,SPOT,DS,4,0,1,70,50,07:32:41 23-Oct-2015,NP,,,,,,,,401650000,-125
Thomas,141270,SPOT,DS,4,0,1,70,50,07:32:41 23-Oct-2015,P,,,,,,,,401650000,-125
Thomas,141270,SPOT,DS,2,0,1,61,61,08:42:56 23-Oct-2015,SR,,,,,,,,401650000,-129
Thomas,141270,SPOT,DS,2,0,1,61,61,08:41:55 23-Oct-2015,R,,,,,,,,401650000,-129
Thomas,141270,SPOT,DS,3,0,0,113,49,09:29:16 23-Oct-2015,NN,A,35.3782,-41.9970,41.1412,-68.8745,,,401677283,-123
Thomas,141270,SPOT,DS,3,0,0,113,49,09:30:00 23-Oct-2015,N,A,35.3780,-41.9970,,,,,401677283,-123
Thomas,141270,SPOT,DS,3,0,2,48,47,10:27:01 23-Oct-2015,SR,A,41.1448,-68.8616,41.1448,-68.8616,8,,401677472,-128
Thomas,141270,SPOT,DS,3,0,2,48,47,10:27:02 23-Oct-2015,R,A,41.1450,-68.8620,,,8,,401677472,-128
Thomas,141270,SPOT,DS,8,0,0,109,46,11:09:36 23-Oct-2015,NN,2,41.1419,-68.8276,41.1419,-68.8276,58,,401677470,-127
Thomas,141270,SPOT,DS,8,0,0,109,46,11:19:10 23-Oct-2015,N,2,41.1420,-68.8280,,,58,,401677470,-127
Thomas,141270,SPOT,DS,10,0,1,70,46,11:28:10 23-Oct-2015,NK,3,41.1395,-68.8188,41.1395,-68.8188,50,,401677470,-125
Thomas,141270,SPOT,DS,10,0,1,70,46,11:31:03 23-Oct-2015,K,3,41.1390,-68.8190,,,50,,401677470,-125
Thomas,141270,SPOT,DS,4,0,0,62,46,12:03:06 23-Oct-2015,SR,1,41.1322,-68.8102,41.1322,-68.8102,58,,401677466,-132
Thomas,141270,SPOT,DS,4,0,0,62,46,12:03:18 23-Oct-2015,R,1,41.1320,-68.8100,,,58,,401677466,-132
Thomas,141270,SPOT,DS,2,0,0,48,48,12:50:35 23-Oct-2015,NN,B,41.1358,-68.7993,41.1358,-68.7993,8,,401677465,-137
Thomas,141270,SPOT,DS,2,0,0,48,48,12:50:12 23-Oct-2015,N,B,41.1360,-68.7990,,,8,,401677465,-137
Thomas,141270,SPOT,DS,1,0,0,,,12:57:15 23-Oct-2015,MB,B,41.1336,-68.7931,41.1336,-68.7931,,,401677482,-135
Thomas,141270,SPOT,DS,1,0,0,,,12:57:15 23-Oct-2015,B,B,41.1340,-68.7930,,,,,401677482,-135
Thomas,141270,SPOT,DS,1,0,0,,,13:38:43 23-Oct-2015,MA,B,41.1318,-68.7842,41.1318,-68.7842,8,,401677475,-131
Thomas,141270,SPOT,DS,1,0,0,,,13:38:44 23-Oct-2015,A,B,41.1320,-68.7840,,,8,,401677475,-131
Thomas,141270,SPOT,DS,5,0,1,167,105,14:35:27 23-Oct-2015,MB,0,41.0632,-68.7052,41.0632,-68.7052,48,,401677467,-125
Thomas,141270,SPOT,DS,5,0,1,167,105,14:41:06 23-Oct-2015,B,0,41.0630,-68.7050,,,48,,401677467,-125
Thomas,141270,SPOT,DS,2,0,1,47,47,15:20:45 23-Oct-2015,MA,B,41.0363,-68.6919,41.0363,-68.6919,8,,401677473,-125
Thomas,141270,SPOT,DS,2,0,1,47,47,15:20:22 23-Oct-2015,A,B,41.0360,-68.6920,,,8,,401677473,-125
Thomas,141270,SPOT,DS,1,0,0,,,17:03:49 23-Oct-2015,MA,B,40.9846,-68.6327,40.9846,-68.6327,8,,401677484,-133
Thomas,141270,SPOT,DS,1,0,0,,,17:03:49 23-Oct-2015,A,B,40.9850,-68.6330,,,8,,401677484,-133
Thomas,141270,SPOT,DS,5,0,0,169,48,17:16:12 23-Oct-2015,NP,3,41.0080,-68.7686,41.0080,-68.7686,60,,401677466,-127
Thomas,141270,SPOT,DS,5,0,0,169,48,17:20:27 23-Oct-2015,P,3,41.0080,-68.7690,,,60,,401677466,-127
Thomas,141270,SPOT,DS,6,0,1,134,57,18:56:51 23-Oct-2015,NP,2,41.0270,-68.7577,41.0270,-68.7577,48,,401677468,-122
Thomas,141270,SPOT,DS,6,0,1,134,57,18:59:27 23-Oct-2015,P,2,41.0270,-68.7580,,,48,,401677468,-122
Thomas,141270,SPOT,DS,3,0,0,92,69,21:04:04 23-Oct-2015,NN,A,41.0817,-68.8231,41.0817,-68.8231,8,,401677470,-128
Thomas,141270,SPOT,DS,3,0,0,92,69,21:03:49 23-Oct-2015,N,A,41.0820,-68.8230,,,8,,401677470,-128
Thomas,141270,SPOT,DS,5,0,1,104,47,21:08:52 23-Oct-2015,NK,3,41.1039,-68.8001,41.1039,-68.8001,50,,401677470,-123
Thomas,141270,SPOT,DS,5,0,1,104,47,21:11:06 23-Oct-2015,K,3,41.1040,-68.8000,,,50,,401677470,-123
Thomas,141270,SPOT,DS,8,0,2,57,46,22:37:53 23-Oct-2015,NN,2,41.1682,-68.7768,41.1682,-68.7768,58,,401677468,-125
Thomas,141270,SPOT,DS,7,0,0,51,46,22:38:18 23-Oct-2015,SR,1,41.1649,-68.7819,41.1649,-68.7819,40,,401677465,-120
Thomas,141270,SPOT,DS,8,0,2,57,46,22:41:39 23-Oct-2015,N,2,41.1680,-68.7770,,,58,,401677468,-125
Thomas,141270,SPOT,DS,7,0,0,51,46,22:40:02 23-Oct-2015,R,1,41.1650,-68.7820,,,40,,401677465,-120
Thomas,141270,SPOT,DS,1,0,0,,,23:29:12 23-Oct-2015,MA,B,41.1782,-68.7663,41.1782,-68.7663,8,,401677472,-129
Thomas,141270,SPOT,DS,1,0,0,,,23:29:13 23-Oct-2015,A,B,41.1780,-68.7660,,,8,,401677472,-129
Thomas,141270,SPOT,DS,2,0,1,47,47,00:10:04 24-Oct-2015,SR,B,41.2193,-68.7026,41.2193,-68.7026,8,,401677474,-134
Thomas,141270,SPOT,DS,2,0,1,47,47,00:09:41 24-Oct-2015,R,B,41.2190,-68.7030,,,8,,401677474,-134
Thomas,141270,SPOT,DS,7,0,0,71,46,01:00:59 24-Oct-2015,MA,2,41.2116,-68.7081,41.2116,-68.7081,58,,401677470,-118
Thomas,141270,SPOT,DS,7,0,0,71,46,01:06:58 24-Oct-2015,A,2,41.2120,-68.7080,,,58,,401677470,-118
Thomas,141270,SPOT,DS,1,0,1,,,08:14:39 24-Oct-2015,SR,B,41.3142,-68.5251,41.3142,-68.5251,8,,401677464,-135
Thomas,141270,SPOT,DS,1,0,1,,,08:14:39 24-Oct-2015,R,B,41.3140,-68.5250,,,8,,401677464,-135
Thomas,141270,SPOT,DS,1,0,1,,,09:01:24 24-Oct-2015,NP,B,41.2378,-68.6441,41.2378,-68.6441,8,,401677473,-131
Thomas,141270,SPOT,DS,1,0,1,,,09:01:24 24-Oct-2015,P,B,41.2380,-68.6440,,,8,,401677473,-131
