DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
106747,106747,UT,01:39:00 19-Oct-2016,,,,,,CRC 10.14,01:39:00 19-Oct-2016,Status,10,0,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106747,106747,UT,01:39:00 19-Oct-2016,,,,,,CRC 10.14,01:39:00 19-Oct-2016,Status,10,0,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106747,106747,UT,03:20:33 19-Oct-2016,,,B,41.3092,-69.3554,CRC 10.2,03:20:33 19-Oct-2016,Status,42,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106747,106747,UT,03:20:33 19-Oct-2016,,,B,41.3090,-69.3550,CRC 10.2,03:20:33 19-Oct-2016,Status,42,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106747,106747,UT,06:08:45 19-Oct-2016,,,B,41.5848,-68.9413,CRC 12.6,06:08:45 19-Oct-2016,Status,28,239,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106747,106747,UT,06:08:45 19-Oct-2016,,,B,41.5850,-68.9410,CRC 12.6,06:08:45 19-Oct-2016,Status,28,239,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106747,106747,UT,07:44:38 19-Oct-2016,,,B,41.2622,-70.5994,CRC 36.163,00:54:07 23-Oct-2016,Status,68,144,90,11,232,136,34,228,235,131,97,221,254,114,68,13,53,66,140,124,145,193,98,,,,,,,,,
106747,106747,UT,07:44:38 19-Oct-2016,,,B,41.2620,-70.5990,CRC 36.163,00:54:07 23-Oct-2016,Status,68,144,90,11,232,136,34,228,235,131,97,221,254,114,68,13,53,66,140,124,145,193,98,,,,,,,,,
106747,106747,UT,09:38:25 19-Oct-2016,,,,,,CRC 109.159,09:38:25 19-Oct-2016,Status,77,176,90,11,232,136,34,164,48,56,57,73,24,195,133,151,49,18,148,131,185,158,155,,,,,,,,,
106747,106747,UT,09:38:25 19-Oct-2016,,,,,,CRC 109.159,09:38:25 19-Oct-2016,Status,77,176,90,11,232,136,34,164,48,56,57,73,24,195,133,151,49,18,148,131,185,158,155,,,,,,,,,
106747,106747,UT,19:19:24 19-Oct-2016,,,Z,38.5379,-79.6121,CRC 10.9,19:19:24 19-Oct-2016,Status,10,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
