DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
106747,106747,UT,DS,8,1,0,,,22:48:16 17-Aug-2016,SR,2,41.5321,-70.6738,41.5321,-70.6738,50,,401677414,-120
106747,106747,UT,DS,8,1,0,,,22:49:22 17-Aug-2016,R,2,41.5320,-70.6740,,,50,,401677414,-120
106747,106747,UT,DS,4,0,0,45,45,23:56:07 18-Oct-2016,SR,0,45.8117,-91.9505,45.8117,-91.9505,40,,401677646,-125
106747,106747,UT,DS,4,0,0,45,45,23:56:30 18-Oct-2016,R,0,45.8120,-91.9500,,,40,,401677646,-125
106747,106747,UT,DS,1,0,0,,,23:55:46 18-Oct-2016,MA,,,,,,,,401650000,-132
106747,106747,UT,DS,1,0,0,,,23:55:46 18-Oct-2016,A,,,,,,,,401650000,-132
106747,106747,UT,DS,3,0,1,190,44,01:44:37 19-Oct-2016,MA,,,,,,,,401650000,-129
106747,106747,UT,DS,3,0,1,190,44,01:39:00 19-Oct-2016,A,,,,,,,,401650000,-129
106747,106747,UT,DS,2,0,1,54,54,03:20:59 19-Oct-2016,MA,B,41.3092,-69.3554,31.4581,-118.7435,8,,401677646,-132
106747,106747,UT,DS,2,0,1,54,54,03:20:33 19-Oct-2016,A,B,41.3090,-69.3550,,,8,,401677646,-132
106747,106747,UT,DS,2,0,1,115,115,06:07:47 19-Oct-2016,NP,B,41.5848,-68.9413,30.7022,-15.6058,8,,401677646,-136
106747,106747,UT,DS,2,0,1,115,115,06:06:50 19-Oct-2016,P,B,41.5850,-68.9410,,,8,,401677646,-136
106747,106747,UT,DS,2,0,1,59,59,07:44:08 19-Oct-2016,NP,B,41.2622,-70.5994,38.5518,-60.8334,8,,401677646,-128
106747,106747,UT,DS,2,0,1,59,59,07:43:39 19-Oct-2016,P,B,41.2620,-70.5990,,,8,,401677646,-128
106747,106747,UT,DS,1,0,1,,,09:38:25 19-Oct-2016,SR,,,,,,,,401650000,-127
106747,106747,UT,DS,1,0,1,,,09:38:25 19-Oct-2016,R,,,,,,,,401650000,-127
106747,106747,UT,DS,3,0,0,89,44,17:31:30 19-Oct-2016,NP,A,41.3758,-68.7722,48.7769,-30.3325,,,401677584,-135
106747,106747,UT,DS,3,0,0,89,44,17:30:45 19-Oct-2016,P,A,41.3760,-68.7720,,,,,401677584,-135
106747,106747,UT,DS,4,0,1,48,43,19:18:57 19-Oct-2016,NP,Z,38.5379,-79.6121,41.3681,-66.0752,30,,401677590,-128
106747,106747,UT,DS,4,0,1,48,43,19:19:24 19-Oct-2016,P,Z,38.5380,-79.6120,,,30,,401677590,-128
106747,106747,UT,DS,1,0,0,,,07:41:02 20-Oct-2016,NP,,,,,,,,401650000,-133
106747,106747,UT,DS,1,0,0,,,07:41:02 20-Oct-2016,P,,,,,,,,401650000,-133
106747,106747,UT,DS,1,0,0,,,09:02:48 20-Oct-2016,SR,,,,,,,,401650000,-130
106747,106747,UT,DS,1,0,0,,,09:02:48 20-Oct-2016,R,,,,,,,,401650000,-130
106747,106747,UT,DS,1,0,1,,,09:21:19 20-Oct-2016,NP,,,,,,,,401650000,-136
106747,106747,UT,DS,1,0,1,,,09:21:19 20-Oct-2016,P,,,,,,,,401650000,-136
106747,106747,UT,DS,6,0,1,88,43,22:54:01 20-Oct-2016,SR,0,41.8477,-68.3027,40.7841,-62.8620,48,,401677584,-125
106747,106747,UT,DS,6,0,1,88,43,22:56:59 20-Oct-2016,R,0,41.8480,-68.3030,,,48,,401677584,-125
106747,106747,UT,DS,5,0,1,171,89,23:06:29 20-Oct-2016,NN,0,41.8393,-68.3147,37.2441,-90.1889,56,,401677585,-124
106747,106747,UT,DS,5,0,1,171,89,23:05:58 20-Oct-2016,N,0,41.8390,-68.3150,,,56,,401677585,-124
106747,106747,UT,DS,1,0,1,,,23:21:08 20-Oct-2016,MA,,,,,,,,401650000,-132
106747,106747,UT,DS,1,0,1,,,23:21:08 20-Oct-2016,A,,,,,,,,401650000,-132
106747,106747,UT,DS,3,0,1,88,44,23:45:14 20-Oct-2016,NK,A,41.6898,-68.3235,31.6662,-118.2094,4,,401677655,-132
106747,106747,UT,DS,3,0,1,88,44,23:44:31 20-Oct-2016,K,A,41.6900,-68.3240,,,4,,401677655,-132
106747,106747,UT,DS,5,0,3,95,49,00:32:17 21-Oct-2016,SR,0,41.8547,-68.2762,49.9510,-110.3230,48,,401677577,-132
106747,106747,UT,DS,5,0,3,95,49,00:33:59 21-Oct-2016,R,0,41.8550,-68.2760,,,48,,401677577,-132
106747,106747,UT,DS,4,0,2,132,88,00:59:36 21-Oct-2016,MA,1,41.8802,-68.2921,45.0109,-52.8501,56,,401677580,-124
106747,106747,UT,DS,4,0,2,132,88,01:01:27 21-Oct-2016,A,1,41.8800,-68.2920,,,56,,401677580,-124
106747,106747,UT,DS,6,0,3,121,44,01:49:29 21-Oct-2016,MB,2,41.8885,-68.3110,40.2387,-77.2085,68,,401677577,-127
106747,106747,UT,DS,6,0,3,121,44,01:49:02 21-Oct-2016,B,2,41.8890,-68.3110,,,68,,401677577,-127
106747,106747,UT,DS,2,0,1,44,44,17:15:16 21-Oct-2016,NP,B,41.7882,-68.6701,51.5772,-20.9353,,,401677578,-139
106747,106747,UT,DS,2,0,1,44,44,17:14:54 21-Oct-2016,P,B,41.7880,-68.6700,,,,,401677578,-139
106747,106747,UT,DS,4,0,1,103,43,18:51:30 21-Oct-2016,NP,B,42.0964,-68.5700,42.1850,-68.1329,,,401677575,-125
106747,106747,UT,DS,4,0,1,103,43,18:54:07 21-Oct-2016,P,B,42.0960,-68.5700,,,,,401677575,-125
106747,106747,UT,DS,8,1,0,,,22:22:16 21-Oct-2016,SR,2,42.0839,-68.5033,37.9672,-47.9200,50,,401677582,-124
106747,106747,UT,DS,8,1,0,,,22:25:12 21-Oct-2016,R,2,42.0840,-68.5030,,,50,,401677582,-124
106747,106747,UT,DS,1,0,0,,,23:00:10 21-Oct-2016,NN,,,,,,,,401650000,-135
106747,106747,UT,DS,1,0,0,,,23:00:10 21-Oct-2016,N,,,,,,,,401650000,-135
106747,106747,UT,DS,2,0,0,51,51,23:16:45 21-Oct-2016,NK,B,42.0461,-68.5702,34.5328,-106.7370,8,,401677582,-131
106747,106747,UT,DS,2,0,0,51,51,23:16:20 21-Oct-2016,K,B,42.0460,-68.5700,,,8,,401677582,-131
106747,106747,UT,DS,7,1,2,,,00:04:09 22-Oct-2016,SR,1,42.0521,-68.5387,46.8010,-95.2710,58,,401677580,-125
106747,106747,UT,DS,7,1,2,,,00:03:38 22-Oct-2016,R,1,42.0520,-68.5390,,,58,,401677580,-125
106747,106747,UT,DS,1,0,0,,,00:38:46 22-Oct-2016,MA,,,,,,,,401650000,-126
106747,106747,UT,DS,1,0,0,,,00:38:46 22-Oct-2016,A,,,,,,,,401650000,-126
106747,106747,UT,DS,1,0,1,,,22:48:17 22-Oct-2016,NN,,,,,,,,401650000,-137
106747,106747,UT,DS,1,0,1,,,22:48:17 22-Oct-2016,N,,,,,,,,401650000,-137
106747,106747,UT,DS,2,0,0,58,58,22:51:16 22-Oct-2016,NK,B,42.1275,-68.9705,37.2027,-94.9457,,,401677580,-130
106747,106747,UT,DS,2,0,0,58,58,22:50:47 22-Oct-2016,K,B,42.1280,-68.9710,,,,,401677580,-130
106747,106747,UT,DS,1,0,1,,,23:36:18 22-Oct-2016,SR,,,,,,,,401650000,-135
106747,106747,UT,DS,1,0,1,,,23:36:18 22-Oct-2016,R,,,,,,,,401650000,-135
106747,106747,UT,DS,4,0,1,86,49,01:55:09 23-Oct-2016,MA,1,42.0083,-68.9798,39.8468,-80.0724,50,,401650000,-127
106747,106747,UT,DS,4,0,1,86,49,01:53:01 23-Oct-2016,A,1,42.0080,-68.9800,,,50,,401650000,-127
106747,106747,UT,DS,15,5,3,,,01:30:58 24-Oct-2016,MA,B,42.2684,-68.3214,41.7405,-71.8067,,,401677600,-132
106747,106747,UT,DS,15,5,3,,,01:41:01 24-Oct-2016,A,B,42.2680,-68.3210,,,,,401677600,-132
106747,106747,UT,DS,1,0,1,,,03:18:37 24-Oct-2016,MA,,,,,,,,401650000,-136
106747,106747,UT,DS,1,0,1,,,03:18:37 24-Oct-2016,A,,,,,,,,401650000,-136
106747,106747,UT,DS,7,2,2,,,06:50:38 24-Oct-2016,NP,0,41.8601,-69.5537,34.6957,-35.0726,56,,401650000,-132
106747,106747,UT,DS,7,2,2,,,06:46:07 24-Oct-2016,P,0,41.8600,-69.5540,,,56,,401650000,-132
106747,106747,UT,DS,3,1,0,,,08:28:32 24-Oct-2016,NP,A,41.8411,-69.5494,44.5881,-82.8316,5,,401677602,-127
106747,106747,UT,DS,3,1,0,,,08:30:49 24-Oct-2016,P,A,41.8410,-69.5490,,,5,,401677602,-127
106747,106747,UT,DS,4,0,0,87,48,18:16:40 24-Oct-2016,NP,0,41.6477,-69.4479,45.3410,-50.7194,58,,401677583,-127
106747,106747,UT,DS,4,0,0,87,48,18:16:33 24-Oct-2016,P,0,41.6480,-69.4480,,,58,,401677583,-127
106747,106747,UT,DS,4,0,0,61,43,23:34:58 24-Oct-2016,MA,0,41.6624,-69.4596,52.3591,-11.6288,58,,401677563,-127
106747,106747,UT,DS,4,0,0,61,43,23:35:46 24-Oct-2016,A,0,41.6620,-69.4600,,,58,,401677563,-127
106747,106747,UT,DS,3,0,0,88,45,23:45:25 24-Oct-2016,NK,A,41.5687,-69.4920,32.0244,-117.3734,56,,401677596,-133
106747,106747,UT,DS,3,0,0,45,45,23:46:09 24-Oct-2016,K,A,41.5690,-69.4920,,,6,,401677563,-133
106747,106747,UT,DS,1,0,1,,,23:58:40 24-Oct-2016,NN,,,,,,,,401650000,-135
106747,106747,UT,DS,1,0,1,,,23:58:40 24-Oct-2016,N,,,,,,,,401650000,-135
106747,106747,UT,DS,5,1,0,,,00:07:49 25-Oct-2016,SR,1,41.5548,-69.4635,47.0889,-97.8311,55,,401677596,-130
106747,106747,UT,DS,5,1,0,,,00:09:20 25-Oct-2016,R,1,41.5550,-69.4630,,,55,,401677597,-130
106747,106747,UT,DS,8,1,2,,,01:15:19 25-Oct-2016,MA,0,41.5443,-69.4370,43.3578,-59.9912,58,,401677596,-134
106747,106747,UT,DS,8,1,2,,,01:09:18 25-Oct-2016,A,0,41.5440,-69.4370,,,58,,401677597,-134
106747,106747,UT,DS,2,0,0,251,251,06:27:11 26-Oct-2016,P,B,41.2870,-69.2770,,,,,401677594,-137
106747,106747,UT,DS,11,3,1,,,08:09:54 26-Oct-2016,P,0,41.2370,-69.2440,,,50,,401677594,-126
106747,106747,UT,DS,7,1,1,,,09:15:35 26-Oct-2016,R,0,41.2440,-69.3010,,,48,,401677600,-126
106747,106747,UT,DS,2,0,0,99,99,17:57:25 26-Oct-2016,P,B,41.0800,-69.1810,,,8,,401677594,-129
106747,106747,UT,DS,6,1,1,,,19:37:30 26-Oct-2016,P,0,41.0630,-69.1120,,,58,,401677594,-129
106747,106747,UT,DS,3,0,1,139,96,22:53:31 26-Oct-2016,K,A,41.0800,-69.0450,,,8,,401677609,-125
106747,106747,UT,DS,3,2,0,,,23:12:07 26-Oct-2016,R,,,,,,,,,
106747,106747,UT,DS,1,0,0,,,17:48:12 27-Oct-2016,P,,,,,,,,,
106747,106747,UT,DS,1,0,1,,,00:12:05 28-Oct-2016,A,,,,,,,,,
106747,106747,UT,DS,1,0,1,,,02:43:42 28-Oct-2016,B,,,,,,,,,
106747,106747,UT,DS,1,0,1,,,11:47:31 28-Oct-2016,N,,,,,,,,,
106747,106747,UT,DS,1,0,0,,,13:29:14 28-Oct-2016,N,,,,,,,,,
106747,106747,UT,DS,2,0,1,329,329,17:31:49 28-Oct-2016,P,B,41.0200,-68.6650,,,,,401677594,-135
106747,106747,UT,DS,3,0,1,73,57,19:06:48 28-Oct-2016,P,,,,,,,,,-129
106747,106747,UT,DS,2,0,0,44,44,20:27:39 28-Oct-2016,K,,,,,,,,,-135
106747,106747,UT,DS,1,0,0,,,21:36:45 28-Oct-2016,N,,,,,,,,,
106747,106747,UT,DS,8,1,0,,,22:05:09 28-Oct-2016,K,0,40.8660,-68.6570,,,58,,401677578,-125
106747,106747,UT,DS,6,0,0,93,44,22:06:02 28-Oct-2016,R,2,40.8630,-68.6440,,,58,,401677578,-127
106747,106747,UT,DS,2,0,0,134,134,23:15:50 28-Oct-2016,N,B,40.8530,-68.6610,,,8,,401677581,-129
106747,106747,UT,DS,1,0,0,,,23:44:09 28-Oct-2016,K,,,,,,,,,
106747,106747,UT,DS,4,1,0,,,23:46:22 28-Oct-2016,R,3,40.8520,-68.6400,,,68,,401677581,-130
106747,106747,UT,DS,1,0,0,,,23:55:45 28-Oct-2016,A,,,,,,,,,
106747,106747,UT,DS,2,0,0,48,48,00:42:00 29-Oct-2016,B,B,40.8660,-68.7510,,,8,,401677581,-131
106747,106747,UT,DS,3,0,0,68,44,10:27:40 30-Oct-2016,R,A,40.3340,-68.2120,,,,,401677599,-136
106747,106747,UT,DS,5,0,1,59,47,11:33:03 30-Oct-2016,K,0,40.0050,-68.7040,,,40,,401677561,-129
106747,106747,UT,DS,2,0,0,44,44,13:02:55 30-Oct-2016,N,B,40.1230,-68.7610,,,,,401677581,-135
106747,106747,UT,DS,4,1,0,,,15:08:20 30-Oct-2016,A,1,40.0500,-68.8070,,,50,,401677546,-119
106747,106747,UT,DS,2,0,0,491,491,17:09:11 30-Oct-2016,P,B,39.9950,-68.7930,,,8,,401677546,-137
106747,106747,UT,DS,1,0,0,,,12:47:01 31-Oct-2016,K,,,,,,,,,
106747,106747,UT,DS,7,0,2,54,44,12:51:30 31-Oct-2016,N,0,39.9010,-68.9900,,,50,,401677517,-129
106747,106747,UT,DS,1,0,0,,,14:52:08 31-Oct-2016,A,,,,,,,,,
106747,106747,UT,DS,3,0,1,56,44,22:42:19 31-Oct-2016,N,,,,,,,,,-131
106747,106747,UT,DS,1,0,1,,,01:23:53 01-Nov-2016,B,,,,,,,,,
106747,106747,UT,DS,6,0,2,65,44,02:13:17 01-Nov-2016,A,0,39.7440,-69.2450,,,40,,401677532,-125
106747,106747,UT,DS,4,0,0,44,43,07:02:05 01-Nov-2016,P,0,39.5890,-69.4540,,,40,,401677428,-125
106747,106747,UT,DS,1,0,0,,,09:26:02 01-Nov-2016,R,,,,,,,,,
106747,106747,UT,DS,1,0,0,,,22:28:13 01-Nov-2016,N,,,,,,,,,
106747,106747,UT,DS,1,0,0,,,22:59:05 03-Nov-2016,K,,,,,,,,,
106747,106747,UT,DS,3,0,1,167,98,06:24:28 04-Nov-2016,P,,,,,,,,,-135
106747,106747,UT,DS,1,0,0,,,08:04:17 04-Nov-2016,P,,,,,,,,,
106747,106747,UT,DS,1,0,1,,,22:31:33 04-Nov-2016,K,,,,,,,,,
106747,106747,UT,DS,6,0,1,77,44,19:20:19 05-Nov-2016,P,0,39.7540,-71.1210,,,50,,401677545,-124
106747,106747,UT,DS,5,0,0,168,46,07:33:42 07-Nov-2016,P,1,39.7350,-71.5810,,,50,,401677560,-129
106747,106747,UT,DS,2,0,0,136,136,11:20:57 07-Nov-2016,R,B,39.7510,-71.5830,,,8,,401677560,-129
106747,106747,UT,DS,1,0,1,,,17:15:11 07-Nov-2016,P,,,,,,,,,
106747,106747,UT,DS,3,0,0,44,44,07:23:39 08-Nov-2016,P,A,39.6900,-71.6560,,,,,401677561,-128
106747,106747,UT,DS,9,2,0,,,09:31:47 08-Nov-2016,K,1,39.6850,-71.6470,,,56,,401677559,-132
106747,106747,UT,DS,1,0,0,,,13:03:29 08-Nov-2016,N,,,,,,,,,
106747,106747,UT,DS,7,1,1,,,18:41:49 08-Nov-2016,P,,,,,,,,,-124
106747,106747,UT,DS,1,0,0,,,22:36:43 08-Nov-2016,K,,,,,,,,,
106747,106747,UT,DS,2,0,0,123,123,22:45:09 08-Nov-2016,N,B,39.6750,-71.6540,,,8,,401677562,-123
106747,106747,UT,DS,2,0,0,463,463,02:44:21 09-Nov-2016,A,B,39.6800,-71.6440,,,8,,401677562,-129
106747,106747,UT,DS,3,1,0,,,20:57:44 09-Nov-2016,N,,,,,,,,,
106747,106747,UT,DS,8,0,2,96,44,22:06:17 09-Nov-2016,K,1,39.6340,-71.6840,,,58,,401677556,-129
106747,106747,UT,DS,5,0,0,115,44,22:33:34 09-Nov-2016,R,1,39.6370,-71.6730,,,56,,401677554,-125
106747,106747,UT,DS,6,0,1,109,44,22:33:08 09-Nov-2016,N,1,39.6140,-71.7820,,,56,,401677558,-124
106747,106747,UT,DS,1,0,0,,,07:01:08 10-Nov-2016,P,,,,,,,,,
106747,106747,UT,DS,1,0,0,,,08:40:37 10-Nov-2016,P,,,,,,,,,
106747,106747,UT,DS,2,0,0,45,45,09:50:25 10-Nov-2016,R,B,39.6190,-71.7500,,,8,,401677556,-126
106747,106747,UT,DS,2,0,0,53,53,10:56:15 10-Nov-2016,N,B,39.5950,-71.8080,,,,,401677556,-132
106747,106747,UT,DS,1,0,1,,,16:19:14 10-Nov-2016,A,,,,,,,,,
106747,106747,UT,DS,2,0,0,99,99,20:02:24 10-Nov-2016,P,B,39.4210,-71.9350,,,,,401677556,-132
106747,106747,UT,DS,2,0,0,89,89,10:50:11 11-Nov-2016,N,B,39.4620,-72.0830,,,,,401677556,-129
106747,106747,UT,DS,4,0,1,61,45,10:53:59 11-Nov-2016,R,0,39.2560,-72.1170,,,40,,401677534,-127
106747,106747,UT,DS,1,0,0,,,22:10:40 11-Nov-2016,N,,,,,,,,,
106747,106747,UT,DS,2,0,1,88,88,23:13:44 11-Nov-2016,R,,,,,,,,,-131
106747,106747,UT,DS,8,0,3,57,44,06:36:57 12-Nov-2016,P,,,,,,,,,-135
106747,106747,UT,DS,7,1,3,,,08:46:51 12-Nov-2016,R,0,39.5160,-71.8610,,,58,,401677560,-132
106747,106747,UT,DS,1,0,0,,,13:59:34 12-Nov-2016,A,,,,,,,,,
106747,106747,UT,DS,8,2,1,,,22:30:45 12-Nov-2016,K,1,39.5320,-71.6650,,,50,,401677564,-127
106747,106747,UT,DS,10,1,3,,,22:37:24 12-Nov-2016,R,1,39.5210,-71.6390,,,56,,401677565,-127
106747,106747,UT,DS,1,0,1,,,00:20:58 13-Nov-2016,R,,,,,,,,,
106747,106747,UT,DS,1,0,0,,,09:55:37 13-Nov-2016,R,,,,,,,,,
106747,106747,UT,DS,7,0,4,97,43,17:50:19 13-Nov-2016,P,0,39.3290,-71.7110,,,56,,401677564,-132
106747,106747,UT,DS,1,0,0,,,23:52:28 13-Nov-2016,R,,,,,,,,,
106747,106747,UT,DS,2,0,2,45,45,01:03:53 14-Nov-2016,A,B,39.2620,-71.6880,,,8,,401677555,-127
106747,106747,UT,DS,3,0,0,68,46,02:38:05 14-Nov-2016,A,A,39.2190,-71.7670,,,8,,401677541,-126
106747,106747,UT,DS,2,0,1,97,97,17:42:08 14-Nov-2016,P,B,39.0050,-71.8710,,,,,401677555,-137
106747,106747,UT,DS,1,0,0,,,07:43:44 15-Nov-2016,P,,,,,,,,,
106747,106747,UT,DS,1,0,0,,,17:29:11 15-Nov-2016,P,,,,,,,,,
106747,106747,UT,DS,2,0,2,47,47,07:29:04 16-Nov-2016,P,,,,,,,,,-127
106747,106747,UT,DS,2,0,0,135,135,15:11:29 16-Nov-2016,B,,,,,,,,,-133
106747,106747,UT,DS,2,0,0,276,276,20:48:40 16-Nov-2016,K,,,,,,,,,-132
106747,106747,UT,DS,1,0,0,,,21:12:08 16-Nov-2016,N,,,,,,,,,
106747,106747,UT,DS,1,0,0,,,22:13:59 16-Nov-2016,R,,,,,,,,,
106747,106747,UT,DS,1,0,0,,,09:28:19 17-Nov-2016,R,,,,,,,,,
