DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
106747,106747,UT,8/17/16 22:48,Argos,2,41.5321,-70.6738,251,601,105,101,,,,,,
106747,106747,UT,8/17/16 22:48,Argos,2,41.5321,-70.6738,251,601,105,101,,,,,,
106747,106747,UT,8/17/16 22:49,Argos,2,41.532,-70.674,,,,,,,,,,
106747,106747,UT,10/18/16 23:56,Argos,0,45.8117,-91.9505,10802,35356,3300,130,,,,,,
106747,106747,UT,10/18/16 23:56,Argos,0,45.812,-91.95,,,,,,,,,,
106747,106747,UT,10/19/16 3:20,Argos,B,41.309,-69.355,,,,,,,,,,Rate of Travel: 153.5 m/s
106747,106747,UT,10/19/16 6:06,Argos,B,41.585,-68.941,,,,,,,,,,Rate of Travel: 85.5 m/s
106747,106747,UT,10/19/16 7:43,Argos,B,41.262,-70.599,,,,,,,,,,Rate of Travel: 63.7 m/s
106747,106747,UT,10/19/16 17:30,Argos,A,41.376,-68.772,,,,,,,,,,Rate of Travel: 30.4 m/s
106747,106747,UT,10/19/16 19:18,Argos,Z,38.5379,-79.6121,997518,,,,,,,,,Rate of Travel: 18.6 m/s
106747,106747,UT,10/19/16 19:19,Argos,Z,38.538,-79.612,,,,,,,,,,Rate of Travel: 18.6 m/s
106747,106747,UT,10/20/16 22:54,Argos,0,41.8477,-68.3027,3581,16716,767,99,,,,,,
106747,106747,UT,10/20/16 22:56,Argos,0,41.848,-68.303,,,,,,,,,,
106747,106747,UT,10/20/16 23:05,Argos,0,41.839,-68.315,,,,,,,,,,
106747,106747,UT,10/20/16 23:06,Argos,0,41.8393,-68.3147,2432,6839,865,86,,,,,,
106747,106747,UT,10/20/16 23:44,Argos,A,41.69,-68.324,,,,,,,,,,
106747,106747,UT,10/20/16 23:45,Argos,A,41.6898,-68.3235,35614,195466,6489,170,,,,,,
106747,106747,UT,10/21/16 0:32,Argos,0,41.8547,-68.2762,4975,14716,1681,79,,,,,,
106747,106747,UT,10/21/16 0:33,Argos,0,41.855,-68.276,,,,,,,,,,
106747,106747,UT,10/21/16 0:59,Argos,1,41.8802,-68.2921,904,1900,430,99,,,,,,
106747,106747,UT,10/21/16 1:01,Argos,1,41.88,-68.292,,,,,,,,,,
106747,106747,UT,10/21/16 1:49,Argos,2,41.889,-68.311,,,,,,,,,,
106747,106747,UT,10/21/16 1:49,Argos,2,41.8885,-68.311,280,2423,32,87,,,,,,
106747,106747,UT,10/21/16 17:14,Argos,B,41.788,-68.67,,,,,,,,,,
106747,106747,UT,10/21/16 17:15,Argos,B,41.7882,-68.6701,47089,774969,2861,34,,,,,,
106747,106747,UT,10/21/16 18:51,Argos,B,42.0964,-68.57,198365,,,,,,,,,
106747,106747,UT,10/21/16 18:54,Argos,B,42.096,-68.57,,,,,,,,,,
106747,106747,UT,10/21/16 22:22,Argos,2,42.0839,-68.5033,345,582,204,113,,,,,,
106747,106747,UT,10/21/16 22:25,Argos,2,42.084,-68.503,,,,,,,,,,
106747,106747,UT,10/21/16 23:16,Argos,B,42.046,-68.57,,,,,,,,,,
106747,106747,UT,10/21/16 23:16,Argos,B,42.0461,-68.5702,4915,85718,281,56,,,,,,
106747,106747,UT,10/22/16 0:03,Argos,1,42.052,-68.539,,,,,,,,,,
106747,106747,UT,10/22/16 0:04,Argos,1,42.0521,-68.5387,688,1172,403,105,,,,,,
106747,106747,UT,10/22/16 22:50,Argos,B,42.128,-68.971,,,,,,,,,,
106747,106747,UT,10/22/16 22:51,Argos,B,42.1275,-68.9705,5319,73802,383,43,,,,,,
106747,106747,UT,10/23/16 1:53,Argos,1,42.008,-68.98,,,,,,,,,,
106747,106747,UT,10/23/16 1:55,Argos,1,42.0083,-68.9798,1161,7807,172,93,,,,,,
106747,106747,UT,10/24/16 1:30,Argos,B,42.2684,-68.3214,24777,419571,1463,56,,,,,,Lon > 4 deviations from mean
106747,106747,UT,10/24/16 6:46,Argos,0,41.86,-69.554,,,,,,,,,,
106747,106747,UT,10/24/16 6:50,Argos,0,41.8601,-69.5537,1521,1832,1262,139,,,,,,
106747,106747,UT,10/24/16 8:28,Argos,A,41.8411,-69.5494,3992,34101,467,105,,,,,,
106747,106747,UT,10/24/16 8:30,Argos,A,41.841,-69.549,,,,,,,,,,
106747,106747,UT,10/24/16 18:16,Argos,0,41.648,-69.448,,,,,,,,,,
106747,106747,UT,10/24/16 18:16,Argos,0,41.6477,-69.4479,2774,6107,1260,44,,,,,,
106747,106747,UT,10/24/16 23:34,Argos,0,41.6624,-69.4596,14046,51607,3823,175,,,,,,
106747,106747,UT,10/24/16 23:35,Argos,0,41.662,-69.46,,,,,,,,,,
106747,106747,UT,10/24/16 23:45,Argos,A,41.5687,-69.492,4056,25287,650,90,,,,,,
106747,106747,UT,10/25/16 0:07,Argos,1,41.5548,-69.4635,1388,5132,375,91,,,,,,
106747,106747,UT,10/25/16 0:09,Argos,1,41.555,-69.463,,,,,,,,,,
106747,106747,UT,10/25/16 1:09,Argos,0,41.544,-69.437,,,,,,,,,,
106747,106747,UT,10/25/16 1:15,Argos,0,41.5443,-69.437,2572,7368,897,91,,,,,,
106747,106747,UT,10/26/16 6:27,Argos,B,41.287,-69.277,,,,,,,,,,
106747,106747,UT,10/26/16 8:09,Argos,0,41.237,-69.244,,,,,,,,,,
106747,106747,UT,10/26/16 9:15,Argos,0,41.244,-69.301,,,,,,,,,,
106747,106747,UT,10/26/16 17:57,Argos,B,41.08,-69.181,,,,,,,,,,
106747,106747,UT,10/26/16 19:37,Argos,0,41.063,-69.112,,,,,,,,,,
106747,106747,UT,10/28/16 17:31,Argos,B,41.02,-68.665,,,,,,,,,,
106747,106747,UT,10/28/16 19:08,Argos,Z,42.342,-66.102,,,,,,,,,,Lat > 4 deviations from mean
106747,106747,UT,10/28/16 20:28,Argos,B,40.893,-68.607,,,,,,,,,,
106747,106747,UT,10/28/16 22:05,Argos,0,40.866,-68.657,,,,,,,,,,
106747,106747,UT,10/28/16 22:06,Argos,2,40.863,-68.644,,,,,,,,,,
106747,106747,UT,10/28/16 23:15,Argos,B,40.853,-68.661,,,,,,,,,,
106747,106747,UT,10/28/16 23:46,Argos,3,40.852,-68.64,,,,,,,,,,
106747,106747,UT,10/29/16 0:42,Argos,B,40.866,-68.751,,,,,,,,,,
106747,106747,UT,10/30/16 10:27,Argos,A,40.334,-68.212,,,,,,,,,,
106747,106747,UT,10/30/16 11:33,Argos,0,40.005,-68.704,,,,,,,,,,
106747,106747,UT,10/30/16 13:02,Argos,B,40.123,-68.761,,,,,,,,,,
106747,106747,UT,10/30/16 15:08,Argos,1,40.05,-68.807,,,,,,,,,,
106747,106747,UT,10/30/16 17:09,Argos,B,39.995,-68.793,,,,,,,,,,
106747,106747,UT,10/31/16 12:51,Argos,0,39.901,-68.99,,,,,,,,,,
106747,106747,UT,10/31/16 22:43,Argos,Z,39.75,-63.832,,,,,,,,,,
106747,106747,UT,11/1/16 2:13,Argos,0,39.744,-69.245,,,,,,,,,,
106747,106747,UT,11/1/16 7:02,Argos,0,39.589,-69.454,,,,,,,,,,
106747,106747,UT,11/4/16 6:27,Argos,A,39.546,-70.663,,,,,,,,,,
106747,106747,UT,11/5/16 19:20,Argos,0,39.754,-71.121,,,,,,,,,,
106747,106747,UT,11/7/16 7:33,Argos,1,39.735,-71.581,,,,,,,,,,
106747,106747,UT,11/7/16 11:20,Argos,B,39.751,-71.583,,,,,,,,,,
106747,106747,UT,11/8/16 7:23,Argos,A,39.69,-71.656,,,,,,,,,,
106747,106747,UT,11/8/16 9:31,Argos,1,39.685,-71.647,,,,,,,,,,
106747,106747,UT,11/8/16 18:47,Argos,0,39.713,-71.645,,,,,,,,,,
106747,106747,UT,11/8/16 22:45,Argos,B,39.675,-71.654,,,,,,,,,,
106747,106747,UT,11/9/16 2:44,Argos,B,39.68,-71.644,,,,,,,,,,
106747,106747,UT,11/9/16 20:56,Argos,A,39.561,-71.548,,,,,,,,,,
106747,106747,UT,11/9/16 22:06,Argos,1,39.634,-71.684,,,,,,,,,,
106747,106747,UT,11/9/16 22:33,Argos,1,39.614,-71.782,,,,,,,,,,
106747,106747,UT,11/9/16 22:33,Argos,1,39.637,-71.673,,,,,,,,,,
106747,106747,UT,11/10/16 9:50,Argos,B,39.619,-71.75,,,,,,,,,,
106747,106747,UT,11/10/16 10:56,Argos,B,39.595,-71.808,,,,,,,,,,
106747,106747,UT,11/10/16 20:02,Argos,B,39.421,-71.935,,,,,,,,,,
106747,106747,UT,11/11/16 10:50,Argos,B,39.462,-72.083,,,,,,,,,,
106747,106747,UT,11/11/16 10:53,Argos,0,39.256,-72.117,,,,,,,,,,Lat > 4 deviations from mean
106747,106747,UT,11/11/16 23:13,Argos,B,39.58,-72.281,,,,,,,,,,
106747,106747,UT,11/12/16 6:35,Argos,0,39.522,-71.88,,,,,,,,,,
106747,106747,UT,11/12/16 8:46,Argos,0,39.516,-71.861,,,,,,,,,,
106747,106747,UT,11/12/16 22:30,Argos,1,39.532,-71.665,,,,,,,,,,
106747,106747,UT,11/12/16 22:37,Argos,1,39.521,-71.639,,,,,,,,,,
106747,106747,UT,11/13/16 17:50,Argos,0,39.329,-71.711,,,,,,,,,,
106747,106747,UT,11/14/16 1:03,Argos,B,39.262,-71.688,,,,,,,,,,
106747,106747,UT,11/14/16 2:38,Argos,A,39.219,-71.767,,,,,,,,,,
106747,106747,UT,11/14/16 17:42,Argos,B,39.005,-71.871,,,,,,,,,,
106747,106747,UT,11/16/16 7:29,Argos,B,38.507,-72.473,,,,,,,,,,
106747,106747,UT,11/16/16 15:12,Argos,B,38.488,-72.597,,,,,,,,,,
106747,106747,UT,11/16/16 20:50,Argos,B,38.514,-72.675,,,,,,,,,,
106747,106747,UT,11/17/16 22:06,Argos,1,38.272,-73.035,,,,,,,,,,
106747,106747,UT,11/18/16 2:58,Argos,A,38.165,-73.047,,,,,,,,,,
106747,106747,UT,11/18/16 10:25,Argos,0,38.112,-73.205,,,,,,,,,,
106747,106747,UT,11/18/16 22:50,Argos,0,38,-73.344,,,,,,,,,,
106747,106747,UT,11/19/16 0:57,Argos,1,37.975,-73.352,,,,,,,,,,
106747,106747,UT,11/19/16 8:41,Argos,B,37.892,-73.459,,,,,,,,,,
106747,106747,UT,11/19/16 10:07,Argos,B,37.88,-73.449,,,,,,,,,,
106747,106747,UT,11/22/16 10:17,Argos,B,37.752,-73.758,,,,,,,,,,
106747,106747,UT,11/22/16 10:22,Argos,A,37.888,-73.853,,,,,,,,,,
106747,106747,UT,11/23/16 0:11,Argos,B,37.973,-73.78,,,,,,,,,,
106747,106747,UT,11/23/16 2:56,Argos,B,37.766,-74.09,,,,,,,,,,
106747,106747,UT,11/23/16 9:35,Argos,B,37.843,-73.965,,,,,,,,,,
106747,106747,UT,11/25/16 23:43,Argos,A,37.496,-73.996,,,,,,,,,,
106747,106747,UT,11/26/16 11:14,Argos,A,37.461,-74.086,,,,,,,,,,
106747,106747,UT,11/26/16 22:34,Argos,Z,37.636,-77.56,,,,,,,,,,
106747,106747,UT,11/26/16 23:21,Argos,1,37.446,-73.848,,,,,,,,,,
106747,106747,UT,11/26/16 23:42,Argos,1,37.447,-73.858,,,,,,,,,,
106747,106747,UT,11/28/16 1:11,Argos,A,37.108,-74.333,,,,,,,,,,
106747,106747,UT,11/29/16 23:45,Argos,1,36.383,-74.09,,,,,,,,,,
106747,106747,UT,11/29/16 23:47,Argos,B,36.399,-74.111,,,,,,,,,,
106747,106747,UT,11/30/16 2:05,Argos,0,36.583,-73.684,,,,,,,,,,
106747,106747,UT,11/30/16 19:36,Argos,1,37.429,-73.286,,,,,,,,,,
106747,106747,UT,11/30/16 23:21,Argos,B,37.475,-73.549,,,,,,,,,,
106747,106747,UT,12/1/16 22:47,Argos,0,37.295,-73.535,,,,,,,,,,
106747,106747,UT,12/1/16 22:56,Argos,A,37.292,-73.516,,,,,,,,,,
106747,106747,UT,12/2/16 1:28,Argos,1,37.334,-73.552,,,,,,,,,,
106747,106747,UT,12/2/16 22:16,Argos,1,37.258,-73.473,,,,,,,,,,
106747,106747,UT,12/3/16 1:03,Argos,B,37.255,-73.471,,,,,,,,,,
106747,106747,UT,12/3/16 2:44,Argos,A,37.273,-73.426,,,,,,,,,,
106747,106747,UT,12/3/16 19:03,Argos,0,37.139,-73.661,,,,,,,,,,
106747,106747,UT,12/3/16 22:57,Argos,1,37.123,-73.747,,,,,,,,,,
106747,106747,UT,12/3/16 23:25,Argos,0,37.155,-73.947,,,,,,,,,,
106747,106747,UT,12/4/16 1:35,Argos,B,36.737,-73.31,,,,,,,,,,
106747,106747,UT,12/4/16 2:26,Argos,A,37.092,-73.935,,,,,,,,,,
106747,106747,UT,12/5/16 7:16,Argos,1,36.755,-74.505,,,,,,,,,,
106747,106747,UT,12/5/16 10:08,Argos,2,36.671,-74.524,,,,,,,,,,
106747,106747,UT,12/5/16 18:40,Argos,A,36.573,-74.362,,,,,,,,,,
106747,106747,UT,12/5/16 21:15,Argos,2,36.606,-74.262,,,,,,,,,,
106747,106747,UT,12/5/16 22:38,Argos,0,36.599,-74.256,,,,,,,,,,
106747,106747,UT,12/5/16 22:54,Argos,0,36.608,-74.211,,,,,,,,,,
106747,106747,UT,12/6/16 0:02,Argos,0,36.599,-74.171,,,,,,,,,,
106747,106747,UT,12/6/16 0:04,Argos,A,37.196,-74.07,,,,,,,,,,
106747,106747,UT,12/6/16 0:17,Argos,B,36.597,-74.185,,,,,,,,,,
106747,106747,UT,12/6/16 22:22,Argos,1,37.091,-73.875,,,,,,,,,,
106747,106747,UT,12/6/16 22:31,Argos,0,37.041,-73.703,,,,,,,,,,
106747,106747,UT,12/6/16 23:30,Argos,2,37.116,-73.906,,,,,,,,,,
106747,106747,UT,12/7/16 20:00,Argos,B,37.251,-73.195,,,,,,,,,,
106747,106747,UT,12/8/16 18:05,Argos,A,37.496,-72.643,,,,,,,,,,
106747,106747,UT,12/8/16 23:39,Argos,3,32.504,-96.381,,,,,,,,,,Lat > 4 deviations from mean
106747,106747,UT,12/9/16 0:42,Argos,0,37.488,-72.597,,,,,,,,,,
106747,106747,UT,12/9/16 2:19,Argos,B,37.146,-72.992,,,,,,,,,,Lat > 4 deviations from mean
106747,106747,UT,12/9/16 22:56,Argos,2,37.531,-72.145,,,,,,,,,,
106747,106747,UT,12/9/16 23:29,Argos,2,37.53,-72.117,,,,,,,,,,
106747,106747,UT,12/9/16 23:37,Argos,1,37.535,-72.12,,,,,,,,,,
106747,106747,UT,12/10/16 0:24,Argos,0,37.558,-72.152,,,,,,,,,,
106747,106747,UT,12/10/16 22:28,Argos,1,37.589,-71.669,,,,,,,,,,
106747,106747,UT,12/10/16 23:05,Argos,0,37.569,-71.61,,,,,,,,,,
106747,106747,UT,12/10/16 23:15,Argos,B,37.587,-71.626,,,,,,,,,,
