DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
165928,165928,UT,DS,1,0,0,,,09:25:55 19-Oct-2016,NP,,,,,,,,401650000,-130
165928,165928,UT,DS,1,0,0,,,09:25:55 19-Oct-2016,P,,,,,,,,401650000,-130
165928,165928,UT,DS,1,0,0,,,11:11:14 19-Oct-2016,NK,,,,,,,,401650000,-127
165928,165928,UT,DS,1,0,0,,,11:11:14 19-Oct-2016,K,,,,,,,,401650000,-127
165928,165928,UT,DS,1,0,0,,,14:46:59 19-Oct-2016,MB,,,,,,,,401650000,-133
165928,165928,UT,DS,1,0,0,,,14:46:59 19-Oct-2016,B,,,,,,,,401650000,-133
165928,165928,UT,DS,1,0,1,,,15:38:40 19-Oct-2016,MA,,,,,,,,401650000,-130
165928,165928,UT,DS,1,0,1,,,15:38:40 19-Oct-2016,A,,,,,,,,401650000,-130
165928,165928,UT,DS,1,0,1,,,21:35:05 19-Oct-2016,NN,,,,,,,,401650000,-133
165928,165928,UT,DS,1,0,1,,,21:35:05 19-Oct-2016,N,,,,,,,,401650000,-133
165928,165928,UT,DS,2,0,0,51,51,21:48:19 19-Oct-2016,SR,B,41.1963,-68.6621,33.7525,-30.4856,,,401677328,-134
165928,165928,UT,DS,2,0,0,51,51,21:47:54 19-Oct-2016,R,B,41.1960,-68.6620,,,,,401677328,-134
165928,165928,UT,DS,5,0,0,146,44,22:25:20 19-Oct-2016,NK,2,41.1675,-68.6245,41.1675,-68.6245,57,,401677341,-130
165928,165928,UT,DS,5,0,0,146,44,22:25:05 19-Oct-2016,K,2,41.1680,-68.6250,,,57,,401677341,-130
165928,165928,UT,DS,1,0,1,,,07:33:20 20-Oct-2016,NP,B,41.0198,-68.6519,41.0198,-68.6519,8,,401677305,-138
165928,165928,UT,DS,1,0,1,,,07:33:20 20-Oct-2016,P,B,41.0200,-68.6520,,,8,,401677305,-138
165928,165928,UT,DS,1,0,0,,,09:20:22 20-Oct-2016,NP,B,41.1987,-68.6133,41.1987,-68.6133,8,,401677328,-136
165928,165928,UT,DS,1,0,0,,,09:20:23 20-Oct-2016,P,B,41.1990,-68.6130,,,8,,401677328,-136
165928,165928,UT,DS,2,0,0,50,50,12:21:21 20-Oct-2016,NK,B,41.2453,-68.5971,41.2453,-68.5971,8,,401677336,-133
165928,165928,UT,DS,2,0,0,50,50,12:20:56 20-Oct-2016,K,B,41.2450,-68.5970,,,8,,401677336,-133
165928,165928,UT,DS,2,0,1,188,188,22:04:07 20-Oct-2016,NK,B,41.3633,-68.5274,41.3633,-68.5274,8,,401677339,-140
165928,165928,UT,DS,2,0,1,188,188,22:04:08 20-Oct-2016,K,B,41.3630,-68.5270,,,8,,401677339,-140
165928,165928,UT,DS,1,0,1,,,00:51:44 21-Oct-2016,MA,B,41.3817,-68.5444,41.3817,-68.5444,8,,401677350,-134
165928,165928,UT,DS,1,0,1,,,00:51:44 21-Oct-2016,A,B,41.3820,-68.5440,,,8,,401677350,-134
165928,165928,UT,DS,2,0,0,181,181,07:26:42 21-Oct-2016,NP,B,41.5353,-68.3583,41.5353,-68.3583,8,,401677330,-130
165928,165928,UT,DS,2,0,0,181,181,07:26:43 21-Oct-2016,P,B,41.5350,-68.3580,,,8,,401677330,-130
165928,165928,UT,DS,1,0,0,,,08:33:32 21-Oct-2016,SR,B,41.5550,-68.3498,41.5550,-68.3498,8,,401677340,-139
165928,165928,UT,DS,1,0,0,,,08:33:33 21-Oct-2016,R,B,41.5550,-68.3500,,,8,,401677340,-139
165928,165928,UT,DS,5,0,1,58,45,09:03:19 21-Oct-2016,NP,2,41.5773,-68.3172,41.5773,-68.3172,56,,401677339,-129
165928,165928,UT,DS,5,0,1,58,45,09:03:30 21-Oct-2016,P,2,41.5770,-68.3170,,,56,,401677339,-129
165928,165928,UT,DS,1,0,1,,,10:16:54 21-Oct-2016,SR,B,41.5984,-68.3058,41.5984,-68.3058,8,,401677339,-135
165928,165928,UT,DS,4,0,2,123,44,10:20:58 21-Oct-2016,NK,3,41.5798,-68.3276,41.5798,-68.3276,56,,401677340,-130
165928,165928,UT,DS,1,0,1,,,10:16:54 21-Oct-2016,R,B,41.5980,-68.3060,,,8,,401677339,-135
165928,165928,UT,DS,4,0,2,123,44,10:22:20 21-Oct-2016,K,3,41.5800,-68.3280,,,56,,401677340,-130
165928,165928,UT,DS,4,0,0,62,45,11:25:36 21-Oct-2016,NN,0,41.5724,-68.3284,41.5724,-68.3284,58,,401677342,-127
165928,165928,UT,DS,4,0,0,62,45,11:27:57 21-Oct-2016,N,0,41.5720,-68.3280,,,58,,401677342,-127
165928,165928,UT,DS,2,0,0,71,71,11:49:57 21-Oct-2016,SR,B,41.5754,-68.3257,41.5754,-68.3257,6,,401677345,-136
165928,165928,UT,DS,2,0,0,71,71,11:49:22 21-Oct-2016,R,B,41.5750,-68.3260,,,6,,401677346,-136
165928,165928,UT,DS,1,0,0,,,22:20:22 21-Oct-2016,SR,B,41.6807,-68.2550,41.6807,-68.2550,8,,401677338,-135
165928,165928,UT,DS,1,0,0,,,22:20:22 21-Oct-2016,R,B,41.6810,-68.2550,,,8,,401677338,-135
165928,165928,UT,DS,2,0,0,49,49,22:50:22 21-Oct-2016,NN,B,41.6512,-68.3116,41.6512,-68.3116,7,,401677346,-131
165928,165928,UT,DS,2,0,0,49,49,22:49:58 21-Oct-2016,N,B,41.6510,-68.3120,,,7,,401677346,-131
165928,165928,UT,DS,3,0,0,226,211,23:17:04 21-Oct-2016,NK,A,41.6022,-68.3514,41.6022,-68.3514,6,,401677337,-133
165928,165928,UT,DS,3,0,0,226,211,23:17:04 21-Oct-2016,K,A,41.6020,-68.3510,,,6,,401677337,-133
