DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
165928,165928,UT,21:47:54 19-Oct-2016,Argos,B,41.1960,-68.6620,,,,,,,,,,
165928,165928,UT,21:48:19 19-Oct-2016,Argos,B,41.1963,-68.6621,788,12279,50,108,,,,,,
165928,165928,UT,22:25:05 19-Oct-2016,Argos,2,41.1680,-68.6250,,,,,,,,,,
165928,165928,UT,22:25:20 19-Oct-2016,Argos,2,41.1675,-68.6245,419,788,222,56,,,,,,
165928,165928,UT,07:33:20 20-Oct-2016,Argos,B,41.0198,-68.6519,8169,11861,5626,81,,,,,,
165928,165928,UT,07:33:20 20-Oct-2016,Argos,B,41.0200,-68.6520,,,,,,,,,,
165928,165928,UT,09:20:22 20-Oct-2016,Argos,B,41.1987,-68.6133,11889,16934,8346,9,,,,,,
165928,165928,UT,09:20:23 20-Oct-2016,Argos,B,41.1990,-68.6130,,,,,,,,,,
165928,165928,UT,12:20:56 20-Oct-2016,Argos,B,41.2450,-68.5970,,,,,,,,,,
165928,165928,UT,12:21:21 20-Oct-2016,Argos,B,41.2453,-68.5971,2001,11274,355,109,,,,,,
165928,165928,UT,22:04:07 20-Oct-2016,Argos,B,41.3633,-68.5274,2313,96720,55,70,,,,,,
165928,165928,UT,22:04:08 20-Oct-2016,Argos,B,41.3630,-68.5270,,,,,,,,,,
165928,165928,UT,00:51:44 21-Oct-2016,Argos,B,41.3817,-68.5444,4776,21570,1057,71,,,,,,
165928,165928,UT,00:51:44 21-Oct-2016,Argos,B,41.3820,-68.5440,,,,,,,,,,
165928,165928,UT,07:26:42 21-Oct-2016,Argos,B,41.5353,-68.3583,2623,124660,55,104,,,,,,
165928,165928,UT,07:26:43 21-Oct-2016,Argos,B,41.5350,-68.3580,,,,,,,,,,
165928,165928,UT,08:33:32 21-Oct-2016,Argos,B,41.5550,-68.3498,2445,9685,617,100,,,,,,
165928,165928,UT,08:33:33 21-Oct-2016,Argos,B,41.5550,-68.3500,,,,,,,,,,
165928,165928,UT,09:03:19 21-Oct-2016,Argos,2,41.5773,-68.3172,309,1775,53,87,,,,,,
165928,165928,UT,09:03:30 21-Oct-2016,Argos,2,41.5770,-68.3170,,,,,,,,,,
165928,165928,UT,10:16:54 21-Oct-2016,Argos,B,41.5984,-68.3058,1214,1704,864,90,,,,,,
165928,165928,UT,10:16:54 21-Oct-2016,Argos,B,41.5980,-68.3060,,,,,,,,,,
165928,165928,UT,10:20:58 21-Oct-2016,Argos,3,41.5798,-68.3276,217,377,125,162,,,,,,
165928,165928,UT,10:22:20 21-Oct-2016,Argos,3,41.5800,-68.3280,,,,,,,,,,
165928,165928,UT,11:25:36 21-Oct-2016,Argos,0,41.5724,-68.3284,2997,98371,91,101,,,,,,
165928,165928,UT,11:27:57 21-Oct-2016,Argos,0,41.5720,-68.3280,,,,,,,,,,
165928,165928,UT,11:49:22 21-Oct-2016,Argos,B,41.5750,-68.3260,,,,,,,,,,
165928,165928,UT,11:49:57 21-Oct-2016,Argos,B,41.5754,-68.3257,2016,6401,634,107,,,,,,
165928,165928,UT,22:20:22 21-Oct-2016,Argos,B,41.6807,-68.2550,5989,9202,3897,73,,,,,,
165928,165928,UT,22:20:22 21-Oct-2016,Argos,B,41.6810,-68.2550,,,,,,,,,,
165928,165928,UT,22:49:58 21-Oct-2016,Argos,B,41.6510,-68.3120,,,,,,,,,,
165928,165928,UT,22:50:22 21-Oct-2016,Argos,B,41.6512,-68.3116,5571,51754,599,54,,,,,,
165928,165928,UT,23:17:04 21-Oct-2016,Argos,A,41.6022,-68.3514,181,188,174,96,,,,,,
165928,165928,UT,23:17:04 21-Oct-2016,Argos,A,41.6020,-68.3510,,,,,,,,,,
165928,165928,UT,00:31:10 22-Oct-2016,Argos,B,41.6178,-68.3538,1189,1586,891,90,,,,,,
165928,165928,UT,00:31:10 22-Oct-2016,Argos,B,41.6180,-68.3540,,,,,,,,,,
165928,165928,UT,02:17:07 22-Oct-2016,Argos,B,41.5778,-68.3430,1599,2961,863,82,,,,,,
165928,165928,UT,02:17:07 22-Oct-2016,Argos,B,41.5780,-68.3430,,,,,,,,,,
165928,165928,UT,08:53:44 22-Oct-2016,Argos,B,41.6010,-68.5860,,,,,,,,,,
165928,165928,UT,08:54:06 22-Oct-2016,Argos,B,41.6014,-68.5860,2932,11849,725,48,,,,,,
165928,165928,UT,09:37:05 22-Oct-2016,Argos,B,41.5973,-68.6006,2921,4457,1914,62,,,,,,
165928,165928,UT,09:37:05 22-Oct-2016,Argos,B,41.5970,-68.6010,,,,,,,,,,
165928,165928,UT,09:52:54 22-Oct-2016,Argos,B,41.5850,-68.6200,,,,,,,,,,
165928,165928,UT,09:53:15 22-Oct-2016,Argos,B,41.5850,-68.6199,1541,4407,538,112,,,,,,
165928,165928,UT,01:09:32 23-Oct-2016,Argos,A,41.7520,-68.3250,,,,,,,,,,
165928,165928,UT,01:09:54 23-Oct-2016,Argos,A,41.7520,-68.3249,994,6702,147,86,,,,,,
165928,165928,UT,01:10:17 23-Oct-2016,Argos,B,41.7520,-68.3230,,,,,,,,,,
165928,165928,UT,01:11:10 23-Oct-2016,Argos,B,41.7519,-68.3235,1145,2465,532,84,,,,,,
165928,165928,UT,07:00:17 23-Oct-2016,Argos,B,41.8650,-68.2610,,,,,,,,,,
165928,165928,UT,07:00:45 23-Oct-2016,Argos,B,41.8649,-68.2612,1844,14513,234,114,,,,,,
165928,165928,UT,09:30:33 23-Oct-2016,Argos,B,41.8230,-68.1810,,,,,,,,,,
165928,165928,UT,09:31:01 23-Oct-2016,Argos,B,41.8225,-68.1812,2044,5578,748,54,,,,,,
165928,165928,UT,10:47:50 23-Oct-2016,Argos,2,41.8218,-68.1680,277,437,175,83,,,,,,
165928,165928,UT,10:47:50 23-Oct-2016,Argos,2,41.8220,-68.1680,,,,,,,,,,
165928,165928,UT,11:00:38 23-Oct-2016,Argos,A,41.8285,-68.1519,491,2428,99,83,,,,,,
165928,165928,UT,11:01:47 23-Oct-2016,Argos,A,41.8290,-68.1520,,,,,,,,,,
165928,165928,UT,20:11:11 23-Oct-2016,Argos,B,41.8755,-68.0671,2687,5879,1227,94,,,,,,
165928,165928,UT,20:11:12 23-Oct-2016,Argos,B,41.8750,-68.0670,,,,,,,,,,
165928,165928,UT,20:50:12 23-Oct-2016,Argos,0,41.8574,-67.7934,4815,12092,1917,5,,,,,,
165928,165928,UT,20:50:37 23-Oct-2016,Argos,A,41.8595,-67.7924,2468,5968,1020,9,,,,,,
165928,165928,UT,20:50:37 23-Oct-2016,Argos,A,41.8590,-67.7920,,,,,,,,,,
165928,165928,UT,20:50:37 23-Oct-2016,Argos,0,41.8570,-67.7930,,,,,,,,,,
165928,165928,UT,22:31:02 23-Oct-2016,Argos,B,41.8358,-67.5634,2361,3680,1514,91,,,,,,
165928,165928,UT,22:31:02 23-Oct-2016,Argos,B,41.8353,-67.5392,3470,5793,2078,91,,,,,,
165928,165928,UT,22:31:03 23-Oct-2016,Argos,B,41.8360,-67.5630,,,,,,,,,,
165928,165928,UT,22:31:03 23-Oct-2016,Argos,B,41.8350,-67.5390,,,,,,,,,,
165928,165928,UT,23:02:09 23-Oct-2016,Argos,0,41.5440,-66.4189,3539,62936,199,100,,,,,,
165928,165928,UT,23:02:22 23-Oct-2016,Argos,0,41.5440,-66.4190,,,,,,,,,,
165928,165928,UT,23:59:37 23-Oct-2016,Argos,B,41.5759,-66.5273,7227,11030,4735,93,,,,,,
165928,165928,UT,23:59:38 23-Oct-2016,Argos,B,41.5760,-66.5270,,,,,,,,,,
165928,165928,UT,00:45:00 24-Oct-2016,Argos,B,41.6796,-66.7598,6173,39152,973,92,,,,,,
165928,165928,UT,00:45:01 24-Oct-2016,Argos,B,41.6800,-66.7600,,,,,,,,,,
165928,165928,UT,01:34:15 24-Oct-2016,Argos,B,41.7630,-66.8990,,,,,,,,,,
165928,165928,UT,01:34:40 24-Oct-2016,Argos,B,41.7627,-66.8987,7135,124821,407,84,,,,,,
165928,165928,UT,02:26:14 24-Oct-2016,Argos,B,41.7510,-66.8860,,,,,,,,,,
165928,165928,UT,02:26:37 24-Oct-2016,Argos,B,41.7506,-66.8859,9009,113844,712,82,,,,,,
165928,165928,UT,06:55:36 24-Oct-2016,Argos,B,42.0047,-67.3696,7508,22505,2504,83,,,,,,
165928,165928,UT,06:55:37 24-Oct-2016,Argos,B,42.0050,-67.3700,,,,,,,,,,
165928,165928,UT,22:03:54 24-Oct-2016,Argos,1,41.6646,-67.5732,1062,4999,225,89,,,,,,
165928,165928,UT,22:08:22 24-Oct-2016,Argos,1,41.6650,-67.5730,,,,,,,,,,
165928,165928,UT,22:13:38 24-Oct-2016,Argos,1,41.6580,-67.5730,,,,,,,,,,
165928,165928,UT,22:14:25 24-Oct-2016,Argos,1,41.6580,-67.5729,768,5305,111,82,,,,,,
165928,165928,UT,22:27:01 24-Oct-2016,Argos,B,41.6579,-67.5727,1019,1939,535,84,,,,,,
165928,165928,UT,22:27:01 24-Oct-2016,Argos,B,41.6580,-67.5730,,,,,,,,,,
165928,165928,UT,00:00:42 25-Oct-2016,Argos,B,41.6890,-67.6937,2179,3811,1245,92,,,,,,
165928,165928,UT,00:00:43 25-Oct-2016,Argos,B,41.6890,-67.6940,,,,,,,,,,
165928,165928,UT,01:09:26 25-Oct-2016,Argos,B,41.6741,-67.6449,4706,15495,1429,102,,,,,,
165928,165928,UT,01:09:26 25-Oct-2016,Argos,B,41.6740,-67.6450,,,,,,,,,,
165928,165928,UT,06:43:26 25-Oct-2016,Argos,B,41.6990,-67.7790,,,,,,,,,,
165928,165928,UT,06:43:47 25-Oct-2016,Argos,B,41.6992,-67.7793,8002,47320,1353,104,,,,,,
165928,165928,UT,08:10:05 25-Oct-2016,Argos,A,41.6130,-67.2490,,,,,,,,,,
165928,165928,UT,08:10:19 25-Oct-2016,Argos,A,41.6132,-67.2489,4744,32979,682,109,,,,,,
165928,165928,UT,19:46:06 25-Oct-2016,Argos,1,41.5558,-67.0498,1377,3889,487,56,,,,,,
165928,165928,UT,19:46:56 25-Oct-2016,Argos,1,41.5560,-67.0500,,,,,,,,,,
165928,165928,UT,20:30:36 25-Oct-2016,Argos,A,41.5550,-67.0460,,,,,,,,,,
165928,165928,UT,20:31:26 25-Oct-2016,Argos,A,41.5546,-67.0458,2926,12005,712,120,,,,,,
165928,165928,UT,21:35:02 25-Oct-2016,Argos,0,41.5409,-66.9882,3710,55027,250,81,,,,,,
165928,165928,UT,21:35:02 25-Oct-2016,Argos,0,41.5410,-66.9880,,,,,,,,,,
165928,165928,UT,22:01:02 25-Oct-2016,Argos,B,41.5387,-66.9917,4620,8458,2523,87,,,,,,
165928,165928,UT,22:01:03 25-Oct-2016,Argos,B,41.5390,-66.9920,,,,,,,,,,
165928,165928,UT,23:39:24 25-Oct-2016,Argos,A,41.5244,-67.0695,714,2609,195,50,,,,,,
165928,165928,UT,23:41:01 25-Oct-2016,Argos,A,41.5240,-67.0700,,,,,,,,,,
165928,165928,UT,00:58:06 26-Oct-2016,Argos,B,41.5130,-67.0450,,,,,,,,,,
165928,165928,UT,01:46:10 26-Oct-2016,Argos,B,41.5100,-67.0410,,,,,,,,,,
165928,165928,UT,10:29:01 26-Oct-2016,Argos,B,41.4310,-66.8810,,,,,,,,,,
165928,165928,UT,21:54:05 26-Oct-2016,Argos,A,41.4070,-67.6850,,,,,,,,,,
165928,165928,UT,22:50:04 26-Oct-2016,Argos,B,41.4000,-67.6920,,,,,,,,,,
165928,165928,UT,23:07:13 26-Oct-2016,Argos,2,41.4230,-67.7220,,,,,,,,,,
165928,165928,UT,00:35:56 27-Oct-2016,Argos,2,41.4240,-67.7290,,,,,,,,,,
165928,165928,UT,00:46:52 27-Oct-2016,Argos,B,41.4240,-67.7290,,,,,,,,,,
165928,165928,UT,02:07:51 27-Oct-2016,Argos,2,41.3760,-67.7290,,,,,,,,,,
