DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
165928,165928,UT,15:38:40 19-Oct-2016,,,,,,CRC 10.9,15:38:40 19-Oct-2016,Status,10,210,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,UT,15:38:40 19-Oct-2016,,,,,,CRC 10.9,15:38:40 19-Oct-2016,Status,10,210,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,UT,21:35:05 19-Oct-2016,,,,,,CRC 5.9,21:35:05 19-Oct-2016,Status,69,101,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,UT,21:35:05 19-Oct-2016,,,,,,CRC 5.9,21:35:05 19-Oct-2016,Status,69,101,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,UT,07:33:20 20-Oct-2016,,,B,41.0198,-68.6519,CRC 133.149,07:33:19 20-Oct-2016,Status,80,176,90,12,40,2,130,165,58,30,20,212,214,1,155,16,1,255,34,198,176,141,25,,,,,,,,,
165928,165928,UT,07:33:20 20-Oct-2016,,,B,41.0200,-68.6520,CRC 133.149,07:33:19 20-Oct-2016,Status,80,176,90,12,40,2,130,165,58,30,20,212,214,1,155,16,1,255,34,198,176,141,25,,,,,,,,,
165928,165928,UT,22:04:08 20-Oct-2016,,,B,41.3633,-68.5274,CRC 11.12,22:04:08 20-Oct-2016,Status,27,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,UT,22:04:08 20-Oct-2016,,,B,41.3630,-68.5270,CRC 11.12,22:04:08 20-Oct-2016,Status,27,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,UT,00:51:44 21-Oct-2016,,,B,41.3817,-68.5444,CRC 13.1,00:51:44 21-Oct-2016,Status,77,240,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,UT,00:51:44 21-Oct-2016,,,B,41.3820,-68.5440,CRC 13.1,00:51:44 21-Oct-2016,Status,77,240,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,UT,09:01:58 21-Oct-2016,,,2,41.5773,-68.3172,CRC 10.6,09:01:58 21-Oct-2016,Status,74,104,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,UT,09:01:58 21-Oct-2016,,,2,41.5770,-68.3170,CRC 10.6,09:01:58 21-Oct-2016,Status,74,104,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
