DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
165928,165928,,UT,,,09:25:55 19-Oct-2016,,,,,,,,,,,,,15.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,11:11:14 19-Oct-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,14:46:59 19-Oct-2016,,,,,,,,,,,,,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,21:47:54 19-Oct-2016,,B,41.1963,-68.6621,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,21:48:45 19-Oct-2016,,B,41.1963,-68.6621,,,,,,,,,16.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,1.00a,,22:24:21 19-Oct-2016,,2,41.1675,-68.6245,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,22:25:04 19-Oct-2016,22:25:05 19-Oct-2016,1,2,41.1675,-68.6245,CRC,,,,190,3.400,,,16.05,,,,,,,,,,,,,,102,34,,,,,,,,,0,,,
165928,165928,,UT,,,22:26:36 19-Oct-2016,,2,41.1675,-68.6245,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,22:28:02 19-Oct-2016,,2,41.1675,-68.6245,,,,,,,,,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,22:34:05 19-Oct-2016,,2,41.1675,-68.6245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,09:20:23 20-Oct-2016,,B,41.1987,-68.6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,12:20:56 20-Oct-2016,,B,41.2453,-68.5971,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,12:21:46 20-Oct-2016,,B,41.2453,-68.5971,,,,,,,,,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,22:07:16 20-Oct-2016,,B,41.3633,-68.5274,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,07:26:43 21-Oct-2016,,B,41.5353,-68.3583,,,,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,07:29:44 21-Oct-2016,,B,41.5353,-68.3583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,08:33:33 21-Oct-2016,,B,41.5550,-68.3498,,,,,,,,,16.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,1.00a,,09:02:43 21-Oct-2016,,2,41.5773,-68.3172,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,09:03:28 21-Oct-2016,09:03:30 21-Oct-2016,2,2,41.5773,-68.3172,CRC,,,,405,3.425,,,16.45,,,,,,,,,,,,,,148,33,,,,,,,,,0,,,
165928,165928,,UT,,,09:05:05 21-Oct-2016,,2,41.5773,-68.3172,,,,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,09:05:52 21-Oct-2016,,2,41.5773,-68.3172,,,,,,,,,16.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,1.00a,,10:21:36 21-Oct-2016,,3,41.5798,-68.3276,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,10:23:04 21-Oct-2016,,3,41.5798,-68.3276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,11:25:36 21-Oct-2016,,0,41.5724,-68.3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,11:26:26 21-Oct-2016,,0,41.5724,-68.3284,,,,,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,11:27:57 21-Oct-2016,,0,41.5724,-68.3284,,,,,,,,,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,1.00a,,11:28:42 21-Oct-2016,,0,41.5724,-68.3284,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,,,11:49:22 21-Oct-2016,,B,41.5754,-68.3257,,,,,,,,,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
165928,165928,,UT,1.00a,,11:50:33 21-Oct-2016,,B,41.5754,-68.3257,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
