Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,165928,3,A,B,1,26-Oct-2016,00:58:06,41.5130,-67.0450,,401677351,-131,8,0,26-Oct-2016,00:58:06,,,,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,165928,23,B,B,2,26-Oct-2016,01:46:10,41.5100,-67.0410,,401677349,-134,8,0,26-Oct-2016,01:46:11,,,,,,,,,,88,176,90,12,42,2,130,165,61,7,234,15,96,152,134,62,115,14,113,218,33,99,194,,,,,,,,,
5171,165928,3,N,B,3,26-Oct-2016,10:29:01,41.4310,-66.8810,,401677381,-129,8,0,26-Oct-2016,10:29:02,,,130,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,165928,3,N,B,3,26-Oct-2016,10:29:01,41.4310,-66.8810,,401677381,-129,8,0,26-Oct-2016,10:31:12,,,130,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,165928,3,N,A,4,26-Oct-2016,21:54:05,41.4070,-67.6850,,401677344,-127,8,0,26-Oct-2016,21:54:06,,,220,,,,,,,46,151,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,165928,3,N,A,4,26-Oct-2016,21:54:05,41.4070,-67.6850,,401677344,-127,8,0,26-Oct-2016,21:56:15,,,220,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,165928,3,N,A,4,26-Oct-2016,21:54:05,41.4070,-67.6850,,401677344,-127,8,0,26-Oct-2016,21:57:46,,,220,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,165928,23,K,B,5,26-Oct-2016,22:50:04,41.4000,-67.6920,,401677351,-133,8,0,26-Oct-2016,22:50:05,,,,,,,,,,73,80,90,12,40,2,130,165,61,91,32,150,84,13,113,16,1,255,30,197,112,0,0,,,,,,,,,
5171,165928,23,R,2,6,26-Oct-2016,23:07:13,41.4230,-67.7220,,401677346,-125,56,0,26-Oct-2016,23:05:29,,,259,,,,,,,90,240,90,12,40,2,130,165,61,92,86,177,142,255,125,138,107,111,163,210,123,242,176,,,,,,,,,
5171,165928,3,R,2,6,26-Oct-2016,23:07:13,41.4230,-67.7220,,401677346,-125,56,0,26-Oct-2016,23:07:10,,,259,,,,,,,38,191,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
