Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,141265,7,K,A,16,02-Sep-2016,12:17:18,41.2590,-68.9290,,401677427,-132,8,0,02-Sep-2016,12:17:41,,,529,,,,,,,8,122,212,54,84,30,85,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,K,A,16,02-Sep-2016,12:17:18,41.2590,-68.9290,,401677427,-132,8,0,02-Sep-2016,12:25:44,,,529,,,,,,,8,81,213,47,65,42,101,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,N,B,17,02-Sep-2016,12:28:11,41.2570,-68.9240,,401677423,-133,6,0,02-Sep-2016,12:28:11,,,,,,,,,,8,149,81,74,82,173,83,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,B,B,18,02-Sep-2016,14:20:43,41.2620,-68.8820,,401677402,-130,8,0,02-Sep-2016,14:20:43,,,,,,,,,,8,147,213,56,89,62,120,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,B,19,02-Sep-2016,15:11:53,41.2630,-68.8790,,401677416,-130,7,0,02-Sep-2016,15:03:24,,,509,,,,,,,8,170,207,113,221,17,252,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,B,19,02-Sep-2016,15:11:53,41.2630,-68.8790,,401677416,-130,7,0,02-Sep-2016,15:11:53,,,509,,,,,,,8,142,210,77,94,70,117,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,N,B,20,03-Sep-2016,12:26:38,41.3920,-68.4870,,401677330,-135,,0,03-Sep-2016,12:26:38,,,,,,,,,,9,157,212,57,91,66,119,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,A,21,03-Sep-2016,13:08:38,41.8830,-68.3990,,401677432,-130,60,0,03-Sep-2016,13:05:26,,,192,,,,,,,9,113,213,49,78,54,116,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,A,21,03-Sep-2016,13:08:38,41.8830,-68.3990,,401677432,-130,60,0,03-Sep-2016,13:06:47,,,192,,,,,,,9,155,211,61,94,50,123,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,A,21,03-Sep-2016,13:08:38,41.8830,-68.3990,,401677432,-130,60,0,03-Sep-2016,13:08:38,,,192,,,,,,,9,134,213,51,84,58,127,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,B,B,22,03-Sep-2016,14:04:56,41.8840,-68.3980,,401677424,-132,8,0,03-Sep-2016,14:04:57,,,,,,,,,,9,149,212,55,87,58,122,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,1,23,03-Sep-2016,16:26:20,41.9270,-68.3820,,401677421,-125,58,0,03-Sep-2016,16:24:21,,,277,,,,,,,9,140,211,61,90,34,126,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,1,23,03-Sep-2016,16:26:20,41.9270,-68.3820,,401677421,-125,58,0,03-Sep-2016,16:25:07,,,277,,,,,,,9,116,205,113,94,22,127,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,1,23,03-Sep-2016,16:26:20,41.9270,-68.3820,,401677421,-125,58,0,03-Sep-2016,16:25:53,,,277,,,,,,,9,129,211,60,91,18,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,1,23,03-Sep-2016,16:26:20,41.9270,-68.3820,,401677421,-125,58,0,03-Sep-2016,16:27:25,,,277,,,,,,,9,130,212,56,87,34,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,1,23,03-Sep-2016,16:26:20,41.9270,-68.3820,,401677421,-125,58,0,03-Sep-2016,16:28:58,,,277,,,,,,,9,105,213,48,75,46,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,B,24,04-Sep-2016,00:30:15,42.0170,-68.3790,,401677434,-121,8,0,04-Sep-2016,00:30:15,,,,,,,,,,9,189,209,72,90,70,129,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,B,B,25,04-Sep-2016,01:27:39,42.0170,-68.3900,,401677423,-133,8,0,04-Sep-2016,01:27:40,,,,,,,,,,9,182,207,68,91,62,87,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,B,26,04-Sep-2016,02:09:31,42.0480,-68.3830,,401677431,-120,7,0,04-Sep-2016,02:09:31,,,,,,,,,,9,175,211,64,92,82,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,B,27,04-Sep-2016,07:51:00,42.1610,-68.3560,,401677423,-135,8,0,04-Sep-2016,07:51:01,,,,,,,,,,10,128,213,49,83,158,34,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,A,28,04-Sep-2016,09:34:58,42.1980,-68.2000,,401677404,-132,8,0,04-Sep-2016,09:33:40,,,141,,,,,,,10,126,214,46,75,74,124,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,A,28,04-Sep-2016,09:34:58,42.1980,-68.2000,,401677404,-132,8,0,04-Sep-2016,09:35:15,,,141,,,,,,,10,171,211,60,88,86,124,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,A,28,04-Sep-2016,09:34:58,42.1980,-68.2000,,401677404,-132,8,0,04-Sep-2016,09:36:01,,,141,,,,,,,10,131,213,49,75,82,124,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R,3,29,04-Sep-2016,09:34:58,42.1820,-68.1110,,401677423,-132,8,0,04-Sep-2016,09:33:40,,,424,,,,,,,10,126,214,46,79,14,236,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R,3,29,04-Sep-2016,09:34:58,42.1820,-68.1110,,401677423,-132,8,0,04-Sep-2016,09:35:15,,,424,,,,,,,10,171,211,60,88,86,124,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R,3,29,04-Sep-2016,09:34:58,42.1820,-68.1110,,401677423,-132,8,0,04-Sep-2016,09:36:01,,,424,,,,,,,10,131,213,49,75,82,124,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R,3,29,04-Sep-2016,09:34:58,42.1820,-68.1110,,401677423,-132,8,0,04-Sep-2016,09:40:44,,,424,,,,,,,10,139,213,52,83,62,123,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,K,B,30,04-Sep-2016,09:46:54,42.1870,-68.1040,,401677423,-135,6,0,04-Sep-2016,09:46:55,,,,,,,,,,10,166,211,66,85,66,124,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,N,B,31,04-Sep-2016,10:23:33,42.1980,-68.0880,,401677422,-135,8,0,04-Sep-2016,10:23:33,,,,,,,,,,10,177,210,72,90,38,124,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,A,32,05-Sep-2016,00:04:01,42.2860,-67.6830,,401677420,-124,,0,05-Sep-2016,00:04:01,,,321,,,,,,,10,86,212,45,68,50,120,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,A,32,05-Sep-2016,00:04:01,42.2860,-67.6830,,401677420,-124,,0,05-Sep-2016,00:04:47,,,321,,,,,,,10,91,213,45,66,50,119,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,A,32,05-Sep-2016,00:04:01,42.2860,-67.6830,,401677420,-124,,0,05-Sep-2016,00:09:22,,,321,,,,,,,10,159,210,59,91,62,119,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,B,B,33,05-Sep-2016,01:02:38,42.2770,-67.6790,,401677411,-126,8,0,05-Sep-2016,01:02:38,,,,,,,,,,10,147,212,50,79,94,113,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,B,34,05-Sep-2016,01:54:09,42.2700,-67.6860,,401677424,-127,7,0,05-Sep-2016,01:53:45,,,49,,,,,,,10,120,213,49,78,58,115,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,B,34,05-Sep-2016,01:54:09,42.2700,-67.6860,,401677424,-127,7,0,05-Sep-2016,01:54:34,,,49,,,,,,,10,126,213,49,79,62,115,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,A,35,05-Sep-2016,07:40:27,42.2140,-67.5290,,401677428,-129,8,0,05-Sep-2016,07:39:21,,,741,,,,,,,11,111,213,47,77,54,104,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,A,35,05-Sep-2016,07:40:27,42.2140,-67.5290,,401677428,-129,8,0,05-Sep-2016,07:41:35,,,741,,,,,,,11,140,211,55,89,54,104,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,A,35,05-Sep-2016,07:40:27,42.2140,-67.5290,,401677428,-129,8,0,05-Sep-2016,07:51:42,,,741,,,,,,,11,130,212,52,85,50,104,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,K,B,36,05-Sep-2016,09:29:23,42.2220,-67.4970,,401677421,-132,8,0,05-Sep-2016,09:29:23,,,,,,,,,,11,140,213,53,86,66,104,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,B,37,06-Sep-2016,09:13:02,42.3280,-66.9020,,401677404,-135,,0,06-Sep-2016,09:13:02,,,,,,,,,,11,115,212,46,77,50,83,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R, ,38,06-Sep-2016,10:13:54,,,,,-120,36,0,06-Sep-2016,10:13:54,,,192,,,,,,,11,171,208,68,90,46,75,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R, ,38,06-Sep-2016,10:13:54,,,,,-120,36,0,06-Sep-2016,10:14:43,,,192,,,,,,,11,95,212,47,75,34,83,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R, ,38,06-Sep-2016,10:13:54,,,,,-120,36,0,06-Sep-2016,10:15:34,,,192,,,,,,,11,79,212,46,64,46,84,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R, ,38,06-Sep-2016,10:13:54,,,,,-120,36,0,06-Sep-2016,10:16:20,,,192,,,,,,,11,134,212,51,83,50,83,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R, ,38,06-Sep-2016,10:13:54,,,,,-120,36,0,06-Sep-2016,10:17:06,,,192,,,,,,,11,160,210,71,121,154,125,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,K,B,39,06-Sep-2016,10:44:53,42.2830,-66.7390,,401677473,-126,6,0,06-Sep-2016,10:44:53,,,,,,,,,,11,86,212,46,65,46,83,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,N,B,40,06-Sep-2016,11:49:25,42.1230,-66.4150,,401677517,-131,6,0,06-Sep-2016,11:49:26,,,,,,,,,,11,111,212,47,69,74,84,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R,B,41,06-Sep-2016,11:54:02,41.9760,-66.4050,,401677423,-136,6,0,06-Sep-2016,11:54:03,,,,,,,,,,11,132,212,46,74,78,84,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,K,A,42,06-Sep-2016,12:22:38,41.9520,-66.3520,,401677452,-130,6,0,06-Sep-2016,12:21:50,,,100,,,,,,,11,142,212,53,87,198,98,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,K,A,42,06-Sep-2016,12:22:38,41.9520,-66.3520,,401677452,-130,6,0,06-Sep-2016,12:22:37,,,100,,,,,,,11,90,212,48,63,54,83,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,K,A,42,06-Sep-2016,12:22:38,41.9520,-66.3520,,401677452,-130,6,0,06-Sep-2016,12:23:30,,,100,,,,,,,11,134,212,49,81,70,82,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,B,43,06-Sep-2016,13:50:38,41.8680,-66.1520,,401677440,-127,8,0,06-Sep-2016,13:42:03,,,515,,,,,,,12,172,210,65,92,54,81,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,B,43,06-Sep-2016,13:50:38,41.8680,-66.1520,,401677440,-127,8,0,06-Sep-2016,13:50:38,,,515,,,,,,,12,152,211,54,85,82,82,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,3,A,A,44,06-Sep-2016,15:28:29,41.8710,-66.2790,,401677430,-122,8,0,06-Sep-2016,15:19:46,,,562,,,,,,,11,100,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,A,44,06-Sep-2016,15:28:29,41.8710,-66.2790,,401677430,-122,8,0,06-Sep-2016,15:27:51,,,562,,,,,,,12,166,211,59,88,74,85,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,A,44,06-Sep-2016,15:28:29,41.8710,-66.2790,,401677430,-122,8,0,06-Sep-2016,15:29:08,,,562,,,,,,,12,97,213,46,70,58,91,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,B,45,06-Sep-2016,17:16:59,41.8900,-66.2870,,401677425,-133,8,0,06-Sep-2016,17:16:12,,,94,,,,,,,12,118,213,51,82,42,105,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,B,45,06-Sep-2016,17:16:59,41.8900,-66.2870,,401677425,-133,8,0,06-Sep-2016,17:17:46,,,94,,,,,,,12,139,212,59,89,42,97,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,R,B,46,07-Sep-2016,00:06:33,41.7350,-65.8070,,401677421,-135,8,0,07-Sep-2016,00:06:34,,,,,,,,,,12,114,212,47,77,52,86,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,B,B,47,07-Sep-2016,00:24:52,41.7550,-65.9110,,401677426,-133,6,0,07-Sep-2016,00:24:52,,,,,,,,,,12,175,209,67,88,70,82,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,B,48,07-Sep-2016,01:08:36,41.7310,-65.8430,,401677439,-118,7,0,07-Sep-2016,01:08:36,,,49,,,,,,,12,115,211,56,167,79,59,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,A,B,48,07-Sep-2016,01:08:36,41.7310,-65.8430,,401677439,-118,7,0,07-Sep-2016,01:09:25,,,49,,,,,,,12,156,210,61,92,38,87,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141265,7,P,B,49,07-Sep-2016,09:02:41,41.4320,-65.4420,,401677459,-137,8,0,07-Sep-2016,09:02:41,,,,,,,,,,13,141,212,51,81,66,93,,,,,,,,,,,,,,,,,,,,,,,,,
