DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
141262,141262,SPOT,DS,6,1,1,,,22:48:12 17-Aug-2016,SR,3,41.5329,-70.6703,41.5329,-70.6703,50,,401677405,-125
141262,141262,SPOT,DS,6,1,1,,,22:50:07 17-Aug-2016,R,3,41.5330,-70.6700,,,50,,401677405,-125
141262,141262,SPOT,DS,1,0,0,,,22:23:56 28-Aug-2016,NK,,,,,,,,401650000,-132
141262,141262,SPOT,DS,1,0,0,,,22:23:56 28-Aug-2016,K,,,,,,,,401650000,-132
141262,141262,SPOT,DS,1,0,0,,,02:38:52 29-Aug-2016,MA,,,,,,,,401650000,-128
141262,141262,SPOT,DS,1,0,0,,,02:38:52 29-Aug-2016,A,,,,,,,,401650000,-128
141262,141262,SPOT,DS,7,0,0,81,44,07:25:16 29-Aug-2016,NP,2,41.6432,-69.1079,41.6432,-69.1079,40,,401650000,-134
141262,141262,SPOT,DS,7,0,0,81,44,07:21:35 29-Aug-2016,P,2,41.6430,-69.1080,,,40,,401650000,-134
141262,141262,SPOT,DS,1,0,0,,,09:07:59 29-Aug-2016,NP,B,41.6409,-69.1050,41.6409,-69.1050,8,,401677449,-135
141262,141262,SPOT,DS,1,0,0,,,09:08:00 29-Aug-2016,P,B,41.6410,-69.1050,,,8,,401677449,-135
141262,141262,SPOT,DS,6,0,1,115,44,09:55:23 29-Aug-2016,NN,2,41.6268,-69.1092,41.6268,-69.1092,58,,401677441,-128
141262,141262,SPOT,DS,6,0,1,115,44,09:55:38 29-Aug-2016,N,2,41.6270,-69.1090,,,58,,401677441,-128
141262,141262,SPOT,DS,4,0,0,220,44,10:37:31 29-Aug-2016,NK,1,41.6244,-69.1249,41.6244,-69.1249,58,,401677447,-125
141262,141262,SPOT,DS,4,0,0,220,44,10:47:26 29-Aug-2016,K,1,41.6240,-69.1250,,,58,,401677447,-125
141262,141262,SPOT,DS,1,0,0,,,11:01:12 29-Aug-2016,SR,B,41.6247,-69.1249,41.6247,-69.1249,6,,401677448,-131
141262,141262,SPOT,DS,1,0,0,,,11:01:12 29-Aug-2016,R,B,41.6250,-69.1250,,,6,,401677448,-131
141262,141262,SPOT,DS,1,0,0,,,11:37:19 29-Aug-2016,NN,B,41.6280,-69.1264,41.6280,-69.1264,8,,401677431,-129
141262,141262,SPOT,DS,1,0,0,,,11:37:19 29-Aug-2016,N,B,41.6280,-69.1260,,,8,,401677431,-129
141262,141262,SPOT,DS,1,0,0,,,13:11:21 29-Aug-2016,MA,B,41.6311,-69.1329,41.6311,-69.1329,8,,401677425,-124
141262,141262,SPOT,DS,1,0,0,,,13:11:22 29-Aug-2016,A,B,41.6310,-69.1330,,,8,,401677425,-124
141262,141262,SPOT,DS,1,0,0,,,13:15:58 29-Aug-2016,NN,B,41.6268,-69.1339,41.6268,-69.1339,8,,401677435,-135
141262,141262,SPOT,DS,1,0,0,,,13:15:58 29-Aug-2016,N,B,41.6270,-69.1340,,,8,,401677435,-135
141262,141262,SPOT,DS,1,0,0,,,14:08:41 29-Aug-2016,MB,B,41.6268,-69.1353,41.6268,-69.1353,8,,401677432,-131
141262,141262,SPOT,DS,1,0,0,,,14:08:42 29-Aug-2016,B,B,41.6270,-69.1350,,,8,,401677432,-131
