Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,141262,7,N,A,1,01-Sep-2016,11:03:52,42.0100,-69.1410,,401677442,-123,,0,01-Sep-2016,11:03:53,,,267,,,,,,,6,160,212,49,85,189,119,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,N,A,1,01-Sep-2016,11:03:52,42.0100,-69.1410,,401677442,-123,,0,01-Sep-2016,11:06:06,,,267,,,,,,,6,137,213,41,76,62,137,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,N,A,1,01-Sep-2016,11:03:52,42.0100,-69.1410,,401677442,-123,,0,01-Sep-2016,11:08:20,,,267,,,,,,,6,137,213,44,80,50,137,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,R,B,2,01-Sep-2016,11:07:12,42.0150,-69.1430,,401677440,-125,6,0,01-Sep-2016,11:06:06,,,134,,,,,,,6,137,213,41,76,62,137,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,R,B,2,01-Sep-2016,11:07:12,42.0150,-69.1430,,401677440,-125,6,0,01-Sep-2016,11:08:20,,,134,,,,,,,6,137,213,44,80,50,137,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,K,B,3,01-Sep-2016,11:07:12,42.0090,-69.1390,,401677447,-125,6,0,01-Sep-2016,11:06:06,,,134,,,,,,,6,137,213,41,76,62,137,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,K,B,3,01-Sep-2016,11:07:12,42.0090,-69.1390,,401677447,-125,6,0,01-Sep-2016,11:08:20,,,134,,,,,,,6,137,213,44,80,50,137,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,B,A,4,01-Sep-2016,14:42:11,42.0150,-69.1690,,401677441,-129,8,0,01-Sep-2016,14:38:19,,,627,,,,,,,6,161,214,39,72,118,136,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,B,A,4,01-Sep-2016,14:42:11,42.0150,-69.1690,,401677441,-129,8,0,01-Sep-2016,14:42:12,,,627,,,,,,,6,171,213,48,87,82,136,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,B,A,4,01-Sep-2016,14:42:11,42.0150,-69.1690,,401677441,-129,8,0,01-Sep-2016,14:48:46,,,627,,,,,,,6,213,211,62,89,86,136,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,P,B,5,02-Sep-2016,06:42:36,41.9880,-69.3880,,401677470,-131,,0,02-Sep-2016,06:42:37,,,,,,,,,,7,154,213,45,82,78,135,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,R,A,6,02-Sep-2016,10:38:26,41.8240,-69.2290,,401677440,-121,8,0,02-Sep-2016,10:38:27,,,220,,,,,,,15,198,124,20,26,109,192,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,R,A,6,02-Sep-2016,10:38:26,41.8240,-69.2290,,401677440,-121,8,0,02-Sep-2016,10:40:39,,,220,,,,,,,7,173,209,86,89,82,134,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,R,A,6,02-Sep-2016,10:38:26,41.8240,-69.2290,,401677440,-121,8,0,02-Sep-2016,10:42:07,,,220,,,,,,,7,135,214,41,76,66,134,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,K,B,7,02-Sep-2016,10:40:38,41.8230,-69.2280,,401677438,-137,6,0,02-Sep-2016,10:40:39,,,,,,,,,,7,173,209,86,89,82,134,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,N,B,8,02-Sep-2016,10:51:06,41.8140,-69.2310,,401677436,-123,6,0,02-Sep-2016,10:49:55,,,142,,,,,,,6,87,43,207,214,66,135,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,N,B,8,02-Sep-2016,10:51:06,41.8140,-69.2310,,401677436,-123,6,0,02-Sep-2016,10:52:17,,,142,,,,,,,7,70,44,199,92,74,121,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,K,B,9,02-Sep-2016,12:20:37,41.8030,-69.2300,,401677433,-130,8,0,02-Sep-2016,12:20:38,,,,,,,,,,7,155,214,38,69,98,135,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,N,B,10,02-Sep-2016,12:32:22,41.8040,-69.2290,,401677430,-131,6,0,02-Sep-2016,12:32:23,,,,,,,,,,7,196,213,49,87,114,135,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,R,A,11,03-Sep-2016,00:29:15,41.6870,-69.3290,,401677410,-132,8,0,03-Sep-2016,00:28:32,,,88,,,,,,,7,133,210,39,72,66,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,R,A,11,03-Sep-2016,00:29:15,41.6870,-69.3290,,401677410,-132,8,0,03-Sep-2016,00:29:16,,,88,,,,,,,7,146,214,41,76,70,239,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,R,A,11,03-Sep-2016,00:29:15,41.6870,-69.3290,,401677410,-132,8,0,03-Sep-2016,00:30:00,,,88,,,,,,,7,173,213,54,90,70,127,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,A,B,12,03-Sep-2016,00:53:15,41.7100,-69.3140,,401677440,-120,6,0,03-Sep-2016,00:52:53,,,45,,,,,,,7,176,211,55,89,66,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,A,B,12,03-Sep-2016,00:53:15,41.7100,-69.3140,,401677440,-120,6,0,03-Sep-2016,00:53:38,,,45,,,,,,,7,123,215,40,74,46,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,B,B,13,03-Sep-2016,01:38:42,41.7040,-69.3150,,401677444,-133,8,0,03-Sep-2016,01:38:20,,,44,,,,,,,7,145,213,45,79,66,125,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,3,B,B,13,03-Sep-2016,01:38:42,41.7040,-69.3150,,401677444,-133,8,0,03-Sep-2016,01:39:04,,,44,,,,,,,7,146,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,A,0,14,03-Sep-2016,14:53:30,41.5600,-69.1450,,401677445,-122,50,0,03-Sep-2016,14:41:03,,,748,,,,,,,8,159,212,49,84,70,124,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,A,0,14,03-Sep-2016,14:53:30,41.5600,-69.1450,,401677445,-122,50,0,03-Sep-2016,14:41:47,,,748,,,,,,,8,163,212,55,88,50,125,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,A,0,14,03-Sep-2016,14:53:30,41.5600,-69.1450,,401677445,-122,50,0,03-Sep-2016,14:43:20,,,748,,,,,,,8,136,212,43,78,50,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,A,0,14,03-Sep-2016,14:53:30,41.5600,-69.1450,,401677445,-122,50,0,03-Sep-2016,14:44:04,,,748,,,,,,,8,107,213,39,72,42,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,A,0,14,03-Sep-2016,14:53:30,41.5600,-69.1450,,401677445,-122,50,0,03-Sep-2016,14:53:31,,,748,,,,,,,8,137,213,42,76,66,130,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,B,B,15,03-Sep-2016,15:45:24,41.5540,-69.1420,,401677448,-127,8,0,03-Sep-2016,15:43:56,,,176,,,,,,,8,151,212,51,87,30,120,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141262,7,B,B,15,03-Sep-2016,15:45:24,41.5540,-69.1420,,401677448,-127,8,0,03-Sep-2016,15:46:52,,,176,,,,,,,8,175,211,50,88,30,124,,,,,,,,,,,,,,,,,,,,,,,,,
