DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
141262,141262,,SPOT,,,22:47:11 17-Aug-2016,,3,41.5329,-70.6703,,,,,384,3.408,,0.236,27.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,22:48:39 17-Aug-2016,,3,41.5329,-70.6703,,,,,384,3.408,,0.236,27.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,22:50:07 17-Aug-2016,,3,41.5329,-70.6703,,,,,384,3.408,,0.236,27.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,22:52:19 17-Aug-2016,,3,41.5329,-70.6703,,,,,384,3.408,,0.240,27.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,22:23:56 28-Aug-2016,,,,,,,,,640,3.408,,0.208,20.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,02:38:52 29-Aug-2016,,,,,,,,,640,3.440,,0.156,21.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,07:21:35 29-Aug-2016,,2,41.6432,-69.1079,,,,,640,3.424,,0.168,21.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,07:23:48 29-Aug-2016,,2,41.6432,-69.1079,,,,,640,3.424,,0.164,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,07:24:32 29-Aug-2016,,2,41.6432,-69.1079,,,,,640,3.408,,0.208,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,07:25:16 29-Aug-2016,,2,41.6432,-69.1079,,,,,640,3.424,,0.156,21.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,07:27:30 29-Aug-2016,,2,41.6432,-69.1079,,,,,640,3.408,,0.188,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,07:28:59 29-Aug-2016,,2,41.6432,-69.1079,,,,,640,3.424,,0.148,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,07:29:45 29-Aug-2016,,2,41.6432,-69.1079,,,,,640,3.392,,0.212,21.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,09:08:00 29-Aug-2016,,B,41.6409,-69.1050,,,,,640,3.408,,0.204,21.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,09:54:10 29-Aug-2016,,2,41.6268,-69.1092,,,,,640,3.408,,0.180,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,09:55:38 29-Aug-2016,,2,41.6268,-69.1092,,,,,640,3.408,,0.184,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,10:00:05 29-Aug-2016,,2,41.6268,-69.1092,,,,,640,3.408,,0.168,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,10:03:02 29-Aug-2016,,2,41.6268,-69.1092,,,,,640,3.424,,0.156,21.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,10:03:46 29-Aug-2016,,2,41.6268,-69.1092,,,,,640,3.408,,0.176,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,10:37:09 29-Aug-2016,,1,41.6244,-69.1249,,,,,640,3.440,,0.152,21.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,10:37:53 29-Aug-2016,,1,41.6244,-69.1249,,,,,640,3.440,,0.152,21.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,10:47:26 29-Aug-2016,,1,41.6244,-69.1249,,,,,640,3.408,,0.176,18.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,10:48:10 29-Aug-2016,,1,41.6244,-69.1249,,,,,640,3.440,,0.152,19.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,11:01:12 29-Aug-2016,,B,41.6247,-69.1249,,,,,640,3.424,,0.172,20.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
141262,141262,,SPOT,,,11:37:19 29-Aug-2016,,B,41.6280,-69.1264,,,,,640,3.424,,0.168,21.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
