DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
141266,141266,SPOT,20:25:48 10-Sep-2016,,,,,,Voltage: 2.00,20:25:48 10-Sep-2016,Status,43,63,125,49,197,61,146,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,20:25:48 10-Sep-2016,,,,,,Voltage: 2.00,20:25:48 10-Sep-2016,Status,43,63,125,49,197,61,146,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,00:44:16 12-Sep-2016,,,0,41.5687,-69.1072,Temperature: -42.27,00:44:16 12-Sep-2016,Status,131,119,211,16,1,32,50,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,00:44:16 12-Sep-2016,,,0,41.5690,-69.1070,Temperature: -42.27,00:44:16 12-Sep-2016,Status,131,119,211,16,1,32,50,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,01:08:56 12-Sep-2016,,,2,41.5662,-69.1120,Temperature: -26.98,01:08:56 12-Sep-2016,Status,3,115,208,63,87,156,123,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,01:08:56 12-Sep-2016,,,2,41.5660,-69.1120,Temperature: -26.98,01:08:56 12-Sep-2016,Status,3,115,208,63,87,156,123,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,01:54:40 12-Sep-2016,,,A,41.5605,-69.1015,Voltage: 1.87,01:54:40 12-Sep-2016,Status,10,100,117,188,11,107,255,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,01:54:40 12-Sep-2016,,,A,41.5600,-69.1020,Voltage: 1.87,01:54:40 12-Sep-2016,Status,10,100,117,188,11,107,255,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,00:00:46 15-Sep-2016,,,3,41.4180,-68.5330,Temperature: 54.53,00:00:46 15-Sep-2016,Status,6,131,210,86,52,143,121,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,00:06:21 15-Sep-2016,,,3,41.4180,-68.5330,Temperature: 82.54,00:06:21 15-Sep-2016,Status,6,112,181,31,138,67,200,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,00:57:01 15-Sep-2016,,,2,41.4120,-68.4910,Temperature: 55.22,00:57:01 15-Sep-2016,Status,7,85,211,51,211,231,124,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,07:26:36 16-Sep-2016,,,2,41.6960,-68.5930,Temperature: -27.14,07:26:36 16-Sep-2016,Status,8,129,205,100,87,8,122,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,08:20:56 16-Sep-2016,,,2,41.7180,-68.5950,Voltage: 1.41,08:20:56 16-Sep-2016,Status,8,116,88,59,16,130,116,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,01:00:21 17-Sep-2016,,,3,41.7260,-68.7330,Temperature: 228.83,01:00:21 17-Sep-2016,Status,8,137,210,79,170,211,254,,,,,,,,,,,,,,,,,,,,,,,,,
141266,141266,SPOT,01:53:39 17-Sep-2016,,,B,41.7320,-68.7360,Temperature: -46.86,01:53:39 17-Sep-2016,Status,8,123,208,78,20,240,37,,,,,,,,,,,,,,,,,,,,,,,,,
