Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,141266,7,P,A,1,13-Sep-2016,09:35:29,41.2470,-69.0570,,401677554,-130,,0,13-Sep-2016,09:34:50,,,277,,,,,,,5,135,210,63,41,154,75,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141266,7,P,A,1,13-Sep-2016,09:35:29,41.2470,-69.0570,,401677554,-130,,0,13-Sep-2016,09:36:09,,,277,,,,,,,5,107,209,71,58,146,76,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141266,7,P,A,1,13-Sep-2016,09:35:29,41.2470,-69.0570,,401677554,-130,,0,13-Sep-2016,09:39:27,,,277,,,,,,,5,122,210,69,56,154,77,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141266,7,R,1,2,13-Sep-2016,09:53:35,41.2490,-69.0600,,401677551,-124,46,0,13-Sep-2016,09:53:36,,,555,,,,,,,5,138,212,43,86,134,77,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141266,7,R,1,2,13-Sep-2016,09:53:35,41.2490,-69.0600,,401677551,-124,46,0,13-Sep-2016,09:59:02,,,555,,,,,,,5,123,211,52,88,146,79,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141266,7,R,1,2,13-Sep-2016,09:53:35,41.2490,-69.0600,,401677551,-124,46,0,13-Sep-2016,09:59:56,,,555,,,,,,,5,118,210,62,67,126,79,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141266,7,R,1,2,13-Sep-2016,09:53:35,41.2490,-69.0600,,401677551,-124,46,0,13-Sep-2016,10:00:40,,,555,,,,,,,5,112,209,72,41,142,78,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141266,7,R,1,2,13-Sep-2016,09:53:35,41.2490,-69.0600,,401677551,-124,46,0,13-Sep-2016,10:02:51,,,555,,,,,,,5,128,208,81,49,134,79,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141266,7,N,B,3,13-Sep-2016,10:24:00,41.2480,-69.0210,,401677546,-125,8,0,13-Sep-2016,10:24:01,,,198,,,,,,,5,118,210,65,74,134,77,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141266,7,N,B,3,13-Sep-2016,10:24:00,41.2480,-69.0210,,401677546,-125,8,0,13-Sep-2016,10:27:19,,,198,,,,,,,5,135,211,45,85,154,78,,,,,,,,,,,,,,,,,,,,,,,,,
