DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
141266,141266,SPOT,DS,4,0,0,44,44,22:47:21 17-Aug-2016,SR,1,39.0997,-58.3793,41.5298,-70.6518,60,,401677411,-122
141266,141266,SPOT,DS,4,0,0,44,44,22:47:44 17-Aug-2016,R,1,39.1000,-58.3790,,,60,,401677411,-122
141266,141266,SPOT,DS,1,0,0,,,19:51:17 10-Sep-2016,NP,,,,,,,,401650000,-135
141266,141266,SPOT,DS,1,0,0,,,19:51:17 10-Sep-2016,P,,,,,,,,401650000,-135
141266,141266,SPOT,DS,1,0,1,,,20:25:48 10-Sep-2016,NK,,,,,,,,401650000,-132
141266,141266,SPOT,DS,1,0,1,,,20:25:48 10-Sep-2016,K,,,,,,,,401650000,-132
141266,141266,SPOT,DS,1,0,0,,,22:08:06 10-Sep-2016,NK,,,,,,,,401650000,-124
141266,141266,SPOT,DS,1,0,0,,,22:08:06 10-Sep-2016,K,,,,,,,,401650000,-124
141266,141266,SPOT,DS,1,0,0,,,22:21:11 10-Sep-2016,NN,,,,,,,,401650000,-135
141266,141266,SPOT,DS,1,0,0,,,22:21:11 10-Sep-2016,N,,,,,,,,401650000,-135
141266,141266,SPOT,DS,1,0,0,,,00:12:31 11-Sep-2016,NN,,,,,,,,401650000,-133
141266,141266,SPOT,DS,1,0,0,,,00:12:31 11-Sep-2016,N,,,,,,,,401650000,-133
141266,141266,SPOT,DS,9,0,0,63,44,06:32:05 11-Sep-2016,NP,2,41.7222,-69.4402,41.7222,-69.4402,50,,401677549,-127
141266,141266,SPOT,DS,9,0,0,63,44,06:39:26 11-Sep-2016,P,2,41.7220,-69.4400,,,50,,401677550,-127
141266,141266,SPOT,DS,7,0,0,50,44,08:18:21 11-Sep-2016,NP,2,41.7057,-69.4271,41.7057,-69.4271,58,,401677545,-119
141266,141266,SPOT,DS,7,0,0,50,44,08:22:38 11-Sep-2016,P,2,41.7060,-69.4270,,,58,,401677545,-119
141266,141266,SPOT,DS,5,0,0,68,44,09:16:45 11-Sep-2016,SR,2,41.7064,-69.4004,41.7064,-69.4004,58,,401677547,-120
141266,141266,SPOT,DS,5,0,0,68,44,09:20:33 11-Sep-2016,R,2,41.7060,-69.4000,,,58,,401677547,-120
141266,141266,SPOT,DS,7,0,0,59,44,09:56:26 11-Sep-2016,NP,1,41.7076,-69.3973,41.7076,-69.3973,58,,401677543,-127
141266,141266,SPOT,DS,7,0,0,59,44,09:58:54 11-Sep-2016,P,1,41.7080,-69.3970,,,58,,401677543,-127
141266,141266,SPOT,DS,1,0,0,,,10:13:21 11-Sep-2016,NK,B,41.7073,-69.3945,41.7073,-69.3945,6,,401677548,-127
141266,141266,SPOT,DS,1,0,0,,,10:13:21 11-Sep-2016,K,B,41.7070,-69.3940,,,6,,401677548,-127
141266,141266,SPOT,DS,1,0,0,,,12:29:08 11-Sep-2016,NN,B,41.7138,-69.3677,41.7138,-69.3677,8,,401677539,-124
141266,141266,SPOT,DS,1,0,0,,,12:29:09 11-Sep-2016,N,B,41.7140,-69.3680,,,8,,401677539,-124
141266,141266,SPOT,DS,2,0,0,456,456,13:46:09 11-Sep-2016,MA,B,41.6869,-69.2396,41.7146,-69.3627,8,,401677545,-124
141266,141266,SPOT,DS,2,0,0,,,13:38:34 11-Sep-2016,A,B,41.6870,-69.2400,,,8,,401677528,-124
141266,141266,SPOT,DS,9,0,0,58,44,14:32:26 11-Sep-2016,MB,1,41.6474,-69.1829,41.6474,-69.1829,58,,401677548,-126
141266,141266,SPOT,DS,9,0,0,58,44,14:32:00 11-Sep-2016,B,1,41.6470,-69.1830,,,58,,401677548,-126
