DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
141263,141263,SPOT,12:42:37 28-Aug-2016,Argos,B,41.3580,-69.1170,,,,,,,,,,
141263,141263,SPOT,13:28:57 28-Aug-2016,Argos,1,41.3484,-69.1227,1425,7766,261,80,,,,,,
141263,141263,SPOT,13:29:42 28-Aug-2016,Argos,1,41.3480,-69.1230,,,,,,,,,,
141263,141263,SPOT,13:35:09 28-Aug-2016,Argos,3,41.3489,-69.1185,174,220,137,63,,,,,,
141263,141263,SPOT,15:05:48 28-Aug-2016,Argos,B,41.3489,-69.1186,2393,3171,1806,90,,,,,,
141263,141263,SPOT,15:05:49 28-Aug-2016,Argos,B,41.3490,-69.1190,,,,,,,,,,
141263,141263,SPOT,16:07:58 28-Aug-2016,Argos,B,41.3476,-69.1183,2804,4121,1907,87,,,,,,
141263,141263,SPOT,16:07:58 28-Aug-2016,Argos,B,41.3480,-69.1180,,,,,,,,,,
141263,141263,SPOT,16:50:25 28-Aug-2016,Argos,B,41.3472,-69.1273,2964,4011,2190,87,,,,,,
141263,141263,SPOT,16:50:26 28-Aug-2016,Argos,B,41.3470,-69.1270,,,,,,,,,,
141263,141263,SPOT,19:01:34 28-Aug-2016,Argos,1,41.3542,-69.1485,688,12345,38,80,,,,,,
141263,141263,SPOT,19:03:05 28-Aug-2016,Argos,1,41.3540,-69.1480,,,,,,,,,,
141263,141263,SPOT,19:59:22 28-Aug-2016,Argos,B,41.3415,-69.2372,8381,11193,6275,85,,,,,,
141263,141263,SPOT,19:59:23 28-Aug-2016,Argos,B,41.3410,-69.2370,,,,,,,,,,
141263,141263,SPOT,20:43:20 28-Aug-2016,Argos,B,41.3454,-69.2423,10545,15875,7004,88,,,,,,
141263,141263,SPOT,20:43:20 28-Aug-2016,Argos,B,41.3462,-69.2376,10022,15994,6279,86,,,,,,
141263,141263,SPOT,20:43:21 28-Aug-2016,Argos,B,41.3450,-69.2420,,,,,,,,,,
141263,141263,SPOT,20:43:21 28-Aug-2016,Argos,B,41.3460,-69.2380,,,,,,,,,,
141263,141263,SPOT,21:35:18 28-Aug-2016,Argos,2,41.4110,-69.2320,,,,,,,,,,
141263,141263,SPOT,21:35:40 28-Aug-2016,Argos,2,41.4106,-69.2316,421,1236,143,89,,,,,,
141263,141263,SPOT,22:23:13 28-Aug-2016,Argos,A,41.3963,-69.3167,2617,11902,575,57,,,,,,
