Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,141263,7,A, ,1,01-Sep-2016,03:14:15,,,,,,,0,01-Sep-2016,03:14:15,,,,,,,,,,8,157,213,46,77,74,129,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141263,7,K,B,2,01-Sep-2016,11:12:13,41.5030,-68.7420,,401677577,-129,,0,01-Sep-2016,11:11:51,,,45,,,,,,,9,152,214,46,79,62,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141263,7,K,B,2,01-Sep-2016,11:12:13,41.5030,-68.7420,,401677577,-129,,0,01-Sep-2016,11:12:36,,,45,,,,,,,9,151,214,48,80,62,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141263,7,R,A,3,01-Sep-2016,11:13:06,41.5430,-68.9890,,401677579,-130,6,0,01-Sep-2016,11:11:51,,,181,,,,,,,9,152,214,46,79,62,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141263,7,R,A,3,01-Sep-2016,11:13:06,41.5430,-68.9890,,401677579,-130,6,0,01-Sep-2016,11:12:36,,,181,,,,,,,9,151,214,48,80,62,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141263,7,R,A,3,01-Sep-2016,11:13:06,41.5430,-68.9890,,401677579,-130,6,0,01-Sep-2016,11:14:52,,,181,,,,,,,9,155,213,47,81,74,128,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141263,7,N,A,4,01-Sep-2016,12:39:30,41.5650,-68.9760,,401677588,-129,8,0,01-Sep-2016,12:39:30,,,135,,,,,,,9,141,213,46,77,50,130,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141263,7,N,A,4,01-Sep-2016,12:39:30,41.5650,-68.9760,,401677588,-129,8,0,01-Sep-2016,12:40:15,,,135,,,,,,,9,100,214,41,66,50,130,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141263,7,N,A,4,01-Sep-2016,12:39:30,41.5650,-68.9760,,401677588,-129,8,0,01-Sep-2016,12:41:45,,,135,,,,,,,9,112,214,41,72,46,130,,,,,,,,,,,,,,,,,,,,,,,,,
5171,141263,7,K,B,5,01-Sep-2016,12:41:45,41.5130,-68.8880,,401677602,-137,7,0,01-Sep-2016,12:41:45,,,,,,,,,,9,112,214,41,72,46,130,,,,,,,,,,,,,,,,,,,,,,,,,
