DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
141263,141263,SPOT,DS,1,0,0,,,22:49:29 17-Aug-2016,SR,,,,,,,,401650000,-125
141263,141263,SPOT,DS,1,0,0,,,22:49:29 17-Aug-2016,R,,,,,,,,401650000,-125
141263,141263,SPOT,DS,2,0,0,108,108,14:11:37 26-Aug-2016,MA,,,,,,,,401650000,-122
141263,141263,SPOT,DS,2,0,0,,,14:11:37 26-Aug-2016,A,,,,,,,,401650000,-122
141263,141263,SPOT,DS,1,0,0,,,17:50:26 26-Aug-2016,NP,,,,,,,,401650000,-131
141263,141263,SPOT,DS,1,0,0,,,17:50:26 26-Aug-2016,P,,,,,,,,401650000,-131
141263,141263,SPOT,DS,3,0,0,115,45,19:28:03 26-Aug-2016,NP,,,,,,,,401650000,-124
141263,141263,SPOT,DS,3,0,0,115,45,19:28:03 26-Aug-2016,P,,,,,,,,401650000,-124
141263,141263,SPOT,DS,1,0,0,,,21:43:39 26-Aug-2016,NK,,,,,,,,401650000,-137
141263,141263,SPOT,DS,1,0,0,,,21:43:39 26-Aug-2016,K,,,,,,,,401650000,-137
141263,141263,SPOT,DS,1,0,0,,,09:51:06 27-Aug-2016,NK,,,,,,,,401650000,-124
141263,141263,SPOT,DS,1,0,0,,,09:51:06 27-Aug-2016,K,,,,,,,,401650000,-124
141263,141263,SPOT,DS,1,0,0,,,13:01:43 27-Aug-2016,MB,,,,,,,,401650000,-135
141263,141263,SPOT,DS,1,0,0,,,13:01:43 27-Aug-2016,B,,,,,,,,401650000,-135
141263,141263,SPOT,DS,1,0,0,,,13:49:09 27-Aug-2016,MA,,,,,,,,401650000,-122
141263,141263,SPOT,DS,1,0,0,,,13:49:09 27-Aug-2016,A,,,,,,,,401650000,-122
141263,141263,SPOT,DS,1,0,0,,,17:40:24 27-Aug-2016,NP,,,,,,,,401650000,-133
141263,141263,SPOT,DS,1,0,0,,,17:40:24 27-Aug-2016,P,,,,,,,,401650000,-133
141263,141263,SPOT,DS,1,0,0,,,20:57:08 27-Aug-2016,NP,,,,,,,,401650000,-137
141263,141263,SPOT,DS,1,0,0,,,20:57:08 27-Aug-2016,SR,,,,,,,,401650000,-138
141263,141263,SPOT,DS,1,0,0,,,20:57:08 27-Aug-2016,P,,,,,,,,401650000,-137
141263,141263,SPOT,DS,1,0,0,,,20:57:08 27-Aug-2016,R,,,,,,,,401650000,-138
141263,141263,SPOT,DS,1,0,0,,,21:12:13 27-Aug-2016,NK,,,,,,,,401650000,-123
141263,141263,SPOT,DS,1,0,0,,,21:12:13 27-Aug-2016,K,,,,,,,,401650000,-123
141263,141263,SPOT,DS,1,0,0,,,22:36:29 27-Aug-2016,SR,,,,,,,,401650000,-121
141263,141263,SPOT,DS,1,0,0,,,22:36:29 27-Aug-2016,R,,,,,,,,401650000,-121
141263,141263,SPOT,DS,1,0,0,,,23:34:14 27-Aug-2016,NN,,,,,,,,401650000,-137
141263,141263,SPOT,DS,1,0,0,,,23:34:14 27-Aug-2016,MA,,,,,,,,401650000,-130
141263,141263,SPOT,DS,1,0,0,,,23:34:14 27-Aug-2016,N,,,,,,,,401650000,-137
141263,141263,SPOT,DS,1,0,0,,,23:34:14 27-Aug-2016,A,,,,,,,,401650000,-130
141263,141263,SPOT,DS,1,0,0,,,07:32:26 28-Aug-2016,NP,,,,,,,,401650000,-132
141263,141263,SPOT,DS,1,0,0,,,07:32:26 28-Aug-2016,P,,,,,,,,401650000,-132
141263,141263,SPOT,DS,2,0,0,45,45,12:42:59 28-Aug-2016,NK,B,41.3584,-69.1168,41.3584,-69.1168,8,,401650000,-131
141263,141263,SPOT,DS,2,0,0,45,45,12:42:37 28-Aug-2016,K,B,41.3580,-69.1170,,,8,,401650000,-131
141263,141263,SPOT,DS,5,0,0,45,45,13:28:57 28-Aug-2016,NN,1,41.3484,-69.1227,41.3484,-69.1227,50,,401677578,-135
141263,141263,SPOT,DS,11,0,0,53,45,13:35:09 28-Aug-2016,MA,3,41.3489,-69.1185,41.3489,-69.1185,56,,401677579,-121
141263,141263,SPOT,DS,5,0,0,45,45,13:29:42 28-Aug-2016,N,1,41.3480,-69.1230,,,50,,401677578,-135
141263,141263,SPOT,DS,11,0,0,45,45,13:35:32 28-Aug-2016,A,3,41.3490,-69.1190,,,56,,401677579,-121
141263,141263,SPOT,DS,1,0,0,,,15:05:48 28-Aug-2016,MA,B,41.3489,-69.1186,41.3489,-69.1186,8,,401677580,-127
141263,141263,SPOT,DS,1,0,0,,,15:05:49 28-Aug-2016,A,B,41.3490,-69.1190,,,8,,401677580,-127
141263,141263,SPOT,DS,1,0,0,,,16:07:58 28-Aug-2016,MB,B,41.3476,-69.1183,41.3476,-69.1183,8,,401677582,-132
141263,141263,SPOT,DS,1,0,0,,,16:07:58 28-Aug-2016,B,B,41.3480,-69.1180,,,8,,401677582,-132
141263,141263,SPOT,DS,1,0,0,,,16:50:25 28-Aug-2016,MA,B,41.3472,-69.1273,41.3472,-69.1273,7,,401677596,-131
141263,141263,SPOT,DS,1,0,0,,,16:50:26 28-Aug-2016,A,B,41.3470,-69.1270,,,7,,401677596,-131
141263,141263,SPOT,DS,7,0,0,100,45,19:01:34 28-Aug-2016,NP,1,41.3542,-69.1485,41.3542,-69.1485,58,,401677585,-120
141263,141263,SPOT,DS,7,0,0,100,45,19:03:05 28-Aug-2016,P,1,41.3540,-69.1480,,,58,,401677585,-120
141263,141263,SPOT,DS,1,0,0,,,19:59:22 28-Aug-2016,NN,B,41.3415,-69.2372,41.3415,-69.2372,8,,401677577,-137
141263,141263,SPOT,DS,1,0,0,,,19:59:23 28-Aug-2016,N,B,41.3410,-69.2370,,,8,,401677577,-137
141263,141263,SPOT,DS,1,0,0,,,20:43:20 28-Aug-2016,NP,B,41.3454,-69.2423,41.3454,-69.2423,6,,401677595,-135
141263,141263,SPOT,DS,1,0,0,,,20:43:20 28-Aug-2016,NK,B,41.3462,-69.2376,41.3462,-69.2376,,,401677593,-135
141263,141263,SPOT,DS,1,0,0,,,20:43:21 28-Aug-2016,P,B,41.3450,-69.2420,,,6,,401677595,-135
141263,141263,SPOT,DS,1,0,0,,,20:43:21 28-Aug-2016,K,B,41.3460,-69.2380,,,,,401677593,-135
141263,141263,SPOT,DS,6,0,0,93,45,21:35:40 28-Aug-2016,NN,2,41.4106,-69.2316,41.4106,-69.2316,58,,401677593,-124
141263,141263,SPOT,DS,6,0,0,93,45,21:35:18 28-Aug-2016,N,2,41.4110,-69.2320,,,58,,401677593,-124
141263,141263,SPOT,DS,3,0,0,45,45,22:23:13 28-Aug-2016,NK,A,41.3963,-69.3167,41.4357,-69.2460,8,,401677573,-125
141263,141263,SPOT,DS,3,0,0,45,45,22:22:51 28-Aug-2016,K,A,41.3960,-69.3170,,,8,,401677579,-125
141263,141263,SPOT,DS,2,0,1,45,45,23:20:16 28-Aug-2016,NN,B,41.4313,-69.3118,41.4313,-69.3118,7,,401677573,-130
