DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
141263,141263,SPOT,23:21:01 28-Aug-2016,,,B,41.4313,-69.3118,Temperature: 228.83,23:21:01 28-Aug-2016,Status,3,192,212,60,83,255,254,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,23:21:01 28-Aug-2016,,,B,41.4310,-69.3120,Temperature: 228.83,23:21:01 28-Aug-2016,Status,3,192,212,60,83,255,254,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,02:27:54 29-Aug-2016,,,0,41.4498,-69.3635,Temperature: -46.47,02:27:54 29-Aug-2016,Status,3,122,216,41,72,72,38,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,02:27:54 29-Aug-2016,,,0,41.4500,-69.3640,Temperature: -46.47,02:27:54 29-Aug-2016,Status,3,122,216,41,72,72,38,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,12:16:28 29-Aug-2016,,,B,41.4505,-69.2792,Voltage: 4.05,12:16:28 29-Aug-2016,Status,4,152,253,78,207,162,158,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,12:16:28 29-Aug-2016,,,B,41.4500,-69.2790,Voltage: 4.05,12:16:28 29-Aug-2016,Status,4,152,253,78,207,162,158,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,15:47:27 29-Aug-2016,,,A,41.4935,-69.2827,Voltage: 2.32,15:47:27 29-Aug-2016,Status,5,145,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,15:47:27 29-Aug-2016,,,A,41.4940,-69.2830,Voltage: 2.32,15:47:27 29-Aug-2016,Status,5,145,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,17:08:41 29-Aug-2016,,,1,41.5011,-69.2367,Voltage: 1.76,17:08:41 29-Aug-2016,Status,1,63,110,144,104,127,207,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,17:13:58 29-Aug-2016,,,1,41.5011,-69.2367,Temperature: 47.56,17:13:58 29-Aug-2016,Status,5,142,214,46,75,235,87,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,17:08:41 29-Aug-2016,,,1,41.5010,-69.2370,Voltage: 1.76,17:08:41 29-Aug-2016,Status,1,63,110,144,104,127,207,,,,,,,,,,,,,,,,,,,,,,,,,
141263,141263,SPOT,17:13:58 29-Aug-2016,,,1,41.5010,-69.2370,Temperature: 47.56,17:13:58 29-Aug-2016,Status,5,142,214,46,75,235,87,,,,,,,,,,,,,,,,,,,,,,,,,
