Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,106748,3,B,B,1,01-Sep-2016,02:23:17,42.0190,-68.9000,,401677575,-129,8,0,01-Sep-2016,02:22:55,,,44,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106748,23,B,B,1,01-Sep-2016,02:23:17,42.0190,-68.9000,,401677575,-129,8,0,01-Sep-2016,02:23:39,,,44,,,,,,,83,144,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,199,255,,,,,,,,,
5171,106748,3,P,0,2,01-Sep-2016,18:17:16,42.0700,-68.8000,,401677583,-129,50,0,01-Sep-2016,18:12:30,,,573,,,,,,,72,198,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106748,3,P,0,2,01-Sep-2016,18:17:16,42.0700,-68.8000,,401677583,-129,50,0,01-Sep-2016,18:13:16,,,573,,,,,,,25,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106748,23,P,0,2,01-Sep-2016,18:17:16,42.0700,-68.8000,,401677583,-129,50,0,01-Sep-2016,18:14:07,,,573,,,,,,,74,144,90,11,232,136,50,55,0,200,224,219,150,9,167,22,1,255,19,204,144,0,0,,,,,,,,,
5171,106748,3,P,0,2,01-Sep-2016,18:17:16,42.0700,-68.8000,,401677583,-129,50,0,01-Sep-2016,18:14:53,,,573,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106748,3,P,0,2,01-Sep-2016,18:17:16,42.0700,-68.8000,,401677583,-129,50,0,01-Sep-2016,18:19:51,,,573,,,,,,,34,218,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106748,3,P,0,2,01-Sep-2016,18:17:16,42.0700,-68.8000,,401677583,-129,50,0,01-Sep-2016,18:21:19,,,573,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,106748,23,P,0,2,01-Sep-2016,18:17:16,42.0700,-68.8000,,401677583,-129,50,0,01-Sep-2016,18:22:03,,,573,,,,,,,75,144,90,11,232,136,50,55,0,201,96,24,24,10,171,21,85,85,85,85,85,84,0,,,,,,,,,
5171,106748,23,P, ,3,01-Sep-2016,19:55:40,,,,,,,0,01-Sep-2016,19:55:40,,,,,,,,,,70,208,90,11,232,136,50,55,2,15,104,229,179,184,90,53,195,191,107,52,16,255,251,,,,,,,,,
