DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
106748,106748,UT,14:22:41 28-Aug-2016,,,0,41.4620,-68.9885,CRC 9.10,14:22:41 28-Aug-2016,Status,41,127,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106748,106748,UT,14:22:41 28-Aug-2016,,,0,41.4620,-68.9880,CRC 9.10,14:22:41 28-Aug-2016,Status,41,127,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106748,106748,UT,17:22:00 28-Aug-2016,,,0,41.4123,-68.9935,CRC 113.143,17:21:57 28-Aug-2016,Status,78,48,90,11,232,136,50,55,14,69,94,88,102,172,169,250,37,48,102,51,191,255,255,,,,,,,,,
106748,106748,UT,17:22:00 28-Aug-2016,,,0,41.4120,-68.9930,CRC 113.143,17:21:57 28-Aug-2016,Status,78,48,90,11,232,136,50,55,14,69,94,88,102,172,169,250,37,48,102,51,191,255,255,,,,,,,,,
106748,106748,UT,23:19:53 28-Aug-2016,,,1,41.3143,-69.0292,CRC 5.3,23:19:53 28-Aug-2016,Status,37,51,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106748,106748,UT,23:19:53 28-Aug-2016,,,1,41.3140,-69.0290,CRC 5.3,23:19:53 28-Aug-2016,Status,37,51,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106748,106748,UT,23:45:04 28-Aug-2016,,,1,41.3433,-69.0796,CRC 12.14,23:45:04 28-Aug-2016,Status,76,116,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106748,106748,UT,23:45:04 28-Aug-2016,,,1,41.3430,-69.0800,CRC 12.14,23:45:04 28-Aug-2016,Status,76,116,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106748,106748,UT,01:48:12 29-Aug-2016,,,1,41.3771,-69.0193,CRC 192.253,03:48:10 29-Aug-2016,Status,88,16,90,11,232,136,50,55,14,143,2,148,212,2,229,14,1,237,19,204,32,0,0,,,,,,,,,
106748,106748,UT,01:48:12 29-Aug-2016,,,1,41.3770,-69.0190,CRC 192.253,03:48:10 29-Aug-2016,Status,88,16,90,11,232,136,50,55,14,143,2,148,212,2,229,14,1,237,19,204,32,0,0,,,,,,,,,
106748,106748,UT,20:21:12 29-Aug-2016,,,B,41.4158,-69.0632,CRC 38.85,21:21:09 29-Aug-2016,Status,68,208,90,11,232,136,50,55,14,213,82,94,212,4,17,24,1,174,19,100,16,128,0,,,,,,,,,
106748,106748,UT,20:21:12 29-Aug-2016,,,B,41.4160,-69.0630,CRC 38.85,21:21:09 29-Aug-2016,Status,68,208,90,11,232,136,50,55,14,213,82,94,212,4,17,24,1,174,19,100,16,128,0,,,,,,,,,
106748,106748,UT,21:30:59 29-Aug-2016,,,B,41.2830,-68.9808,Length 23?,18:53:12 16-Sep-2016,Fast-GPS,196,194,90,152,234,222,150,144,6,163,155,86,173,217,231,60,107,60,217,65,159,87,191,,,,,,,,,
106748,106748,UT,21:30:59 29-Aug-2016,,,B,41.2830,-68.9810,Length 23?,18:53:12 16-Sep-2016,Fast-GPS,196,194,90,152,234,222,150,144,6,163,155,86,173,217,231,60,107,60,217,65,159,87,191,,,,,,,,,
106748,106748,UT,23:07:50 29-Aug-2016,,,A,41.5497,-69.2143,CRC 6.8,23:07:50 29-Aug-2016,Status,70,104,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106748,106748,UT,23:07:50 29-Aug-2016,,,A,41.5500,-69.2140,CRC 6.8,23:07:50 29-Aug-2016,Status,70,104,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106748,106748,UT,23:39:50 29-Aug-2016,,,,,,CRC 5.154,22:42:45 09-Aug-2016,Status,64,181,90,11,232,136,114,47,20,218,171,87,238,68,174,22,5,187,19,204,0,0,0,,,,,,,,,
106748,106748,UT,23:39:50 29-Aug-2016,,,,,,CRC 5.154,22:42:45 09-Aug-2016,Status,64,181,90,11,232,136,114,47,20,218,171,87,238,68,174,22,5,187,19,204,0,0,0,,,,,,,,,
106748,106748,UT,02:06:52 30-Aug-2016,,,0,41.8427,-68.6316,CRC 2.7,02:06:52 30-Aug-2016,Status,66,197,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106748,106748,UT,02:06:52 30-Aug-2016,,,0,41.8430,-68.6320,CRC 2.7,02:06:52 30-Aug-2016,Status,66,197,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106748,106748,UT,08:53:14 30-Aug-2016,,,A,41.6405,-69.0611,CRC 3.4,08:53:14 30-Aug-2016,Status,35,130,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
